plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
1,16,1,51,0,41,46,1229.7777601713547,1254.5374693554563,-24.759709184101666,24.759709184101666,30.0,deterministic
1,16,2,52,0,42,47,1243.9198957950857,1268.6796049791874,-24.759709184101666,24.759709184101666,30.0,deterministic
1,16,2,53,0,43,48,1253.9198957950857,1278.6796049791874,-24.759709184101666,24.759709184101666,30.0,deterministic
2,89,34,53,0,6,40,783.8559892107454,810.692424417973,-26.836435207227623,26.836435207227623,30.0,deterministic
2,71,13,31,1,28,31,1091.1555339801657,1103.351245868972,-12.195711888806272,12.195711888806272,30.0,deterministic
3,8,27,44,0,26,2,357.6401127374609,369.92013774914824,-12.280025011687314,12.280025011687314,30.0,deterministic
3,8,28,43,0,27,3,371.7822483611919,384.0622733728792,-12.280025011687314,12.280025011687314,30.0,deterministic
4,74,36,47,0,12,17,1170.2024241256158,1174.9129051528234,-4.7104810272076065,4.7104810272076065,30.0,deterministic
4,94,44,26,0,33,42,1413.3395091154644,1403.227040165631,10.112468949833328,10.112468949833328,30.0,deterministic
31,36,34,32,1,27,18,866.2506074204465,891.5653041268306,-25.314696706384098,25.314696706384098,30.0,deterministic
34,49,16,22,0,16,17,1619.0089345614092,1638.0385961016023,-19.029661540193047,19.029661540193047,30.0,deterministic
34,49,17,23,0,17,18,1633.1510701851403,1652.1807317253333,-19.029661540193047,19.029661540193047,30.0,deterministic
7,87,25,35,0,19,18,1333.023471250749,1309.3507224539012,23.672748796847827,23.672748796847827,30.0,deterministic
25,43,27,37,0,20,20,1705.8765592898535,1707.9759581005455,-2.099398810692037,2.099398810692037,30.0,deterministic
17,33,34,46,0,34,36,1851.9056462892258,1865.3336660740476,-13.4280197848218,13.4280197848218,30.0,deterministic
17,33,35,47,0,35,37,1866.047781912957,1879.4758016977785,-13.428019784821572,13.428019784821572,30.0,deterministic
19,62,14,25,1,33,31,1689.1600622520746,1686.7385727400192,2.4214895120553592,2.4214895120553592,30.0,deterministic
49,60,17,29,0,24,14,1712.1807317253333,1712.2055549930087,-0.02482326767540144,0.02482326767540144,30.0,deterministic
11,73,25,18,1,23,34,1591.206735063064,1588.0119139169537,3.1948211461101437,3.1948211461101437,30.0,deterministic
42,56,26,17,1,40,15,1345.4958168093503,1351.726692745791,-6.230875936440725,6.230875936440725,30.0,deterministic
64,81,26,17,1,37,37,1441.336429759826,1413.191414759458,28.14501500036795,28.14501500036795,30.0,deterministic
18,95,32,11,0,1,47,1087.940168359441,1112.7636924604344,-24.82352410099338,24.82352410099338,30.0,deterministic
13,35,25,27,1,23,26,786.6849677667358,809.7116318951265,-23.026664128390735,23.026664128390735,30.0,deterministic
64,81,26,21,1,33,33,1401.336429759826,1373.191414759458,28.14501500036795,28.14501500036795,30.0,deterministic
64,81,26,20,1,34,34,1411.336429759826,1383.191414759458,28.14501500036795,28.14501500036795,30.0,deterministic
64,81,26,19,1,35,35,1421.336429759826,1393.191414759458,28.14501500036795,28.14501500036795,30.0,deterministic
64,81,26,18,1,36,36,1431.336429759826,1403.191414759458,28.14501500036795,28.14501500036795,30.0,deterministic
14,57,58,12,0,35,1,1804.3149302686488,1803.0824365568528,1.2324937117959962,1.2324937117959962,30.0,deterministic
15,69,23,42,0,15,25,797.4983784814643,810.9246534956408,-13.42627501417644,13.42627501417644,30.0,deterministic
25,43,25,40,0,17,17,1667.5922880423914,1669.6916868530834,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,26,39,0,18,18,1681.7344236661224,1683.8338224768145,-2.099398810692037,2.099398810692037,30.0,deterministic
75,82,26,39,0,18,4,1816.2538897390223,1846.2343816523767,-29.9804919133544,29.9804919133544,30.0,deterministic
25,43,27,38,0,19,19,1695.8765592898535,1697.9759581005455,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,28,36,0,21,21,1720.0186949135846,1722.1180937242766,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,29,35,0,22,22,1734.1608305373156,1736.2602293480077,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,30,34,0,23,23,1748.3029661610467,1750.4023649717387,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,31,33,0,24,24,1762.4451017847778,1764.5445005954698,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,32,32,0,25,25,1776.5872374085088,1778.6866362192009,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,33,31,0,26,26,1790.72937303224,1792.828771842932,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,33,30,0,27,27,1800.72937303224,1802.828771842932,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,34,29,0,28,28,1814.871508655971,1816.970907466663,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,35,28,0,29,29,1829.013644279702,1831.113043090394,-2.099398810692037,2.099398810692037,30.0,deterministic
25,59,36,27,0,30,34,1843.155779903433,1835.62274610118,7.533033802253158,7.533033802253158,30.0,deterministic
43,59,36,27,0,30,34,1845.2551787141251,1835.62274610118,9.632432612945195,9.632432612945195,30.0,deterministic
25,43,36,27,0,30,30,1843.155779903433,1845.2551787141251,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,35,26,0,31,31,1857.2979155271642,1859.3973143378562,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,37,23,1,34,34,1895.8968834456962,1897.9962822563882,-2.099398810692037,2.099398810692037,30.0,deterministic
25,43,38,22,1,35,35,1910.039019069427,1912.138417880119,-2.099398810692037,2.099398810692037,30.0,deterministic
17,98,16,29,0,15,35,1595.6314763095288,1619.8095954692585,-24.178119159729704,24.178119159729704,30.0,deterministic
17,39,45,56,0,45,52,2003.3270025265365,2002.324423581528,1.0025789450085085,1.0025789450085085,30.0,deterministic
28,36,22,21,1,15,30,1072.4148024704546,1057.7581893300112,14.656613140443369,14.656613140443369,30.0,deterministic
67,90,19,44,1,37,30,1259.090809937099,1277.0783231072455,-17.987513170146485,17.987513170146485,30.0,deterministic
39,61,45,55,0,51,41,1992.324423581528,2013.2883788784466,-20.963955296918584,20.963955296918584,30.0,deterministic
21,76,22,15,1,21,16,806.1552894129012,781.9207174478258,24.23457196507536,24.23457196507536,30.0,deterministic
31,76,32,25,1,34,26,944.5348786679084,924.6008603694154,19.934018298493015,19.934018298493015,30.0,deterministic
72,88,48,11,0,8,45,595.5304357548965,596.0120846596895,-0.48164890479301903,0.48164890479301903,30.0,deterministic
24,96,41,9,0,9,9,1110.458892425183,1085.6284552228235,24.830437202359462,24.830437202359462,30.0,deterministic
24,53,40,12,0,12,39,1144.601028048914,1158.7771021950693,-14.176074146155315,14.176074146155315,30.0,deterministic
24,81,28,24,2,25,30,1320.7939132520953,1334.592446840926,-13.79853358883065,13.79853358883065,30.0,deterministic
25,43,24,40,0,16,16,1657.5922880423914,1659.6916868530834,-2.099398810692037,2.099398810692037,30.0,deterministic
28,50,22,19,1,13,13,1052.4148024704546,1057.9637539935734,-5.548951523118831,5.548951523118831,30.0,deterministic
28,47,22,23,1,17,20,1092.4148024704546,1105.5908102145481,-13.176007744093567,13.176007744093567,30.0,deterministic
67,90,21,42,1,35,28,1230.806538689637,1248.7940518597834,-17.987513170146485,17.987513170146485,30.0,deterministic
29,72,24,32,0,24,32,892.9784651425957,922.5152838532465,-29.536818710650778,29.536818710650778,30.0,deterministic
46,72,24,32,0,25,32,926.7930718332383,922.5152838532465,4.2777879799917855,4.2777879799917855,30.0,deterministic
29,72,25,31,0,25,31,907.1206007663267,908.3731482295156,-1.2525474631888756,1.2525474631888756,30.0,deterministic
31,95,35,20,0,39,38,1007.2759822101713,1010.3372855892414,-3.061303379070182,3.061303379070182,30.0,deterministic
31,95,35,19,0,40,39,1017.2759822101713,1020.3372855892414,-3.061303379070182,3.061303379070182,30.0,deterministic
30,93,49,22,0,4,44,1537.3285634894728,1539.629122107197,-2.300558617724164,2.300558617724164,30.0,deterministic
45,94,45,26,0,19,43,1396.526045558257,1413.227040165631,-16.700994607374014,16.700994607374014,30.0,deterministic
67,90,23,40,1,33,26,1202.522267442175,1220.5097806123215,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,33,30,1,23,16,1060.4715178627248,1078.4590310328713,-17.987513170146485,17.987513170146485,30.0,deterministic
31,95,33,22,0,37,36,978.9917109627094,982.0530143417795,-3.061303379070182,3.061303379070182,30.0,deterministic
31,95,34,21,0,38,37,993.1338465864403,996.1951499655105,-3.061303379070182,3.061303379070182,30.0,deterministic
31,95,34,18,0,41,40,1031.4181178339022,1034.4794212129723,-3.0613033790700683,3.0613033790700683,30.0,deterministic
31,95,34,17,0,42,41,1041.4181178339022,1044.4794212129723,-3.0613033790700683,3.0613033790700683,30.0,deterministic
31,95,33,16,0,43,42,1055.5602534576333,1058.6215568367033,-3.0613033790700683,3.0613033790700683,30.0,deterministic
31,95,33,15,0,44,43,1065.5602534576333,1068.6215568367033,-3.0613033790700683,3.0613033790700683,30.0,deterministic
31,95,33,14,0,45,44,1075.5602534576333,1078.6215568367033,-3.0613033790700683,3.0613033790700683,30.0,deterministic
67,90,26,37,1,30,23,1159.4664672288422,1177.4539803989887,-17.987513170146485,17.987513170146485,30.0,deterministic
34,59,4,29,0,4,2,1461.7297139478296,1490.7699323587935,-29.040218410963917,29.040218410963917,30.0,deterministic
34,59,5,29,0,5,3,1471.7297139478296,1500.7699323587935,-29.040218410963917,29.040218410963917,30.0,deterministic
34,59,6,30,0,6,4,1485.8718495715607,1514.9120679825246,-29.040218410963917,29.040218410963917,30.0,deterministic
39,78,44,45,1,41,14,1887.867591286727,1885.9949901452128,1.8726011415142239,1.8726011415142239,30.0,deterministic
67,90,25,38,2,31,24,1173.9232995236432,1191.9108126937897,-17.987513170146485,17.987513170146485,30.0,deterministic
42,94,26,28,0,29,24,1226.0162358729976,1214.942768918169,11.073466954828746,11.073466954828746,30.0,deterministic
43,90,9,55,0,1,41,1447.5596524971174,1428.8143760156258,18.7452764814916,18.7452764814916,30.0,deterministic
67,90,34,29,1,22,15,1046.3293822389937,1064.3168954091402,-17.987513170146485,17.987513170146485,30.0,deterministic
47,48,3,3,0,0,50,825.9461433504498,845.3590404104057,-19.412897059955867,19.412897059955867,30.0,deterministic
67,90,31,32,1,25,18,1088.755789110187,1106.7433022803334,-17.987513170146485,17.987513170146485,30.0,deterministic
47,92,36,37,1,34,17,1304.8394956310626,1300.6470298440322,4.1924657870304145,4.1924657870304145,30.0,deterministic
62,98,13,30,0,26,38,1632.1561306073777,1653.9517310929896,-21.795600485611885,21.795600485611885,30.0,deterministic
65,91,16,54,1,30,4,440.7151407199409,469.3969090286006,-28.681768308659684,28.681768308659684,30.0,deterministic
65,91,15,55,1,31,3,454.85727634367186,455.25477340486964,-0.3974970611977824,0.3974970611977824,30.0,deterministic
67,90,32,31,1,24,17,1074.6136534864559,1092.6011666566023,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,30,33,1,26,19,1102.897924733918,1120.8854379040645,-17.987513170146485,17.987513170146485,30.0,deterministic
80,90,30,33,1,32,19,1146.6677356819969,1120.8854379040645,25.7822977779324,25.7822977779324,30.0,deterministic
67,90,29,34,1,27,20,1117.040060357649,1135.0275735277955,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,28,35,1,28,21,1131.1821959813801,1149.1697091515266,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,27,36,1,29,22,1145.3243316051112,1163.3118447752577,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,24,39,2,32,25,1188.065435147374,1206.0529483175205,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,22,41,1,34,27,1216.6644030659058,1234.6519162360523,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,20,43,1,36,29,1244.948674313368,1262.9361874835145,-17.987513170146485,17.987513170146485,30.0,deterministic
67,90,18,45,1,38,31,1273.23294556083,1291.2204587309766,-17.987513170146485,17.987513170146485,30.0,deterministic
72,93,9,30,0,47,3,1080.7995551007084,1076.688910506091,4.110644594617497,4.110644594617497,30.0,deterministic
