run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,25,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,39,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,52,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,56,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,59,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,15,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,17,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,18,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,19,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,20,1,1
