run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,3,11,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,3,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,4,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,5,18,31
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,5,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,5,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,8,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,8,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,9,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,9,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,9,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,10,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,11,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,11,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,12,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,13,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,13,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,13,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,14,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,14,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,16,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,18,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,19,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,20,21,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,20,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,22,77,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,22,84,10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,23,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,23,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,23,51,25
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,24,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,26,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,26,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,26,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,27,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,29,76,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,29,78,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,30,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,31,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,32,98,1
