plan_a,plan_b,cell_x,cell_y,cell_z,time_a,time_b,time_gap,required_gap,tried_delay_a,tried_delay_b,tried_speed_a,tried_speed_b,tried_reroute,reason_failed
20,28,9,27,1,1458.1137281421306,1532.1203844743877,-74.00665633225708,108.65235138764014,False,False,False,False,False,remaining_after_repair
20,28,8,27,1,1470.669546364481,1542.6520892968613,-71.98254293238028,109.78361922914247,False,False,False,False,False,remaining_after_repair
20,28,7,27,1,1483.2253645868313,1553.1837941193348,-69.95842953250349,110.91488707064481,False,False,False,False,False,remaining_after_repair
21,56,15,34,2,1182.4897233380068,1247.0976863519443,-64.60796301393748,80.56326618532219,False,False,False,False,False,remaining_after_repair
21,56,15,33,2,1193.7289145228904,1257.0116687583316,-63.28275423544119,81.59975264526256,False,False,False,False,False,remaining_after_repair
21,56,15,32,2,1204.968105707774,1266.9256511647188,-61.9575454569449,82.63623910520292,False,False,False,False,False,remaining_after_repair
21,56,15,31,2,1216.2072968926575,1276.839633571106,-60.63233667844861,83.67272556514328,False,False,False,False,False,remaining_after_repair
21,56,15,30,2,1227.446488077541,1286.7536159774934,-59.30712789995232,84.70921202508364,False,False,False,False,False,remaining_after_repair
21,56,15,28,2,1249.9248704473082,1306.581580790268,-56.65671034295974,86.78218494496437,False,False,False,False,False,remaining_after_repair
21,56,15,27,2,1261.1640616321918,1316.4955631966552,-55.33150156446345,87.81867140490473,False,False,False,False,False,remaining_after_repair
21,56,15,25,2,1283.642444001959,1336.3235280094298,-52.68108400747087,89.89164432478547,False,False,False,False,False,remaining_after_repair
21,56,15,24,2,1294.8816351868425,1346.237510415817,-51.35587522897458,90.92813078472585,False,False,False,False,False,remaining_after_repair
21,56,15,23,2,1306.120826371726,1356.1514928222043,-50.03066645047829,91.96461724466621,False,False,False,False,False,remaining_after_repair
21,56,15,22,2,1317.3600175566096,1366.0654752285916,-48.705457671982,93.00110370460658,False,False,False,False,False,remaining_after_repair
52,77,15,21,2,1095.9013732127864,1071.318418100752,24.58295511203437,96.10381408391802,False,False,False,False,False,remaining_after_repair
21,56,15,21,2,1328.5992087414932,1375.9794576349789,-47.380248893485714,94.03759016454694,False,False,False,False,False,remaining_after_repair
38,65,32,30,2,901.6109844785663,941.5835030695781,-39.97251859101186,79.03122209605158,False,False,False,False,False,remaining_after_repair
22,33,12,30,2,690.6441168749136,653.775595096991,36.86852177792264,85.49452165140693,False,False,False,False,False,remaining_after_repair
23,70,37,27,1,561.9284349102601,507.7755821270569,54.15285278320317,72.39842549053986,False,False,False,False,False,remaining_after_repair
25,44,27,35,1,1889.6816094923795,1827.5487512411264,62.13285825125308,78.93781692168413,False,False,False,False,False,remaining_after_repair
68,74,11,35,2,1823.9049701356719,1912.9946191745785,-89.0896490389066,91.9139780256742,False,False,False,False,False,remaining_after_repair
46,47,13,36,2,846.282771840306,881.7193370388185,-35.436565198512426,73.47265507712024,False,False,False,False,False,remaining_after_repair
27,89,24,45,2,1545.7486500673274,1509.1817701553427,36.56687991198464,92.38032419688122,False,False,False,False,False,remaining_after_repair
70,88,10,28,1,770.9938009842432,842.5068982401393,-71.51309725589613,78.66955062985127,False,False,False,False,False,remaining_after_repair
31,63,28,37,3,1420.8434703689036,1443.555446923427,-22.711976554523517,79.25631105266851,False,False,False,False,False,remaining_after_repair
52,77,11,21,2,1131.097956423671,1107.3739615161314,23.723994907539463,99.59510413415214,False,False,False,False,False,remaining_after_repair
33,48,11,19,2,749.3592221167798,761.1341079446157,-11.774885827835874,75.7968686907486,False,False,False,False,False,remaining_after_repair
35,95,28,41,2,936.759995263506,881.527643026769,55.232352236736915,82.35211915826886,False,False,False,False,False,remaining_after_repair
36,94,37,19,2,587.5934930673048,581.8482588117785,5.745234255526384,77.54976925085803,False,False,False,False,False,remaining_after_repair
36,95,28,19,2,686.0306625477024,656.45891368476,29.5717488629424,81.36154423659319,False,False,False,False,False,remaining_after_repair
