run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,0,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,1,9,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,1,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,1,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,1,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,3,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,3,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,4,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,4,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,5,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,5,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,6,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,6,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,7,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,9,14,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,9,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,9,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,10,20,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,10,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,11,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,12,55,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,13,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,13,87,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,14,18,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,16,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,16,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,17,72,28
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,18,28,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,18,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,18,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,18,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,19,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,19,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,20,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,21,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,21,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,25,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,25,46,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,25,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,26,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,71,17
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,29,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,29,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,30,50,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,31,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,31,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,33,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,35,42,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,36,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,36,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,36,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,36,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,37,70,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,39,49,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,40,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,42,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,42,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,43,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,43,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,43,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,44,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,46,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,47,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,50,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,51,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,51,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,54,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,57,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,58,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,60,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,61,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,62,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,62,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,64,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,64,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,67,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,69,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,69,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,75,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,93,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,96,98,1
