run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[27, 36, 18, 1, 43, 72, 9, 71, 17, 83]",0.503448275862069,0.3411764705882353,56,0.2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[18, 47, 36, 9, 43, 72, 82, 67, 69, 27]",0.5379310344827586,0.38823529411764707,52,0.2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[18, 72, 9, 43, 1, 36, 82, 69, 17, 27]",0.5241379310344828,0.36470588235294116,54,0.2
