generation,fitness
1,2472290.227970277
2,1729670.3269358284
3,1729670.3268221756
4,1366717.0672070282
5,1366717.0663144458
6,1333069.756157857
7,1333069.7524169127
8,1333069.7458053292
9,1333069.7349188544
10,1333069.7179555714
11,1333069.6926661923
12,1333069.6563043476
13,1333069.605576879
14,1333069.5365941334
15,1333069.4448202518
16,1333069.3250234625
17,1333069.171226375
18,1333068.9766562681
19,1333068.7336953846
20,1333068.4338312233
21,1183698.3771862776
22,1183697.9840734927
23,1183697.5126050701
24,1183696.9516109761
25,1183696.2889067214
26,1183695.511249255
27,1183694.604292857
28,996906.6403700159
29,996905.6194468343
30,996904.4475648409
31,996903.1085694296
32,996901.5851925232
33,996899.8590154574
34,996897.910431867
35,996895.7186105675
36,996893.261458441
37,996890.5155833211
38,996887.4562568755
39,996884.0573774917
40,996880.2914331603
41,996876.1294643604
42,996871.5410269428
43,996866.4941550147
44,996860.9553238248
45,996854.8894126461
46,996848.259667661
47,996841.0276648469
48,996833.1532728574
49,996824.59461591
50,996815.3080366674
51,996805.2480591247
52,996794.3673514907
53,996782.6166890751
54,996769.9449171709
55,996756.2989139388
56,996741.6235532928
57,996725.861667783
58,996708.9540114809
59,996690.8392228632
60,996671.4537876962
61,996650.7320019207
62,996628.6059345353
63,996605.0053904809
64,996579.857873526
65,996553.0885491504
66,996524.6202074282
67,996494.3732259147
68,996462.2655325283
69,996428.2125684364
70,996392.1272509389
71,996353.9199363528
72,996313.4983828963
73,996270.7677135734
74,996225.6303790581
75,996177.9861205784
76,996127.7319328008
77,996074.7620267152
78,996018.9677925179
79,995960.237762497
80,995898.4575739169
81,995833.509931901
82,995765.2745723184
83,995693.6282246653
84,995618.444574952
85,995539.5942285862
86,995456.9446732563
87,995370.3602418174
88,995279.7020751745
89,995184.8280851669
90,995085.5929174534
91,994981.847914395
92,994873.4410779409
93,994760.2170325115
94,994642.0169878836
95,994518.6787020741
96,994390.0364442247
97,994255.920957486
98,994116.1594219017
99,993970.5754172932
100,993818.988886144
101,993661.2160964835
102,993497.0696047713
103,993326.3582187821
104,993148.8869604899
105,992964.4570289515
106,992772.8657631923
107,992573.9066050884
108,992367.3690622535
109,992153.0386709208
110,991930.6969588296
111,991700.1214081071
112,991461.0854181551
113,991213.3582685326
114,990956.705081841
115,990690.8867866078
116,990415.660080172
117,990130.7773915667
118,989835.986844405
119,989531.0322197633
120,989215.6529190659
121,988889.5839269699
122,988552.5557742488
123,988204.2945006761
124,940966.3948766184
125,940612.4929629299
126,940247.0831666122
127,939869.8870890391
128,939480.6218773484
129,939079.00018909
130,938664.7301568746
131,938237.5153530239
132,937797.0547542179
133,937343.0427061446
134,936875.1688881496
135,936393.1182778832
136,935896.5711159515
137,935385.2028705634
138,934858.6842021812
139,934316.6809281674
140,933758.8539874362
141,933184.8594051006
142,932594.3482571213
143,931986.966634957
144,931362.3556102117
145,930720.151199285
146,930059.98432802
147,792052.0631958119
148,791458.6163968658
149,790848.9119100793
150,790222.6179611032
151,789579.3982922522
152,788918.9121324165
153,788240.8141669716
154,787544.7545076889
155,786830.3786626465
156,784901.0972926406
157,784150.1268773329
158,783379.7777748171
159,691109.1197219858
160,690394.2193262329
161,689661.2212601019
162,688909.7840714932
163,688139.5620402403
164,687350.2051515973
165,686541.3590697307
166,685712.6651112098
167,684863.7602184964
168,683994.2769334351
169,683103.8433707433
170,682192.0831915025
171,681258.6155766475
172,680303.0552004569
173,679325.0122040438
174,678324.0921688455
175,677299.8960901143
176,676252.0203504071
177,675180.0566930766
178,674083.59219576
179,672962.2092438713
180,671815.4855040895
181,670642.9938978511
182,669444.302574838
183,668218.9748864694
184,666966.5693593912
185,665686.6396689671
186,664378.734612768
187,663042.3980840625
188,661677.1690453078
189,660282.5815016384
190,658858.1644743588
191,657403.4419744309
192,614547.5650503363
193,613127.0818289446
194,611676.8514782725
195,610196.4092119355
196,608685.285427174
197,607143.0056800265
198,605569.090660504
199,561159.9920091117
200,559637.6727191679
