run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,18,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,27,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,14,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,18,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,22,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,35,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,90,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,72,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,73,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,90,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,65,18
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,90,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,94,97,1
