run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,63,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,59,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,4,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,4,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,6,11,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,6,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,8,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,9,12,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,13,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,13,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,14,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,14,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,15,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,15,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,16,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,16,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,17,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,19,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,20,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,22,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,22,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,23,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,24,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,25,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,25,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,25,58,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,27,54,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,28,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,29,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,29,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,30,47,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,32,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,33,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,33,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,33,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,34,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,35,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,37,76,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,37,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,38,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,39,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,39,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,40,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,42,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,42,78,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,45,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,46,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,46,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,47,58,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,48,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,49,73,23
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,49,99,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,50,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,51,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,52,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,55,77,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,60,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,60,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,60,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,61,83,1
