run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,63,21,40,0,18,27,409.3216521399979,435.3353323127786,-26.01368017278071,26.01368017278071,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,63,22,39,0,19,26,423.4637877637289,421.1931966890477,2.2705910746811924,2.2705910746811924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,73,32,9,0,26,6,985.2325910472732,1003.2623449384243,-18.02975389115113,18.02975389115113,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,47,19,4,0,39,53,1135.943269165928,1148.2197859974283,-12.27651683150043,12.27651683150043,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,92,40,32,0,14,23,1240.7464834225275,1268.9924818308032,-28.24599840827568,28.24599840827568,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,90,29,17,1,35,7,547.2573792193473,535.8483331918361,11.40904602751118,11.40904602751118,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,56,38,27,1,15,19,1198.9159402498997,1215.3676520059344,-16.451711756034683,16.451711756034683,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,98,28,27,1,25,26,1300.6771662855415,1281.4411758211195,19.235990464422,19.235990464422,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,72,14,40,0,15,37,576.3520386781224,580.9865610891894,-4.634522411066996,4.634522411066996,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,11,20,29,1,26,14,711.6451589294187,737.6802958746707,-26.03513694525202,26.03513694525202,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,56,24,41,1,15,33,1394.8858192365035,1413.3575507381693,-18.471731501665545,18.471731501665545,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,12,47,54,0,2,2,1741.8964025097175,1745.002871775102,-3.106469265384476,3.106469265384476,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,99,3,51,0,41,33,1589.0211004661903,1609.7484848568256,-20.72738439063505,20.72738439063505,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,49,3,48,0,1,38,1572.7505382506815,1559.0211004661903,13.729437784490983,13.729437784490983,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,35,48,30,1,31,43,1707.943329734168,1684.8141863839187,23.12914335024925,23.12914335024925,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,59,54,8,0,43,45,812.0096276935218,799.3499768158069,12.659650877714853,12.659650877714853,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,40,32,28,1,28,27,424.2977746365125,395.9902327561976,28.307541880314886,28.307541880314886,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,64,14,26,0,1,40,494.89411707581,482.8990325949129,11.995084480897049,11.995084480897049,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,95,15,33,0,32,43,2088.941122463089,2116.561892834675,-27.62077037158588,27.62077037158588,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,98,43,42,0,10,11,1051.863281818094,1068.9944447940838,-17.13116297598981,17.13116297598981,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,37,43,28,0,24,10,1191.863281818094,1188.3200765513343,3.543205266759742,3.543205266759742,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,98,3,16,0,3,51,1570.5661521991224,1585.603635600693,-15.037483401570626,15.037483401570626,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,54,11,15,0,49,44,1419.7593503945536,1410.586343107516,9.173007287037535,9.173007287037535,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,54,12,15,0,48,43,1409.7593503945536,1400.586343107516,9.173007287037535,9.173007287037535,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,71,28,20,1,28,28,1536.6542296463704,1529.7142059177609,6.940023728609504,6.940023728609504,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,32,42,23,1,13,24,1621.8582037733545,1613.0905159917816,8.767687781572704,8.767687781572704,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,84,35,48,0,38,33,1901.1678498105412,1896.0100967675623,5.157753042978811,5.157753042978811,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,35,5,22,0,54,0,1213.7958773141456,1203.9132492102551,9.882628103890283,9.882628103890283,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,94,58,23,1,18,30,463.1127307541371,490.809538320717,-27.69680756657993,27.69680756657993,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,45,52,44,0,3,8,423.74505727766825,397.8974460163013,25.84761126136692,25.84761126136692,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,58,22,32,0,25,29,830.9405653838496,820.8488673402817,10.09169804356793,10.09169804356793,30.0,deterministic
