run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,15,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,45,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,59,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,21,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,55,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,56,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,58,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,7,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,12,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,15,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,17,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,22,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,40,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,44,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,45,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,49,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,52,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,54,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,57,0,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,58,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,59,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,1,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,6,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,8,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,16,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,18,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,18,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,19,1,1
