action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
cruise_level,0,51,50,58,57,True,False,20.182799999929557,pairs_decreased,1,0,0,stage2_independent_matching,0,0,0-63,1,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,0.075,0.075,0.85,0,0,0,63,reroute,0,58,57,51,50
delay,2,50,50,57,75,False,True,7.662299999992683,rollback,4,22,0,stage2_independent_matching,1,0,2-59,1,cluster,delay,0,0.5,0.3,0.2,ADM_ref6_independent_matching,,,,1,0,2,59,delay,2,57,75,50,50
delay,2,50,50,57,75,False,True,7.501900000079331,rollback,4,22,0,stage2_independent_matching,1,0,2-59,1,cluster,delay,1,0.5,0.3,0.2,ADM_ref6_independent_matching,,,,1,0,2,59,delay,2,57,75,50,50
delay,59,50,49,57,74,True,False,7.555700000011711,pairs_decreased,4,22,0,stage2_independent_matching,1,0,2-59,1,cluster,delay,2,0.5,0.3,0.2,ADM_ref6_independent_matching,0.75,0.15,0.1,1,0,2,59,delay,59,57,74,50,49
delay,2,49,49,74,74,False,True,7.847599999877275,rollback,22,22,0,stage2_independent_matching,2,0,2-59,1,cluster,delay,0,0.75,0.15,0.1,ADM_ref6_independent_matching,,,,2,0,2,59,delay,2,74,74,49,49
delay,59,49,48,74,73,True,False,8.072999999967578,pairs_decreased,22,22,0,stage2_independent_matching,2,0,2-59,1,cluster,delay,1,0.75,0.15,0.1,ADM_ref6_independent_matching,0.875,0.075,0.05,2,0,2,59,delay,59,74,73,49,48
delay,59,48,49,73,74,False,True,7.775400000355148,rollback,22,22,1,stage2_independent_matching,3,0,2-59,1,cluster,delay,0,0.875,0.075,0.05,ADM_ref6_independent_matching,,,,3,0,2,59,delay,59,73,74,48,49
delay,59,48,50,73,75,False,True,7.611300000007759,rollback,22,22,2,stage2_independent_matching,3,0,2-59,1,cluster,delay,1,0.875,0.075,0.05,ADM_ref6_independent_matching,,,,3,0,2,59,delay,59,73,75,48,50
delay,2,48,48,73,52,False,True,7.667100000162463,rollback,22,0,1,stage2_independent_matching,3,0,2-59,1,cluster,delay,2,0.875,0.075,0.05,ADM_ref6_independent_matching,,,,3,0,2,59,delay,2,73,52,48,48
delay,2,48,47,73,51,True,False,8.100999999896885,pairs_decreased,22,0,0,stage2_independent_matching,3,0,2-59,1,cluster,delay,3,0.875,0.075,0.05,ADM_ref6_independent_matching,0.9375,0.0375,0.025,3,0,2,59,delay,2,73,51,48,47
cruise_level,56,47,46,51,50,True,False,8.136299999932817,pairs_decreased,1,0,0,stage2_independent_matching,4,0,56-62,1,cluster,reroute,0,0.9375,0.0375,0.025,ADM_ref6_independent_matching,0.46875,0.01875,0.5125,4,0,56,62,reroute,56,51,50,47,46
delay,65,46,48,50,52,False,True,7.642699999905744,rollback,1,1,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,0,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,65,50,52,46,48
delay,65,46,49,50,53,False,True,7.520299999669078,rollback,1,1,3,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,1,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,65,50,53,46,49
delay,3,46,47,50,51,False,True,7.4527000001580745,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,2,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,50,51,46,47
delay,3,46,47,50,51,False,True,7.526700000198616,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,3,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,50,51,46,47
delay,3,46,47,50,53,False,True,7.77749999997468,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,4,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,50,53,46,47
delay,3,46,47,50,53,False,True,9.71129999970799,rollback,1,0,2,stage2_independent_matching,5,0,3-65,1,head_to_head,delay,5,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,5,0,3,65,delay,3,50,53,46,47
