global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,conflict_pairs,delta
232,stage2,32,583757.785077006,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99998951424
233,stage2,33,583756.7817062695,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999877701896875
234,stage2,34,583755.6490578342,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99998580143
235,stage2,35,583754.3750232084,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999835869140625
236,stage2,36,583752.9467603795,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99998110432
237,stage2,37,583751.3506722398,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999783300134375
238,stage2,38,583749.5723850118,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99997523901
239,stage2,39,583747.5967266748,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999718049378125
240,stage2,40,583745.4077053904,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.999968
241,stage2,41,583742.988487928,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999637949371875
242,stage2,42,583740.3213780914,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99995915899
243,stage2,43,583737.3877951441,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999540598615625
244,stage2,44,583734.1682522355,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99994846368
245,stage2,45,583730.6423348262,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999423349609375
246,stage2,46,583726.7886791143,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99993563657
247,stage2,47,583722.5849504618,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999283296853125
248,stage2,48,583718.0078218185,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99992037376
249,stage2,49,583713.0329521506,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9999117264846875
250,stage2,50,583707.634964864,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99990234375
251,stage2,51,583701.7874262321,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9998921796090625
252,stage2,52,583695.4628238201,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99988118624
253,stage2,53,583688.6325449122,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9998693139084375
254,stage2,54,583681.2668549363,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99985651093
255,stage2,55,583673.3348758905,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9998427236328125
256,stage2,56,583664.804564769,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99982789632
257,stage2,57,583655.6426919877,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9998119712321875
258,stage2,58,583645.8148198099,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99979488851
259,stage2,59,583635.2852807726,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9997765861565625
260,stage2,60,583624.017156112,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.999757
261,stage2,61,583611.9722541897,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9997360636559375
262,stage2,62,583599.1110889178,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99971370849
263,stage2,63,583585.3928581858,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9996898635803125
264,stage2,64,583570.7754222855,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99966445568
265,stage2,65,583555.2152823377,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9996374091796875
266,stage2,66,583538.6675587173,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99960864607
267,stage2,67,583521.0859694795,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9995780859040625
268,stage2,68,583502.4228087856,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99954564576
269,stage2,69,583482.6289253288,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9995112402034375
270,stage2,70,583461.6537007608,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99947478125
271,stage2,71,583439.4450281158,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9994361783278125
272,stage2,72,583415.9492902383,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99939533824
273,stage2,73,583391.1113382082,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9993521651271875
274,stage2,74,583364.8744697662,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99930656043
275,stage2,75,583337.1804077404,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9992584228515625
276,stage2,76,583307.9692784715,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99920764832
277,stage2,77,583277.1795902395,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9991541299509376
278,stage2,78,583244.7482116882,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99909775801
279,stage2,79,583210.610350253,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9990384198753125
280,stage2,80,583174.6995305843,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.998976
281,stage2,81,583136.9475729759,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9989103798746874
282,stage2,82,583097.2845717887,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99884143799
283,stage2,83,583055.6388738779,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9987690497990624
284,stage2,84,583011.9370570185,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.99869308768
285,stage2,85,582966.1039083309,48856.58294472487,59928.193759031055,1139.1872462717454,12,29,0,12,0.9986134208984375
286,stage2,86,521605.3389369493,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99852991557
287,stage2,87,521560.3352461576,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9984424346228125
288,stage2,88,521513.2141640932,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99835083776
289,stage2,89,521463.90183808364,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9982549814221875
290,stage2,90,521412.322717805,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99815471875
291,stage2,91,521358.3995359901,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9980498995465625
292,stage2,92,521302.0532891371,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99794037024
293,stage2,93,521243.2032182179,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9978259738459375
294,stage2,94,521181.76678938646,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99770654993
295,stage2,95,521117.6596746882,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9975819345703125
296,stage2,96,521050.79573276715,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99745196032
297,stage2,97,520981.08698957553,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9973164561696874
298,stage2,98,520908.44361908187,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99717524751
299,stage2,99,520832.7739239794,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9970281560940625
300,stage2,100,520753.9843163945,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.996875
301,stage2,101,520671.97929859604,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9967155935934375
302,stage2,102,520586.6614437024,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99654974749
303,stage2,103,520497.93137639115,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9963772685178125
304,stage2,104,520405.6877536076,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99619795968
305,stage2,105,520309.827245272,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9960116201171875
306,stage2,106,520210.2445149898,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99581804507
307,stage2,107,520106.8322007588,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9956170258415625
308,stage2,108,519999.4808956784,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99540834976
309,stage2,109,519888.07912865747,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9951918001409374
310,stage2,110,519772.51334512397,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99496715625
311,stage2,111,519652.66788773186,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9947341932653125
312,stage2,112,519528.424977071,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99449268224
313,stage2,113,519399.6646923751,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9942423900646875
314,stage2,114,519266.2649522299,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99398307943
315,stage2,115,519128.1014952824,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9937145087890625
316,stage2,116,518985.0478609487,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99343643232
317,stage2,117,518836.975370123,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9931485998884375
318,stage2,118,518683.7531058856,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99285075701
319,stage2,119,518525.24789421196,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9925426448128125
320,stage2,120,518361.32428468077,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.992224
321,stage2,121,518191.8445311828,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9918945548121875
322,stage2,122,518016.6685726288,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99155403699
323,stage2,123,517835.654013659,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9912021697365625
324,stage2,124,517648.6561053505,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99083867168
325,stage2,125,517455.5277259267,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9904632568359375
326,stage2,126,517256.1193614651,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.99007563457
327,stage2,127,517050.2790866062,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9896755095603125
328,stage2,128,516837.8525452622,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98926258176
329,stage2,129,516618.6829313248,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9888365463596875
330,stage2,130,516392.61096937425,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98839709375
331,stage2,131,516159.474895388,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9879439094840625
332,stage2,132,515919.1104374486,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98747667424
333,stage2,133,515671.35079645255,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9869950637834375
334,stage2,134,515416.02662681905,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98649874893
335,stage2,135,515152.96601719776,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9859873955078124
336,stage2,136,514881.99447117845,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98546066432
337,stage2,137,514602.9348879983,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9849182111071875
338,stage2,138,514315.60754325095,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98435968651
339,stage2,139,514019.8300695954,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9837847360315625
340,stage2,140,513715.41743746365,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.983193
341,stage2,141,513402.1819357701,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9825841135309376
342,stage2,142,513079.93315261905,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98195770649
343,stage2,143,512748.47795601434,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9813134034553125
344,stage2,144,512407.6204745669,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.98065082368
345,stage2,145,512057.1620782037,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9799695810546875
346,stage2,146,511696.9013588765,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97926928407
347,stage2,147,511326.63411126926,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9785495357790625
348,stage2,148,510946.1533135085,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97780993376
349,stage2,149,510555.2491078698,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9770500700784375
350,stage2,150,510153.7087814877,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97626953125
351,stage2,151,509741.3167470636,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9754678982028125
352,stage2,152,509317.8545235744,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97464474624
353,stage2,153,508883.10071698105,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9737996450021875
354,stage2,154,508436.831000937,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97293215843
355,stage2,155,507978.81809749646,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9720418447265625
356,stage2,156,507508.83175782335,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.97112825632
357,stage2,157,507026.6387428998,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9701909398259375
358,stage2,158,506532.0028042342,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.96922943601
359,stage2,159,506024.6846645699,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9682432797503124
360,stage2,160,505504.441998594,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.967232
361,stage2,161,504971.0294136454,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9661951197496875
362,stage2,162,504424.1984304235,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.96513215599
363,stage2,163,503863.69746369723,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9640426196740625
364,stage2,164,503289.2718030124,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.96292601568
365,stage2,165,502700.66359340114,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9617818427734375
366,stage2,166,502097.61181609007,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.96060959357
367,stage2,167,501479.85226920916,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9594087544978125
368,stage2,168,500847.1175484995,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.95817880576
369,stage2,169,500199.1370280224,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9569192212971875
370,stage2,170,499535.6368408677,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.95562946875
371,stage2,171,498856.3398598623,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9543090094215625
372,stage2,172,498160.96567827876,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.95295729824
373,stage2,173,497449.2305905435,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9515737837209375
374,stage2,174,496720.8475729457,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.95015790793
375,stage2,175,495975.5262643455,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9487091064453125
376,stage2,176,495212.9729468828,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.94722680832
377,stage2,177,494432.8905266852,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9457104360446875
378,stage2,178,493634.9785145772,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.94415940551
379,stage2,179,492818.9330067882,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9425731259690625
380,stage2,180,491984.44666566135,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.940951
381,stage2,181,491131.2087003619,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9392924234684374
382,stage2,182,490258.9048475854,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.93759678549
383,stage2,183,489367.2173522669,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9358634683928125
384,stage2,184,488455.8249482887,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.93409184768
385,stage2,185,487524.4028391893,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9322812919921875
386,stage2,186,486572.62267887197,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.93043116307
387,stage2,187,485600.15255231305,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9285408157165624
388,stage2,188,484606.65695627034,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9266095977600001
389,stage2,189,483591.79677999165,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9246368500159375
390,stage2,190,482555.2292859239,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9226219062500001
391,stage2,191,481496.6080904205,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9205640931403125
392,stage2,192,480415.5831444511,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.91846273024
393,stage2,193,479311.80071430904,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9163171299396875
394,stage2,194,478184.9033623204,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.91412659743
395,stage2,195,477034.52992755256,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9118904306640625
396,stage2,196,475860.3155065224,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.90960792032
397,stage2,197,474661.89143390476,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9072783497634375
398,stage2,198,473438.8852632416,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.90490099501
399,stage2,199,472190.92074764956,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9024751246878124
400,stage2,200,470917.6178205292,43707.369978406285,58459.080933566496,1133.7428108386634,11,27,0,11,0.9
