global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
254,stage2,54,751953.0898224757,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99985651093
255,stage2,55,751942.8183835472,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9998427236328125
256,stage2,56,751931.7721403312,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99982789632
257,stage2,57,751919.9080625013,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9998119712321875
258,stage2,58,751907.1815552467,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99979488851
259,stage2,59,751893.5464313336,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9997765861565625
260,stage2,60,751878.9548831689,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.999757
261,stage2,61,751863.3574548626,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9997360636559375
262,stage2,62,751846.7030142903,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99971370849
263,stage2,63,751828.9387251568,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9996898635803125
264,stage2,64,751810.0100190581,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99966445568
265,stage2,65,751789.8605675444,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9996374091796875
266,stage2,66,751768.4322541826,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99960864607
267,stage2,67,751745.6651466199,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9995780859040625
268,stage2,68,751721.4974686455,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99954564576
269,stage2,69,751695.865572254,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9995112402034375
270,stage2,70,751668.7039097083,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99947478125
271,stage2,71,751639.9450056016,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9994361783278125
272,stage2,72,751609.5194289212,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99939533824
273,stage2,73,751577.3557651101,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9993521651271875
274,stage2,74,751543.380588131,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99930656043
275,stage2,75,751507.5184325284,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9992584228515625
276,stage2,76,751469.6917654907,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99920764832
277,stage2,77,751429.8209589146,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9991541299509376
278,stage2,78,751387.8242614663,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99909775801
279,stage2,79,751343.6177706453,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9990384198753125
280,stage2,80,751297.1154048466,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.998976
281,stage2,81,751248.2288754237,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9989103798746874
282,stage2,82,751196.8676587514,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99884143799
283,stage2,83,751142.9389682881,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9987690497990624
284,stage2,84,751086.3477266395,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99869308768
285,stage2,85,751026.9965376204,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9986134208984375
286,stage2,86,750964.785658318,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99852991557
287,stage2,87,750899.6129711544,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9984424346228125
288,stage2,88,750831.3739559498,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99835083776
289,stage2,89,750759.9616619848,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9982549814221875
290,stage2,90,750685.2666800632,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99815471875
291,stage2,91,750607.177114575,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9980498995465625
292,stage2,92,750525.5785555593,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99794037024
293,stage2,93,750440.3540507663,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9978259738459375
294,stage2,94,750351.3840777212,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99770654993
295,stage2,95,750258.5465157859,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9975819345703125
296,stage2,96,750161.7166182223,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99745196032
297,stage2,97,750060.766984255,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9973164561696874
298,stage2,98,749955.5675311345,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99717524751
299,stage2,99,749845.9854661988,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9970281560940625
300,stage2,100,749731.8852589374,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.996875
301,stage2,101,749613.1286130532,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9967155935934375
302,stage2,102,749489.5744385258,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99654974749
303,stage2,103,749361.0788236741,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9963772685178125
304,stage2,104,749227.4950072191,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99619795968
305,stage2,105,749088.6733503464,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9960116201171875
306,stage2,106,748944.4613087692,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99581804507
307,stage2,107,748794.7034047912,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9956170258415625
308,stage2,108,748639.2411993691,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99540834976
309,stage2,109,748477.9132641754,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9951918001409374
310,stage2,110,748310.5551536615,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99496715625
311,stage2,111,748136.9993771199,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9947341932653125
312,stage2,112,747957.0753707475,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99449268224
313,stage2,113,747770.6094697078,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9942423900646875
314,stage2,114,747577.4248801944,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99398307943
315,stage2,115,747377.341651493,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9937145087890625
316,stage2,116,747170.176648045,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99343643232
317,stage2,117,746955.743521509,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9931485998884375
318,stage2,118,746733.8526828251,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99285075701
319,stage2,119,746504.3112742767,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9925426448128125
320,stage2,120,746266.9231415533,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.992224
321,stage2,121,746021.4888058137,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9918945548121875
322,stage2,122,745767.8054357484,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99155403699
323,stage2,123,745505.6668196424,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9912021697365625
324,stage2,124,745234.8633374382,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.99083867168
325,stage2,125,744955.1819327984,33613.567178173565,58202.572655478136,762.5118335376858,16,24,0,0.9904632568359375
326,stage2,126,743241.6219633872,32842.31450743637,58085.7961295936,757.7371139445944,16,25,0,0.99007563457
327,stage2,127,742944.1297427273,32842.31450743637,58085.7961295936,757.7371139445944,16,25,0,0.9896755095603125
328,stage2,128,742637.1186704048,32842.31450743637,58085.7961295936,757.7371139445944,16,25,0,0.98926258176
329,stage2,129,742320.3621212011,32842.31450743637,58085.7961295936,757.7371139445944,16,25,0,0.9888365463596875
330,stage2,130,741993.6299011059,32842.31450743637,58085.7961295936,757.7371139445944,16,25,0,0.98839709375
331,stage2,131,651306.4266214422,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9879439094840625
332,stage2,132,651001.7526639679,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98747667424
333,stage2,133,650687.7049425544,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9869950637834375
334,stage2,134,650364.0688032184,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98649874893
335,stage2,135,650030.6263397363,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9859873955078124
336,stage2,136,649687.1563691908,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98546066432
337,stage2,137,649333.4344075185,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9849182111071875
338,stage2,138,648969.2326450568,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98435968651
339,stage2,139,648594.3199220904,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9837847360315625
340,stage2,140,648208.4617043996,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.983193
341,stage2,141,647811.4200588062,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9825841135309376
342,stage2,142,647402.9536287211,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98195770649
343,stage2,143,646982.817609691,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9813134034553125
344,stage2,144,646550.7637249461,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.98065082368
345,stage2,145,646106.5402009469,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9799695810546875
346,stage2,146,645649.8917429304,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97926928407
347,stage2,147,645180.5595104586,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9785495357790625
348,stage2,148,644698.281092965,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97780993376
349,stage2,149,644202.7904853008,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9770500700784375
350,stage2,150,643693.8180632835,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97626953125
351,stage2,151,643171.0905592424,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9754678982028125
352,stage2,152,642634.3310375671,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97464474624
353,stage2,153,642083.2588702536,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9737996450021875
354,stage2,154,641517.5897124518,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97293215843
355,stage2,155,640937.0354780123,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9720418447265625
356,stage2,156,640341.3043150335,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.97112825632
357,stage2,157,639730.100581409,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9701909398259375
358,stage2,158,639103.1248203743,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.96922943601
359,stage2,159,638460.0737360539,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9682432797503124
360,stage2,160,637800.6401690089,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.967232
361,stage2,161,637124.513071783,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9661951197496875
362,stage2,162,636431.3774844502,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.96513215599
363,stage2,163,635720.9145101627,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9640426196740625
364,stage2,164,634992.8012906961,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.96292601568
365,stage2,165,634246.7109819979,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9617818427734375
366,stage2,166,633482.3127297341,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.96060959357
367,stage2,167,632699.2716448364,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9594087544978125
368,stage2,168,631897.2487790491,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.95817880576
369,stage2,169,631075.9011004762,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9569192212971875
370,stage2,170,630234.8814691283,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.95562946875
371,stage2,171,629373.8386124703,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9543090094215625
372,stage2,172,628492.4171009675,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.95295729824
373,stage2,173,627590.2573236338,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9515737837209375
374,stage2,174,626666.9954635774,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.95015790793
375,stage2,175,625722.2634735495,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9487091064453125
376,stage2,176,624755.6890514897,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.94722680832
377,stage2,177,623766.8956160742,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9457104360446875
378,stage2,178,622755.5022822624,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.94415940551
379,stage2,179,621721.1238368443,32056.460780167992,58221.27560588933,757.6786514786417,14,25,0,0.9425731259690625
380,stage2,180,489977.65761668666,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.940951
381,stage2,181,489125.84852239414,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9392924234684374
382,stage2,182,488255.0054692248,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.93759678549
383,stage2,183,487364.81123424065,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9358634683928125
384,stage2,184,486454.9450893308,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.93409184768
385,stage2,185,485525.0827819527,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9322812919921875
386,stage2,186,484574.8965158729,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.93043116307
387,stage2,187,483604.05493190757,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9285408157165624
388,stage2,188,482612.22308866354,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9266095977600001
389,stage2,189,481599.06244327896,30634.109002740024,58361.18270442383,757.7663451775708,11,22,0,0.9246368500159375
390,stage2,190,480134.0002342892,30488.215506891233,58309.410601458796,757.707882711618,11,22,0,0.9226219062500001
391,stage2,191,479078.0893822154,30488.215506891233,58309.410601458796,757.707882711618,11,22,0,0.9205640931403125
392,stage2,192,477999.8321390579,30488.215506891233,58309.410601458796,757.707882711618,11,22,0,0.91846273024
393,stage2,193,476898.8756767596,30488.215506891233,58309.410601458796,757.707882711618,11,22,0,0.9163171299396875
394,stage2,194,433278.81649748754,31463.906826724917,58308.991211259294,757.7371139445944,10,23,0,0.91412659743
395,stage2,195,432202.36481708573,30375.810452990787,58325.4751793258,757.5909577797124,10,22,0,0.9118904306640625
396,stage2,196,431088.67833456694,30420.4742548487,58318.52927809357,757.5909577797124,10,22,0,0.90960792032
397,stage2,197,429903.8099814995,29654.773344874677,58324.040015952436,757.5909577797124,10,21,0,0.9072783497634375
398,stage2,198,386802.66933089355,29637.193480903326,58359.221917633775,757.5909577797124,9,21,0,0.90490099501
399,stage2,199,385617.023721057,29577.034334706506,58334.279277502006,757.5909577797124,9,21,0,0.9024751246878124
400,stage2,200,384497.98791217926,29632.705797815423,58321.68354157894,757.5909577797124,9,21,0,0.9
