global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
24,stage1,24,2682505.518755996,9459.181307279594,58739.615831385454,757.6201890126889,57,5,0,0.99999751168
25,stage1,25,2682504.009572895,9459.181307279594,58739.615831385454,757.6201890126889,57,5,0,0.9999969482421875
26,stage1,26,2682502.2386056813,9459.181307279594,58739.615831385454,757.6201890126889,57,5,0,0.99999628707
27,stage1,27,2682500.1731847036,9459.181307279594,58739.615831385454,757.6201890126889,57,5,0,0.9999955159665626
28,stage1,28,2682497.7780287457,9459.181307279594,58739.615831385454,757.6201890126889,57,5,0,0.99999462176
29,stage1,29,2681935.550441194,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.9999935902659375
30,stage1,30,2681932.379682546,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.99999240625
31,stage1,31,2681928.7567654746,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.9999910533903125
32,stage1,32,2681924.6349677783,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.99998951424
33,stage1,33,2681919.9644541177,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.9999877701896875
34,stage1,34,2681914.6921755895,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.99998580143
35,stage1,35,2681908.761769303,9420.324068195077,58727.40278842575,757.6201890126889,57,5,0,0.9999835869140625
36,stage1,36,2634380.6501426594,10616.942617244276,58709.559424495834,757.6201890126889,56,7,0,0.99998110432
37,stage1,37,2634373.3531941026,10616.942617244276,58709.559424495834,757.6201890126889,56,7,0,0.9999783300134375
38,stage1,38,2634365.2232731427,10616.942617244276,58709.559424495834,757.6201890126889,56,7,0,0.99997523901
39,stage1,39,2634355.7658729837,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999718049378125
40,stage1,40,2634345.7581702103,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.999968
41,stage1,41,2634334.6980633596,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999637949371875
42,stage1,42,2634322.5046494827,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99995915899
43,stage1,43,2634309.0929817185,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999540598615625
44,stage1,44,2634294.3739706594,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99994846368
45,stage1,45,2634278.2542857197,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999423349609375
46,stage1,46,2634260.6362564997,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99993563657
47,stage1,47,2634241.4177741613,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999283296853125
48,stage1,48,2634220.492192789,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99992037376
49,stage1,49,2634197.748230762,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9999117264846875
50,stage1,50,2634173.0698721195,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99990234375
51,stage1,51,2634146.33626793,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9998921796090625
52,stage1,52,2634117.42163766,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99988118624
53,stage1,53,2634086.195170539,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9998693139084375
54,stage1,54,2634052.5209269314,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99985651093
55,stage1,55,2634016.257739701,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9998427236328125
56,stage1,56,2633977.2591155814,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99982789632
57,stage1,57,2633935.373136542,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9998119712321875
58,stage1,58,2633890.442361158,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99979488851
59,stage1,59,2633842.3037259756,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9997765861565625
60,stage1,60,2633790.7884468827,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.999757
61,stage1,61,2633735.7219204763,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9997360636559375
62,stage1,62,2633676.9236254273,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99971370849
63,stage1,63,2633614.2070238534,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9996898635803125
64,stage1,64,2633547.3794626836,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99966445568
65,stage1,65,2633476.242075028,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9996374091796875
66,stage1,66,2633400.589681543,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99960864607
67,stage1,67,2633320.210691803,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9995780859040625
68,stage1,68,2633234.887005665,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99954564576
69,stage1,69,2633144.393914639,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9995112402034375
70,stage1,70,2633048.500003255,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99947478125
71,stage1,71,2632946.9670504304,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9994361783278125
72,stage1,72,2632839.549930838,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99939533824
73,stage1,73,2632725.996516275,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9993521651271875
74,stage1,74,2632606.0475770305,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99930656043
75,stage1,75,2632479.436683253,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9992584228515625
76,stage1,76,2632345.8901063176,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99920764832
77,stage1,77,2632205.1267201966,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9991541299509376
78,stage1,78,2632056.857902824,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99909775801
79,stage1,79,2631900.7874374674,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9990384198753125
80,stage1,80,2631736.6114140907,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.998976
81,stage1,81,2631564.0181307285,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9989103798746874
82,stage1,82,2631382.687994849,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99884143799
83,stage1,83,2631192.293424722,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9987690497990624
84,stage1,84,2630992.49875079,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99869308768
85,stage1,85,2630782.960117036,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9986134208984375
86,stage1,86,2630563.325382347,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99852991557
87,stage1,87,2630333.2340218867,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9984424346228125
88,stage1,88,2630092.3170284615,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99835083776
89,stage1,89,2629840.196813888,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9982549814221875
90,stage1,90,2629576.487110362,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.99815471875
91,stage1,91,2629300.7928718254,10608.439741242522,58709.559424495834,757.6201890126889,56,7,0,0.9980498995465625
92,stage1,92,2628945.645399485,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99794037024
93,stage1,93,2628644.7613465814,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9978259738459375
94,stage1,94,2628330.6539646545,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99770654993
95,stage1,95,2628002.8921083123,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9975819345703125
96,stage1,96,2627661.03536075,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99745196032
97,stage1,97,2627304.6339351158,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9973164561696874
98,stage1,98,2626933.2285758825,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99717524751
99,stage1,99,2626546.350460211,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9970281560940625
100,stage1,100,2626143.52109932,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.996875
101,stage1,101,2625724.252239858,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9967155935934375
102,stage1,102,2625288.045765262,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99654974749
103,stage1,103,2624834.393597135,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9963772685178125
104,stage1,104,2624362.777596609,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99619795968
105,stage1,105,2623872.6694657127,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9960116201171875
106,stage1,106,2623363.530648742,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99581804507
107,stage1,107,2622834.812233626,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9956170258415625
108,stage1,108,2622285.954853295,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99540834976
109,stage1,109,2621716.3885870483,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9951918001409374
110,stage1,110,2621125.532861926,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99496715625
111,stage1,111,2620512.79635407,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9947341932653125
112,stage1,112,2619877.5768900965,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99449268224
113,stage1,113,2619219.2613484645,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.9942423900646875
114,stage1,114,2618537.2255608416,9267.144224212558,58709.559424495834,757.6201890126889,56,7,0,0.99398307943
115,stage1,115,2617830.584815834,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9937145087890625
116,stage1,116,2617099.191350907,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.99343643232
117,stage1,117,2616342.137867926,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9931485998884375
118,stage1,118,2615558.755025075,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.99285075701
119,stage1,119,2614748.361940586,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9925426448128125
120,stage1,120,2613910.26609411,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.992224
121,stage1,121,2613043.763228082,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9918945548121875
122,stage1,122,2612148.1372490884,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.99155403699
123,stage1,123,2611222.6601292384,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9912021697365625
124,stage1,124,2610266.5918075284,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.99083867168
125,stage1,125,2609279.1800912134,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9904632568359375
126,stage1,126,2608259.660557171,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.99007563457
127,stage1,127,2607207.256453271,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9896755095603125
128,stage1,128,2606121.178599746,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98926258176
129,stage1,129,2605000.6252905545,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9888365463596875
130,stage1,130,2603844.7821947536,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98839709375
131,stage1,131,2602652.8222578634,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9879439094840625
132,stage1,132,2601423.9056032356,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98747667424
133,stage1,133,2600157.1794334236,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9869950637834375
134,stage1,134,2598851.7779315487,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98649874893
135,stage1,135,2597506.822162666,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9859873955078124
136,stage1,136,2596121.419975138,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98546066432
137,stage1,137,2594694.665901996,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9849182111071875
138,stage1,138,2593225.6410623146,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98435968651
139,stage1,139,2591713.4130625715,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9837847360315625
140,stage1,140,2590157.0358980247,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.983193
141,stage1,141,2588555.5498540737,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9825841135309376
142,stage1,142,2586907.98140763,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98195770649
143,stage1,143,2585213.3431284833,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9813134034553125
144,stage1,144,2583470.6335806735,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.98065082368
145,stage1,145,2581678.837223855,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9799695810546875
146,stage1,146,2579836.9243146633,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97926928407
147,stage1,147,2577943.8508080877,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9785495357790625
148,stage1,148,2575998.558258838,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97780993376
149,stage1,149,2573999.9737227065,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9770500700784375
150,stage1,150,2571947.009657946,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97626953125
151,stage1,151,2569838.563826627,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9754678982028125
152,stage1,152,2567673.5191960167,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97464474624
153,stage1,153,2565450.743839937,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9737996450021875
154,stage1,154,2563169.0908401385,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97293215843
155,stage1,155,2560827.3981876657,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9720418447265625
156,stage1,156,2558424.488684227,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.97112825632
157,stage1,157,2555959.169843561,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9701909398259375
158,stage1,158,2553430.2337928056,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.96922943601
159,stage1,159,2550836.4571738625,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9682432797503124
160,stage1,160,2548176.6010447727,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.967232
161,stage1,161,2545449.4107810757,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9661951197496875
162,stage1,162,2542653.615977183,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.96513215599
163,stage1,163,2539787.930347745,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9640426196740625
164,stage1,164,2536851.0516290166,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.96292601568
165,stage1,165,2533841.661480229,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9617818427734375
166,stage1,166,2530758.4253849536,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.96060959357
167,stage1,167,2527599.9925524737,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9594087544978125
168,stage1,168,2524364.99581915,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.95817880576
169,stage1,169,2521052.0515497895,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9569192212971875
170,stage1,170,2517659.759539012,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.95562946875
171,stage1,171,2514186.7029126203,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9543090094215625
172,stage1,172,2510631.4480289663,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.95295729824
173,stage1,173,2506992.5443803207,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9515737837209375
174,stage1,174,2503268.524494239,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.95015790793
175,stage1,175,2499457.903834931,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9487091064453125
176,stage1,176,2495559.180704627,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.94722680832
177,stage1,177,2491570.8361449484,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9457104360446875
178,stage1,178,2487491.3338382724,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.94415940551
179,stage1,179,2483319.120009103,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9425731259690625
180,stage1,180,2479052.623325437,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.940951
181,stage1,181,2474690.2548001315,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.9392924234684374
182,stage1,182,2470230.4076922755,9262.156271460659,58709.559424495834,757.6201890126889,56,7,0,0.93759678549
183,stage1,183,2465661.5225603255,9063.459306932253,58709.559424495834,757.6201890126889,56,7,0,0.9358634683928125
184,stage1,184,2461001.826556385,9063.459306932253,58709.559424495834,757.6201890126889,56,7,0,0.93409184768
185,stage1,185,2456239.724238209,9063.459306932253,58709.559424495834,757.6201890126889,56,7,0,0.9322812919921875
186,stage1,186,2451373.536863483,9063.459306932253,58709.559424495834,757.6201890126889,56,7,0,0.93043116307
187,stage1,187,2446394.4560319143,8921.231086066091,58709.559424495834,757.6201890126889,56,7,0,0.9285408157165624
188,stage1,188,2441307.122055484,8763.88758013284,58709.559424495834,757.6201890126889,56,7,0,0.9266095977600001
189,stage1,189,2436118.4240947347,8763.88758013284,58709.559424495834,757.6201890126889,56,7,0,0.9246368500159375
190,stage1,190,2430813.769194443,8664.418418237905,58709.559424495834,757.6201890126889,56,7,0,0.9226219062500001
191,stage1,191,2425401.3333075056,8664.418418237905,58709.559424495834,757.6201890126889,56,7,0,0.9205640931403125
192,stage1,192,2419874.3532724446,8664.418418237905,58709.559424495834,757.6201890126889,56,7,0,0.91846273024
193,stage1,193,2414231.0205471525,8664.418418237905,58709.559424495834,757.6201890126889,56,7,0,0.9163171299396875
194,stage1,194,2408445.0770348245,8175.806071398444,58709.559424495834,757.6201890126889,56,7,0,0.91412659743
195,stage1,195,2402563.5374546954,8175.806071398444,58709.559424495834,757.6201890126889,56,7,0,0.9118904306640625
196,stage1,196,2396560.1055393526,8175.806071398444,58709.559424495834,757.6201890126889,56,7,0,0.90960792032
197,stage1,197,2347824.3305687024,8259.084375892628,58709.559424495834,757.6201890126889,55,7,0,0.9072783497634375
198,stage1,198,2341679.7188643795,8191.486439059032,58709.559424495834,757.6201890126889,55,7,0,0.90490099501
199,stage1,199,2335411.6493193987,8161.260035644113,58709.559424495834,757.6201890126889,55,7,0,0.9024751246878124
200,stage1,200,2329016.9398655565,8142.933307906582,58709.559424495834,757.6201890126889,55,7,0,0.9
