run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,0,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,0,42,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,0,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,1,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,1,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,2,28,15
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,2,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,2,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,3,17,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,3,28,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,3,35,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,3,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,4,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,5,52,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,5,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,6,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,7,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,7,99,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,8,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,9,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,10,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,11,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,11,63,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,11,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,11,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,13,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,13,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,16,24,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,16,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,17,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,17,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,18,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,18,44,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,19,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,20,72,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,21,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,21,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,21,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,22,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,22,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,23,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,23,54,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,23,57,35
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,24,56,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,26,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,26,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,26,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,27,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,29,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,31,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,31,98,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,33,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,33,49,15
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,37,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,38,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,40,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,41,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,42,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,43,78,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,44,67,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,68,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,88,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,45,92,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,46,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,49,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,49,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,51,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,52,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,52,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,52,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,53,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,54,57,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,55,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,58,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,59,73,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,64,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,66,76,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,68,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,69,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,75,76,18
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,79,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,80,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,90,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,91,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,94,98,3
