run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,0,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,0,77,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,0,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,1,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,1,65,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,1,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,2,12,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,2,66,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,4,52,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,6,18,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,6,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,7,15,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,7,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,8,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,8,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,8,91,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,9,56,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,9,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,10,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,10,86,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,11,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,12,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,12,99,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,13,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,15,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,16,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,17,55,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,17,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,21,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,21,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,22,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,22,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,25,26,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,25,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,27,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,27,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,28,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,31,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,32,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,37,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,38,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,38,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,39,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,39,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,42,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,43,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,43,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,43,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,45,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,46,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,48,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,55,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,58,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,58,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,61,68,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,61,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,62,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,62,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,63,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,64,68,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,65,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,66,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,66,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,69,85,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,70,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,75,76,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,76,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,78,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,81,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,82,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,82,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,84,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,87,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,90,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,97,99,1
