run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,79,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,6,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,2,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,3,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,3,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,7,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,8,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,8,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,9,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,9,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,10,85,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,11,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,11,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,11,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,14,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,14,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,15,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,15,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,16,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,18,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,19,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,20,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,20,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,20,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,20,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,21,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,21,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,22,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,23,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,23,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,23,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,24,66,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,25,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,26,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,26,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,26,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,27,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,28,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,29,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,29,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,30,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,30,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,30,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,30,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,31,58,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,33,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,33,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,34,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,37,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,37,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,37,67,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,37,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,37,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,38,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,40,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,40,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,41,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,41,78,1
