run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,79,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,6,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,85,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,66,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,58,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,67,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,81,19
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,55,20
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,98,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,79,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,89,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,97,12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,82,1
