run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,2,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,6,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,9,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,21,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,0,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,10,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,14,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,1,15,0,1
