run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,0,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,0,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,0,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,41,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,46,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,47,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,50,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,55,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,56,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,57,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,58,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,1,59,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,3,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,6,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,32,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,33,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,36,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,37,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,38,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,39,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,40,0,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,46,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,47,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,50,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,2,57,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,3,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,7,2,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,14,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,16,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,22,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,29,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,31,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,174,3,33,0,3
