run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[50, 88, 15, 25, 17, 23, 83, 13, 36, 10]",0.5647668393782384,0.38613861386138615,62,0.4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[15, 50, 88, 17, 25, 83, 13, 51, 23, 36]",0.5647668393782384,0.38613861386138615,62,0.45
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[88, 15, 23, 50, 83, 25, 65, 13, 51, 36]",0.5906735751295337,0.40594059405940597,60,0.42
