plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
6,27,20,16,0,39,40,1322.0766028497314,1317.3329435233586,4.7436593263728355,4.7436593263728355,53.396475191736855,uncertain
9,12,47,54,0,2,2,1730.857136235425,1745.002871775102,-14.145735539676934,14.145735539676934,34.81228538542624,uncertain
14,40,32,28,1,28,27,436.9370681584683,395.9902327561976,40.94683540227072,40.94683540227072,47.5258239130966,uncertain
19,71,28,20,1,28,28,1536.6542296463704,1532.1552050744804,4.499024571890004,4.499024571890004,47.48987992655242,uncertain
22,42,36,37,1,27,20,1168.2188101390552,1129.4336361423775,38.78517399667771,38.78517399667771,44.868687879555104,uncertain
22,91,36,45,1,35,8,1248.2188101390552,1283.0479355415355,-34.82912540248026,34.82912540248026,44.56442276148654,uncertain
60,95,34,31,0,21,24,373.8373600930077,349.14171122203976,24.695648870967943,24.695648870967943,45.82785626513672,uncertain
28,45,51,39,0,2,13,445.8839548590509,452.0395816400323,-6.155626780981379,6.155626780981379,37.403605364109346,uncertain
37,44,30,42,0,24,7,1647.424185096306,1617.5020819374204,29.922103158885648,29.922103158885648,43.05953392300273,uncertain
51,80,19,48,0,11,6,1656.8544279448572,1673.518739298489,-16.664311353631774,16.664311353631774,38.26625415641888,uncertain
55,77,44,22,0,31,6,835.1894803547275,871.4763457249547,-36.28686537022725,36.28686537022725,43.55869108326099,uncertain
55,77,45,21,0,32,5,843.8408599410067,856.7478145456399,-12.906954604633256,12.906954604633256,43.43958110075159,uncertain
61,71,51,16,0,5,51,1778.719524127237,1762.6188975452249,16.100626582012183,16.100626582012183,47.16560081731807,uncertain
