run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,47,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,50,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,52,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,55,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,0,56,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,3,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,5,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,6,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,11,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,15,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,16,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,17,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,18,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,19,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,20,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,21,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,22,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,24,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,25,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,26,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,27,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,29,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,30,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,36,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,38,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,39,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,41,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,44,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,46,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,47,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,48,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,1,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,6,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,7,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,17,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,22,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,30,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,37,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,38,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,39,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,46,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,47,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,2,50,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,7,2,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,8,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,15,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,17,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,21,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,26,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,27,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,27,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,28,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,29,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,30,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,31,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,32,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,33,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,34,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,36,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,112,3,46,1,1
