run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[69, 44, 92, 6, 59, 62, 58, 83, 50, 78]",0.44086021505376344,0.42028985507246375,40,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[83, 92, 44, 6, 59, 78, 42, 13, 14, 27]",0.44086021505376344,0.4057971014492754,41,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[83, 78, 44, 59, 58, 13, 27, 87, 42, 50]",0.3978494623655914,0.4057971014492754,41,0.08
