plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,48,27,43,0,11,9,1618.4838433814652,1580.3395872728506,38.14425610861463,38.14425610861463,39.382358900062925,uncertain
46,97,33,34,1,25,35,1402.427521555824,1361.036205386185,41.39131616963891,41.39131616963891,49.10425305619931,uncertain
0,16,34,33,2,21,19,1756.3924573371846,1729.765226710535,26.627230626649634,26.627230626649634,44.70709286386795,uncertain
22,44,37,9,0,4,22,1017.6160476081941,1036.9494625447091,-19.333414936515055,19.333414936515055,40.801890390034714,uncertain
17,72,26,30,1,24,10,357.3959943600603,386.96006771427614,-29.56407335421585,29.56407335421585,42.78811929257344,uncertain
52,56,26,32,1,25,24,508.0071580406334,521.0098897077273,-13.00273166709394,13.00273166709394,46.96062855603222,uncertain
3,30,32,28,1,28,25,1866.4372526870575,1833.5055255623392,32.931727124718236,32.931727124718236,47.525732816254575,uncertain
16,30,30,28,1,24,23,1797.4034690565095,1813.5055255623392,-16.10205650582975,16.10205650582975,46.25623417628759,uncertain
41,92,54,53,0,51,1,593.2116188868308,573.4022216584149,19.809397228415946,19.809397228415946,44.761215620015825,uncertain
41,92,53,52,0,50,2,579.0694832630999,587.5443572821458,-8.474874019045956,8.474874019045956,44.761215620015825,uncertain
41,92,52,51,0,49,3,564.9273476393689,601.6864929058768,-36.75914526650786,36.75914526650786,44.761215620015825,uncertain
29,46,52,51,0,0,5,1116.5228776556069,1135.838654905057,-19.315777249450093,19.315777249450093,35.22464742701386,uncertain
19,40,50,48,0,38,49,983.1896783826401,931.4517173020037,51.73796108063641,51.73796108063641,54.86796258276301,uncertain
3,86,48,46,0,10,4,1617.8345961720315,1604.0393277686371,13.795268403394402,13.795268403394402,37.150983745931775,uncertain
9,69,39,37,1,38,35,859.8960859204595,908.6903469831486,-48.79426106268909,48.79426106268909,51.00519321235659,uncertain
92,93,38,36,1,18,26,810.6204816513201,834.1349638995017,-23.514482248181594,23.514482248181594,44.80481253116979,uncertain
92,93,38,35,1,19,25,820.6204816513201,824.1349638995017,-3.5144822481815936,3.5144822481815936,44.80481253116979,uncertain
47,51,29,25,1,26,27,1683.0926827789563,1690.8774543859872,-7.784771607030962,7.784771607030962,48.13349293722992,uncertain
4,44,42,12,0,3,17,998.4252165211573,974.5230556735162,23.902160847641085,23.902160847641085,39.38235890006288,uncertain
32,78,29,25,0,34,20,1565.2092754139735,1589.0528961953996,-23.843620781426125,23.843620781426125,47.264001943738094,uncertain
64,79,10,54,0,9,6,951.4043383406594,925.3953283275106,26.00901001314878,26.00901001314878,37.67171761004949,uncertain
4,73,10,54,0,48,3,1569.02399462408,1561.6767257316856,7.347268892394368,7.347268892394368,46.76654310534262,uncertain
65,75,17,29,0,26,6,756.6347725453668,780.0969040414263,-23.462131496059556,23.462131496059556,42.302606246422464,uncertain
18,24,18,30,0,27,28,2139.090118874504,2119.141326835879,19.94879203862456,19.94879203862456,48.59657947201515,uncertain
26,57,41,26,0,27,20,1471.2954930371584,1429.4040851905029,41.89140784665551,41.89140784665551,45.40492095606446,uncertain
18,24,31,18,0,14,14,1959.384491389731,1933.5778349748375,25.806656414893496,25.806656414893496,41.43743628619056,uncertain
32,67,29,30,0,29,22,1515.2092754139735,1468.9716091016362,46.237666312337296,46.237666312337296,46.91956584762387,uncertain
8,11,23,13,1,9,6,324.37209600717256,290.4089390679055,33.96315693926704,33.96315693926704,38.008790958540246,uncertain
22,44,38,10,0,5,21,1031.7581832319252,1022.8073269209781,8.950856310947074,8.950856310947074,40.801890390034714,uncertain
22,71,41,27,0,22,16,1214.1845901031184,1172.1448286063132,42.03976149680511,42.03976149680511,42.991478438650944,uncertain
22,71,40,28,0,23,17,1228.3267257268494,1186.2869642300443,42.03976149680511,42.03976149680511,43.54583996839082,uncertain
22,71,39,29,0,24,18,1242.4688613505805,1200.4290998537754,42.03976149680511,42.03976149680511,44.100201498130694,uncertain
9,69,39,32,0,33,30,809.455779411549,858.2500404742381,-48.79426106268909,48.79426106268909,49.02796952982408,uncertain
9,69,39,33,0,34,31,819.455779411549,868.2500404742381,-48.79426106268909,48.79426106268909,49.41996232673209,uncertain
9,69,39,34,1,35,32,829.8960859204595,878.6903469831486,-48.79426106268909,48.79426106268909,49.82921482163256,uncertain
9,69,39,35,1,36,33,839.8960859204595,888.6903469831486,-48.79426106268909,48.79426106268909,50.22120761854057,uncertain
9,69,39,36,1,37,34,849.8960859204595,898.6903469831486,-48.79426106268909,48.79426106268909,50.613200415448574,uncertain
9,19,39,38,1,39,27,869.8960859204595,830.8242321321205,39.07185378833901,39.07185378833901,50.01150494224121,uncertain
9,69,39,38,1,39,36,869.8960859204595,918.6903469831486,-48.79426106268909,48.79426106268909,51.3971860092646,uncertain
9,69,39,39,2,40,37,880.3363924293701,929.1306534920592,-48.79426106268909,48.79426106268909,51.80643850416508,uncertain
9,69,39,40,1,41,38,890.7766989382807,939.5709600009698,-48.79426106268909,48.79426106268909,52.21569099906556,uncertain
9,69,39,41,1,42,39,900.7766989382807,949.5709600009698,-48.79426106268909,48.79426106268909,52.607683795973564,uncertain
31,88,22,21,1,33,19,1146.9967029746904,1116.9773664731401,30.019336501550242,30.019336501550242,47.16736768496868,uncertain
11,17,40,32,2,26,38,557.6271990608108,515.9148497238558,41.71234933695496,41.71234933695496,50.18605909573664,uncertain
71,79,32,32,0,25,30,1291.1397779724307,1248.2380408021313,42.901737170299384,42.901737170299384,48.35302637276733,uncertain
71,79,33,31,0,24,31,1276.9976423486996,1262.3801764258624,14.617465922837255,14.617465922837255,48.35302637276733,uncertain
71,79,34,30,0,23,32,1262.8555067249686,1276.5223120495934,-13.666805324624875,13.666805324624875,48.35302637276733,uncertain
79,97,34,30,0,32,31,1276.5223120495934,1316.4537632535435,-39.93145120395002,39.93145120395002,50.164550659647155,uncertain
20,78,34,30,0,19,25,1645.7453217312136,1659.763574314055,-14.018252582841342,14.018252582841342,45.54759105844584,uncertain
12,42,37,27,1,19,22,1148.8748276551207,1186.3180668899088,-37.44323923478805,37.44323923478805,44.75798022748251,uncertain
12,70,42,22,1,24,36,1220.8442924580554,1195.7181777649257,25.126114693129693,25.126114693129693,48.99861357742368,uncertain
12,70,43,21,2,25,37,1235.3011247528564,1210.1750100597267,25.126114693129693,25.126114693129693,49.56531098999059,uncertain
35,94,43,21,2,20,14,1713.7394283734086,1695.6254891895198,18.11393918388876,18.11393918388876,43.23104877313425,uncertain
35,58,51,10,0,31,8,1866.4195712949986,1829.240763803161,37.17880749183769,37.17880749183769,44.4669197474791,uncertain
13,70,43,9,0,5,49,1369.1843910999473,1339.3398943250095,29.844496774937852,29.844496774937852,46.67864198921501,uncertain
15,97,34,38,1,20,39,1409.7697094741002,1405.178341009916,4.591368464184143,4.591368464184143,48.92059254057232,uncertain
15,98,16,22,0,38,5,1656.3585761248669,1678.7571933883737,-22.39861726350682,22.39861726350682,45.61981952489367,uncertain
15,98,15,21,0,39,4,1670.500711748598,1664.6150577646426,5.885653983955308,5.885653983955308,45.61981952489367,uncertain
15,98,14,20,0,40,3,1684.642847372329,1650.4729221409116,34.16992523141744,34.16992523141744,45.61981952489367,uncertain
16,57,43,43,0,9,37,1591.8566127548156,1624.2568989328893,-32.40028617807366,32.40028617807366,45.29010892402639,uncertain
16,26,40,40,0,12,41,1634.2830196260088,1623.7218999083516,10.56111971765722,10.56111971765722,46.499714980372566,uncertain
16,26,40,39,0,13,40,1644.2830196260088,1613.7218999083516,30.56111971765722,30.56111971765722,46.499714980372566,uncertain
31,88,25,21,1,30,22,1116.9967029746904,1146.9773664731401,-29.980663498449758,29.980663498449758,47.16736768496868,uncertain
17,38,32,32,1,30,21,425.6802656075222,391.62714188734054,34.053123720181645,34.053123720181645,47.10660634610973,uncertain
17,95,56,31,0,54,1,680.9375983654079,653.3574491396038,27.58014922580412,27.58014922580412,46.79099211367037,uncertain
