run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[31, 69, 16, 40, 54, 4, 45, 99, 9, 14]",0.49473684210526314,0.40625,38,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[69, 16, 4, 54, 9, 31, 40, 37, 32, 99]",0.29473684210526313,0.359375,41,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[69, 4, 9, 16, 31, 99, 40, 37, 54, 71]",0.30526315789473685,0.375,40,0.08
