run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,38,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,57,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,4,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,5,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,6,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,17,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,18,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,19,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,38,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,41,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,42,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,43,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,44,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,45,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,46,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,47,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,48,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,49,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,50,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,51,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,55,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,56,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,57,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,58,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,2,1,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,2,2,0,1
