run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,71,23,23,1,30,33,906.6831076609346,918.7498025484664,-12.066694887531868,12.066694887531868,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,59,37,41,1,25,36,771.7402996854315,793.2459814259806,-21.505681740549107,21.505681740549107,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,47,57,42,0,45,42,984.4814032276944,978.1908209390358,6.290582288658584,6.290582288658584,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,64,42,52,0,1,12,1660.2832803474316,1673.55770076918,-13.274420421748346,13.274420421748346,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,55,22,32,0,23,17,1954.8417215745908,1963.981295673064,-9.139574098473076,9.139574098473076,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,55,21,32,0,24,16,1964.8417215745908,1953.981295673064,10.860425901526924,10.860425901526924,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,18,24,26,1,34,20,1124.0809136356506,1125.367358064983,-1.2864444293322777,1.2864444293322777,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,77,32,34,1,26,15,516.3609116126265,545.5481465701396,-29.187234957513056,29.187234957513056,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,25,11,36,0,46,32,1318.6310792677325,1320.152943380312,-1.5218641125795784,1.5218641125795784,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,25,10,37,0,47,33,1332.773214891463,1334.2950790040431,-1.5218641125798058,1.5218641125798058,30.0,deterministic
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,82,31,28,1,30,30,1470.5819740075035,1444.3671387604763,26.214835247027167,26.214835247027167,30.0,deterministic
