action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
delay,42,43,42,45,43,True,False,7.899200000338169,local_pair_points_decreased,2,0,0,stage2_independent_matching,3,0,42-78,2,cluster,delay,2,0.75,0.15,0.1,ADM_ref6_independent_matching,3,0,42,78,delay,42,45,43,43,42,0.875,0.075,0.05
cruise_level,55,42,41,43,41,True,False,7.7714999997624545,local_pair_points_decreased,2,0,0,stage2_independent_matching,4,0,55-77,2,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,4,0,55,77,reroute,55,43,41,42,41,0.075,0.075,0.85
cruise_level,3,41,41,41,41,True,False,7.843200000024808,local_pair_points_decreased,1,0,1,stage2_independent_matching,5,0,3-65,1,head_to_head,reroute,0,0.075,0.075,0.85,ADM_ref6_independent_matching,5,0,3,65,reroute,3,41,41,41,41,0.0375,0.0375,0.925
speed,3,41,40,41,40,True,False,7.5679999999920256,local_pair_points_decreased,1,0,0,stage2_independent_matching,6,0,3-79,1,crossing,speed,0,0.0625,0.9,0.0375,ADM_ref6_independent_matching,6,0,3,79,speed,3,41,40,41,40,0.03125,0.95,0.01875
speed,6,40,39,40,39,True,False,7.603000000017346,local_pair_points_decreased,1,0,0,stage2_independent_matching,7,0,6-11,1,crossing,speed,0,0.03125,0.95,0.01875,ADM_ref6_independent_matching,7,0,6,11,speed,6,40,39,40,39,0.015625,0.975,0.009375
speed,8,39,39,39,39,False,True,10.394500000074913,local_pair_not_improved,1,1,0,stage2_independent_matching,8,0,8-37,1,crossing,speed,0,0.015625,0.975,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,8,39,39,39,39,,,
speed,8,39,39,39,39,False,True,19.819699999970908,local_pair_not_improved,1,1,0,stage2_independent_matching,8,0,8-37,1,crossing,speed,1,0.015625,0.975,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,8,39,39,39,39,,,
speed,8,39,39,39,39,False,True,7.743000000118627,local_pair_not_improved,1,1,0,stage2_independent_matching,8,0,8-37,1,crossing,speed,2,0.015625,0.975,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,8,39,39,39,39,,,
speed,37,39,40,39,41,True,False,7.621599999765749,local_pair_points_decreased,1,0,2,stage2_independent_matching,8,0,8-37,1,crossing,speed,3,0.015625,0.975,0.009375,ADM_ref6_independent_matching,8,0,8,37,speed,37,39,41,39,40,0.0078125,0.9875,0.0046875
speed,37,40,39,41,39,True,False,7.524100000409817,local_pair_points_decreased,2,0,1,stage2_independent_matching,9,0,37-76,2,crossing,speed,0,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,9,0,37,76,speed,37,41,39,40,39,0.00390625,0.99375,0.00234375
speed,8,39,39,39,39,False,True,7.478799999717012,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,8,39,39,39,39,,,
speed,8,39,39,39,39,False,True,7.485999999971682,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,1,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,8,39,39,39,39,,,
speed,8,39,39,39,39,False,True,7.470699999885255,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,2,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,8,39,39,39,39,,,
speed,37,39,40,39,40,False,True,7.694200000059936,local_pair_not_improved,1,1,1,stage2_independent_matching,10,0,8-37,1,crossing,speed,3,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,37,39,40,39,40,,,
speed,37,39,39,39,39,False,True,7.796200000029785,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,4,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,37,39,39,39,39,,,
speed,8,39,39,39,39,False,True,7.853799999793409,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,5,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,8,39,39,39,39,,,
speed,8,39,39,39,39,False,True,7.884399999966263,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,6,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,8,39,39,39,39,,,
speed,37,39,39,39,40,False,True,7.795100000294042,local_pair_not_improved,1,1,1,stage2_independent_matching,10,0,8-37,1,crossing,speed,7,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,37,39,40,39,39,,,
speed,37,39,39,39,39,False,True,7.4916999997185485,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,8,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,37,39,39,39,39,,,
speed,37,39,39,39,39,False,True,7.771400000365247,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,9,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,speed,37,39,39,39,39,,,
cruise_level,8,39,38,39,38,True,False,7.618900000124995,local_pair_points_decreased,1,0,0,stage2_independent_matching,10,0,8-37,1,crossing,reroute,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,10,0,8,37,reroute,8,39,38,39,38,0.001953125,0.496875,0.501171875
cruise_level,9,38,37,38,37,True,False,7.911600000170438,local_pair_points_decreased,1,0,0,stage2_independent_matching,11,0,9-12,1,crossing,reroute,0,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,11,0,9,12,reroute,9,38,37,38,37,0.0009765625,0.2484375,0.7505859375
speed,45,37,37,37,37,True,False,9.399600000051578,local_pair_points_decreased,1,0,1,stage2_independent_matching,12,0,13-45,1,crossing,speed,0,0.0009765625,0.2484375,0.7505859375,ADM_ref6_independent_matching,12,0,13,45,speed,45,37,37,37,37,0.00048828125,0.62421875,0.37529296875
delay,14,37,37,37,37,False,True,19.72120000027644,local_pair_not_improved,1,1,0,stage2_independent_matching,13,0,14-40,1,cluster,delay,0,0.875,0.075,0.05,ADM_ref6_independent_matching,13,0,14,40,delay,14,37,37,37,37,,,
delay,14,37,35,37,35,True,False,7.433900000251015,local_pair_points_decreased,1,0,0,stage2_independent_matching,13,0,14-40,1,cluster,delay,1,0.875,0.075,0.05,ADM_ref6_independent_matching,13,0,14,40,delay,14,37,35,37,35,0.9375,0.0375,0.025
speed,14,35,34,35,34,True,False,7.797599999776139,local_pair_points_decreased,1,0,0,stage2_independent_matching,14,0,14-93,1,crossing,speed,0,0.00048828125,0.62421875,0.37529296875,ADM_ref6_independent_matching,14,0,14,93,speed,14,35,34,35,34,0.000244140625,0.812109375,0.187646484375
speed,67,34,32,34,32,True,False,7.515199999943434,local_pair_points_decreased,1,0,0,stage2_independent_matching,15,0,15-67,1,crossing,speed,0,0.000244140625,0.812109375,0.187646484375,ADM_ref6_independent_matching,15,0,15,67,speed,67,34,32,34,32,0.0001220703125,0.9060546875,0.0938232421875
speed,15,32,32,32,32,True,False,7.9945999996198225,local_pair_points_decreased,1,0,1,stage2_independent_matching,16,0,15-95,1,crossing,speed,0,0.0001220703125,0.9060546875,0.0938232421875,ADM_ref6_independent_matching,16,0,15,95,speed,15,32,32,32,32,6.103515625e-05,0.95302734375,0.04691162109375
speed,67,32,32,32,32,True,False,7.475600000361737,local_pair_points_decreased,1,0,1,stage2_independent_matching,17,0,15-67,1,crossing,speed,0,6.103515625e-05,0.95302734375,0.04691162109375,ADM_ref6_independent_matching,17,0,15,67,speed,67,32,32,32,32,3.0517578125e-05,0.976513671875,0.023455810546875
cruise_level,16,32,31,32,31,True,False,7.659599999897182,local_pair_points_decreased,1,0,0,stage2_independent_matching,18,0,16-37,1,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,18,0,16,37,reroute,16,32,31,32,31,0.01875,0.01875,0.9625
speed,71,31,31,31,31,True,False,7.894999999734864,local_pair_points_decreased,1,0,1,stage2_independent_matching,19,0,19-71,1,crossing,speed,0,3.0517578125e-05,0.976513671875,0.023455810546875,ADM_ref6_independent_matching,19,0,19,71,speed,71,31,31,31,31,1.52587890625e-05,0.9882568359375,0.0117279052734375
speed,32,31,29,31,29,True,False,7.677499999772408,local_pair_points_decreased,1,0,0,stage2_independent_matching,20,0,22-32,1,crossing,speed,0,1.52587890625e-05,0.9882568359375,0.0117279052734375,ADM_ref6_independent_matching,20,0,22,32,speed,32,31,29,31,29,7.62939453125e-06,0.99412841796875,0.00586395263671875
speed,22,29,29,29,29,True,False,7.578700000067329,local_pair_points_decreased,1,0,2,stage2_independent_matching,21,0,22-67,1,crossing,speed,0,7.62939453125e-06,0.99412841796875,0.00586395263671875,ADM_ref6_independent_matching,21,0,22,67,speed,22,29,29,29,29,3.814697265625e-06,0.997064208984375,0.002931976318359375
speed,32,29,28,29,28,True,False,7.664400000066962,local_pair_points_decreased,1,0,1,stage2_independent_matching,22,0,22-32,1,crossing,speed,0,3.814697265625e-06,0.997064208984375,0.002931976318359375,ADM_ref6_independent_matching,22,0,22,32,speed,32,29,28,29,28,1.9073486328125e-06,0.9985321044921875,0.0014659881591796875
speed,51,28,27,28,27,True,False,7.650699999885546,local_pair_points_decreased,1,0,0,stage2_independent_matching,23,0,22-51,1,crossing,speed,0,1.9073486328125e-06,0.9985321044921875,0.0014659881591796875,ADM_ref6_independent_matching,23,0,22,51,speed,51,28,27,28,27,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438
cruise_level,23,27,26,27,26,True,False,8.027599999877566,local_pair_points_decreased,1,0,0,stage2_independent_matching,24,0,23-35,1,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,24,0,23,35,reroute,23,27,26,27,26,0.009375,0.009375,0.98125
cruise_level,24,26,25,26,25,True,False,7.488100000045961,local_pair_points_decreased,1,0,0,stage2_independent_matching,25,0,24-94,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,25,0,24,94,reroute,24,26,25,26,25,0.0046875,0.0046875,0.990625
speed,45,25,25,25,25,False,True,22.752500000024156,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,0,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,45,25,25,25,25,,,
speed,45,25,25,25,25,False,True,7.824799999980314,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,1,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,45,25,25,25,25,,,
speed,45,25,25,25,25,False,True,7.760899999993853,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,2,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,45,25,25,25,25,,,
speed,28,25,26,25,26,False,True,7.769400000142923,local_pair_not_improved,1,1,1,stage2_independent_matching,26,0,28-45,1,crossing,speed,3,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,28,25,26,25,26,,,
speed,28,25,26,25,26,False,True,7.706500000040251,local_pair_not_improved,1,1,1,stage2_independent_matching,26,0,28-45,1,crossing,speed,4,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,28,25,26,25,26,,,
speed,45,25,25,25,25,False,True,7.802000000083353,local_pair_not_improved,1,1,1,stage2_independent_matching,26,0,28-45,1,crossing,speed,5,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,45,25,25,25,25,,,
speed,45,25,24,25,24,False,True,7.703499999934138,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,6,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,45,25,24,25,24,,,
speed,28,25,25,25,25,False,True,7.633600000190199,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,7,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,28,25,25,25,25,,,
speed,28,25,25,25,25,False,True,8.112400000300113,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,8,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,28,25,25,25,25,,,
speed,28,25,25,25,25,False,True,8.113400000183901,local_pair_not_improved,1,1,0,stage2_independent_matching,26,0,28-45,1,crossing,speed,9,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,speed,28,25,25,25,25,,,
cruise_level,28,25,24,25,24,True,False,7.736400000339927,local_pair_points_decreased,1,0,0,stage2_independent_matching,26,0,28-45,1,crossing,reroute,0,9.5367431640625e-07,0.9992660522460938,0.0007329940795898438,ADM_ref6_independent_matching,26,0,28,45,reroute,28,25,24,25,24,4.76837158203125e-07,0.4996330261230469,0.500366497039795
cruise_level,29,24,22,24,22,True,False,7.962600000155362,local_pair_points_decreased,1,0,0,stage2_independent_matching,27,0,29-41,1,head_to_head,reroute,0,0.0046875,0.0046875,0.990625,ADM_ref6_independent_matching,27,0,29,41,reroute,29,24,22,24,22,0.00234375,0.00234375,0.9953125
speed,56,22,24,22,24,False,True,8.0617000003258,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,32-56,1,crossing,speed,0,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,56,22,24,22,24,,,
speed,56,22,24,22,24,False,True,12.037199999667791,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,32-56,1,crossing,speed,1,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,56,22,24,22,24,,,
speed,56,22,24,22,24,False,True,17.764500000339467,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,32-56,1,crossing,speed,2,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,56,22,24,22,24,,,
speed,32,22,24,22,24,False,True,7.828300000255695,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,32-56,1,crossing,speed,3,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,32,22,24,22,24,,,
speed,32,22,22,22,22,False,True,7.993499999884079,local_pair_not_improved,1,1,0,stage2_independent_matching,28,0,32-56,1,crossing,speed,4,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,32,22,22,22,22,,,
speed,56,22,24,22,25,False,True,7.878200000050128,local_pair_not_improved,1,1,2,stage2_independent_matching,28,0,32-56,1,crossing,speed,5,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,56,22,25,22,24,,,
speed,56,22,23,22,23,False,True,8.294600000226637,local_pair_not_improved,1,1,1,stage2_independent_matching,28,0,32-56,1,crossing,speed,6,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,56,22,23,22,23,,,
speed,32,22,22,22,22,False,True,7.646400000339781,local_pair_not_improved,1,1,0,stage2_independent_matching,28,0,32-56,1,crossing,speed,7,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,32,22,22,22,22,,,
speed,32,22,22,22,22,False,True,7.931900000130554,local_pair_not_improved,1,1,0,stage2_independent_matching,28,0,32-56,1,crossing,speed,8,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,32,22,22,22,22,,,
speed,32,22,22,22,22,False,True,7.5904000000264205,local_pair_not_improved,1,1,0,stage2_independent_matching,28,0,32-56,1,crossing,speed,9,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,speed,32,22,22,22,22,,,
cruise_level,32,22,21,22,21,True,False,7.939799999803654,local_pair_points_decreased,1,0,0,stage2_independent_matching,28,0,32-56,1,crossing,reroute,0,4.76837158203125e-07,0.4996330261230469,0.500366497039795,ADM_ref6_independent_matching,28,0,32,56,reroute,32,22,21,22,21,2.384185791015625e-07,0.24981651306152344,0.7501832485198975
cruise_level,33,21,20,21,20,True,False,7.984399999713787,local_pair_points_decreased,1,0,0,stage2_independent_matching,29,0,33-62,1,crossing,reroute,0,2.384185791015625e-07,0.24981651306152344,0.7501832485198975,ADM_ref6_independent_matching,29,0,33,62,reroute,33,21,20,21,20,1.1920928955078125e-07,0.12490825653076172,0.8750916242599487
cruise_level,34,20,21,20,25,True,False,7.74360000013985,local_pair_points_decreased,1,0,2,stage2_independent_matching,30,0,34-61,1,crossing,reroute,0,1.1920928955078125e-07,0.12490825653076172,0.8750916242599487,ADM_ref6_independent_matching,30,0,34,61,reroute,34,20,25,20,21,5.960464477539063e-08,0.06245412826538086,0.9375458121299743
cruise_level,11,21,20,25,20,True,False,11.853200000132347,local_pair_points_decreased,5,0,0,stage2_independent_matching,31,0,11-34,5,head_to_head,reroute,0,0.00234375,0.00234375,0.9953125,ADM_ref6_independent_matching,31,0,11,34,reroute,11,25,20,21,20,0.001171875,0.001171875,0.99765625
cruise_level,34,20,20,20,24,True,False,7.76769999993121,local_pair_points_decreased,1,0,1,stage2_independent_matching,32,0,34-86,1,crossing,reroute,0,5.960464477539063e-08,0.06245412826538086,0.9375458121299743,ADM_ref6_independent_matching,32,0,34,86,reroute,34,20,24,20,20,2.9802322387695312e-08,0.03122706413269043,0.9687729060649872
cruise_level,11,20,19,24,19,True,False,8.288200000151846,local_pair_points_decreased,5,0,0,stage2_independent_matching,33,0,11-34,5,head_to_head,reroute,0,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,33,0,11,34,reroute,11,24,19,20,19,0.0005859375,0.0005859375,0.998828125
cruise_level,38,19,19,19,19,True,False,7.626000000072963,local_pair_points_decreased,1,0,1,stage2_independent_matching,34,0,38-78,1,crossing,reroute,0,2.9802322387695312e-08,0.03122706413269043,0.9687729060649872,ADM_ref6_independent_matching,34,0,38,78,reroute,38,19,19,19,19,1.4901161193847656e-08,0.015613532066345215,0.9843864530324936
cruise_level,38,19,18,19,18,True,False,7.99570000026506,local_pair_points_decreased,1,0,0,stage2_independent_matching,35,0,38-74,1,crossing,reroute,0,1.4901161193847656e-08,0.015613532066345215,0.9843864530324936,ADM_ref6_independent_matching,35,0,38,74,reroute,38,19,18,19,18,7.450580596923828e-09,0.007806766033172608,0.9921932265162468
cruise_level,39,18,16,18,16,True,False,7.54689999985203,local_pair_points_decreased,1,0,0,stage2_independent_matching,36,0,39-52,1,head_to_head,reroute,0,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,36,0,39,52,reroute,39,18,16,18,16,0.00029296875,0.00029296875,0.9994140625
cruise_level,40,16,14,16,14,True,False,7.3671999998623505,local_pair_points_decreased,1,0,0,stage2_independent_matching,37,0,40-50,1,head_to_head,reroute,0,0.00029296875,0.00029296875,0.9994140625,ADM_ref6_independent_matching,37,0,40,50,reroute,40,16,14,16,14,0.000146484375,0.000146484375,0.99970703125
cruise_level,45,14,14,14,14,True,False,7.784599999922648,local_pair_points_decreased,1,0,1,stage2_independent_matching,38,0,45-59,1,crossing,reroute,0,7.450580596923828e-09,0.007806766033172608,0.9921932265162468,ADM_ref6_independent_matching,38,0,45,59,reroute,45,14,14,14,14,3.725290298461914e-09,0.003903383016586304,0.9960966132581234
cruise_level,45,14,14,14,14,True,False,7.934300000215444,local_pair_points_decreased,1,0,1,stage2_independent_matching,39,0,45-93,1,crossing,reroute,0,3.725290298461914e-09,0.003903383016586304,0.9960966132581234,ADM_ref6_independent_matching,39,0,45,93,reroute,45,14,14,14,14,1.862645149230957e-09,0.001951691508293152,0.9980483066290617
cruise_level,28,14,14,14,14,False,True,7.8016000002207875,local_pair_not_improved,1,1,0,stage2_independent_matching,40,0,28-45,1,crossing,reroute,0,1.862645149230957e-09,0.001951691508293152,0.9980483066290617,ADM_ref6_independent_matching,40,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,28,14,14,14,14,False,True,9.831299999859766,local_pair_not_improved,1,1,0,stage2_independent_matching,40,0,28-45,1,crossing,reroute,1,1.862645149230957e-09,0.001951691508293152,0.9980483066290617,ADM_ref6_independent_matching,40,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,45,14,14,14,14,True,False,20.303700000113167,local_pair_points_decreased,1,0,1,stage2_independent_matching,40,0,28-45,1,crossing,reroute,2,1.862645149230957e-09,0.001951691508293152,0.9980483066290617,ADM_ref6_independent_matching,40,0,28,45,reroute,45,14,14,14,14,9.313225746154785e-10,0.000975845754146576,0.9990241533145309
cruise_level,45,14,14,14,14,True,False,8.164700000179437,local_pair_points_decreased,1,0,1,stage2_independent_matching,41,0,45-93,1,crossing,reroute,0,9.313225746154785e-10,0.000975845754146576,0.9990241533145309,ADM_ref6_independent_matching,41,0,45,93,reroute,45,14,14,14,14,4.656612873077393e-10,0.000487922877073288,0.9995120766572654
cruise_level,28,14,14,14,14,False,True,8.058800000071642,local_pair_not_improved,1,1,0,stage2_independent_matching,42,0,28-45,1,crossing,reroute,0,4.656612873077393e-10,0.000487922877073288,0.9995120766572654,ADM_ref6_independent_matching,42,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,28,14,14,14,14,False,True,7.951900000080059,local_pair_not_improved,1,1,0,stage2_independent_matching,42,0,28-45,1,crossing,reroute,1,4.656612873077393e-10,0.000487922877073288,0.9995120766572654,ADM_ref6_independent_matching,42,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,45,14,14,14,14,True,False,7.756999999855907,local_pair_points_decreased,1,0,1,stage2_independent_matching,42,0,28-45,1,crossing,reroute,2,4.656612873077393e-10,0.000487922877073288,0.9995120766572654,ADM_ref6_independent_matching,42,0,28,45,reroute,45,14,14,14,14,2.3283064365386963e-10,0.000243961438536644,0.9997560383286327
cruise_level,45,14,14,14,14,True,False,7.802999999967142,local_pair_points_decreased,1,0,1,stage2_independent_matching,43,0,45-93,1,crossing,reroute,0,2.3283064365386963e-10,0.000243961438536644,0.9997560383286327,ADM_ref6_independent_matching,43,0,45,93,reroute,45,14,14,14,14,1.1641532182693481e-10,0.000121980719268322,0.9998780191643164
cruise_level,28,14,14,14,14,False,True,8.160299999872223,local_pair_not_improved,1,1,0,stage2_independent_matching,44,0,28-45,1,crossing,reroute,0,1.1641532182693481e-10,0.000121980719268322,0.9998780191643164,ADM_ref6_independent_matching,44,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,28,14,14,14,14,False,True,7.493300000078307,local_pair_not_improved,1,1,0,stage2_independent_matching,44,0,28-45,1,crossing,reroute,1,1.1641532182693481e-10,0.000121980719268322,0.9998780191643164,ADM_ref6_independent_matching,44,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,45,14,14,14,14,True,False,7.4605999998311745,local_pair_points_decreased,1,0,1,stage2_independent_matching,44,0,28-45,1,crossing,reroute,2,1.1641532182693481e-10,0.000121980719268322,0.9998780191643164,ADM_ref6_independent_matching,44,0,28,45,reroute,45,14,14,14,14,5.820766091346741e-11,6.0990359634161e-05,0.9999390095821582
cruise_level,45,14,14,14,14,True,False,8.284000000003289,local_pair_points_decreased,1,0,1,stage2_independent_matching,45,0,45-93,1,crossing,reroute,0,5.820766091346741e-11,6.0990359634161e-05,0.9999390095821582,ADM_ref6_independent_matching,45,0,45,93,reroute,45,14,14,14,14,2.9103830456733704e-11,3.04951798170805e-05,0.999969504791079
cruise_level,28,14,14,14,14,False,True,8.662000000185799,local_pair_not_improved,1,1,0,stage2_independent_matching,46,0,28-45,1,crossing,reroute,0,2.9103830456733704e-11,3.04951798170805e-05,0.999969504791079,ADM_ref6_independent_matching,46,0,28,45,reroute,28,14,14,14,14,,,
cruise_level,28,14,14,14,14,False,True,23.341500000242377,local_pair_not_improved,1,1,0,stage2_independent_matching,46,0,28-45,1,crossing,reroute,1,2.9103830456733704e-11,3.04951798170805e-05,0.999969504791079,ADM_ref6_independent_matching,46,0,28,45,reroute,28,14,14,14,14,,,
