run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,9,1,27,34,1613680.8294132408,1.4655923204655237,46,12,1,True,False,,,
20260913_213050_360342_A_plus_elite,9,2,26,32,1510462.2676826743,0.6495430412929813,44,22,2,True,False,,,
20260913_213050_360342_A_plus_elite,9,3,26,32,1510462.2675835276,0.6495430412929813,44,22,2,False,False,,,
20260913_213050_360342_A_plus_elite,9,4,26,32,1510462.2672165432,0.6495430412929813,44,22,2,False,False,,,
20260913_213050_360342_A_plus_elite,9,5,24,30,1407256.3810515425,0.25146672185772606,44,24,5,True,False,,,
20260913_213050_360342_A_plus_elite,9,6,24,30,1407256.3790157244,0.25146672185772606,44,24,5,False,False,,,
20260913_213050_360342_A_plus_elite,9,7,24,30,1407256.3750627094,0.25146672185772606,44,24,5,False,False,,,
20260913_213050_360342_A_plus_elite,9,8,24,30,1407256.368076321,0.25146672185772606,44,24,5,False,False,,,
20260913_213050_360342_A_plus_elite,9,9,22,30,1418832.0137427154,0.6277528897693455,44,21,9,True,False,,,
20260913_213050_360342_A_plus_elite,9,10,22,30,1418831.995669019,0.6277528897693455,44,21,9,False,False,,,
20260913_213050_360342_A_plus_elite,9,11,22,30,1418831.9687242017,0.6277528897693455,44,21,9,False,False,,,
20260913_213050_360342_A_plus_elite,9,12,22,30,1418831.9299821164,0.6277528897693455,44,21,9,False,False,,,
20260913_213050_360342_A_plus_elite,9,13,22,23,1101120.6702689636,1.1531055834402866,44,22,13,True,False,,,
20260913_213050_360342_A_plus_elite,9,14,22,23,1101120.613333872,1.1531055834402866,44,22,13,False,False,,,
20260913_213050_360342_A_plus_elite,9,15,22,23,1101120.5375880564,1.1531055834402866,44,22,13,False,False,,,
20260913_213050_360342_A_plus_elite,9,16,22,23,1101120.43871346,1.1531055834402866,44,22,13,False,False,,,
20260913_213050_360342_A_plus_elite,9,17,21,37,1752940.9169888045,0.93586782959043,44,18,17,True,False,,,
20260913_213050_360342_A_plus_elite,9,18,21,37,1752940.6605937781,0.93586782959043,44,18,17,False,False,,,
20260913_213050_360342_A_plus_elite,9,19,21,25,1174770.684526053,0.4263237649654795,44,18,19,True,False,,,
20260913_213050_360342_A_plus_elite,9,20,21,25,1174770.4200786825,0.4263237649654795,44,18,19,False,False,,,
20260913_213050_360342_A_plus_elite,9,21,17,18,860650.5398735605,0.6790225728826695,48,25,21,True,False,,,
20260913_213050_360342_A_plus_elite,9,22,17,18,860650.254655279,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,23,17,18,860649.9125870012,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,24,17,18,860649.5055644427,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,25,17,18,860649.0247472931,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,26,17,18,860648.4605272148,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,27,17,18,860647.8024958427,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,28,17,18,860647.0394127816,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,29,17,18,860646.159173607,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,30,17,18,860645.1487778621,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,31,17,18,860643.994297058,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,32,17,18,860642.6808426719,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,33,17,18,860641.1925341459,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,34,17,18,860639.5124668868,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,35,17,18,860637.6226802637,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,36,17,18,860635.5041256079,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,37,17,18,860633.136634211,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,38,17,18,860630.4988853247,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,39,17,18,860627.5683741585,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,40,17,18,860624.3213798795,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,41,17,18,860620.7329336111,0.6790225728826695,48,25,21,False,False,,,
20260913_213050_360342_A_plus_elite,9,42,17,18,860616.7767864317,0.6790225728826695,48,25,21,False,False,,,
