run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,0,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,1,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,1,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,2,11,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,2,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,2,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,39,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,4,9,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,4,26,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,4,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,5,9,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,5,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,6,55,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,6,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,6,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,7,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,8,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,9,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,9,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,11,12,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,12,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,12,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,18,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,18,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,20,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,20,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,21,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,22,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,23,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,23,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,24,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,24,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,26,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,26,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,27,43,28
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,28,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,28,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,30,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,31,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,31,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,31,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,31,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,31,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,33,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,34,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,34,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,35,92,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,36,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,36,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,40,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,41,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,43,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,43,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,43,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,45,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,46,71,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,46,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,47,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,47,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,47,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,48,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,52,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,54,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,56,58,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,58,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,61,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,62,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,63,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,64,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,65,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,65,71,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,65,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,66,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,67,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,87,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,87,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,94,99,1
