run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[36, 70, 65, 43, 87, 3, 9, 31, 2, 4]",0.5714285714285714,0.45,44,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[3, 36, 9, 31, 65, 87, 70, 6, 43, 4]",0.5882352941176471,0.4625,43,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[31, 87, 9, 36, 65, 3, 43, 4, 90, 58]",0.5798319327731093,0.45,44,0.08
