plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,50,8,15,0,8,44,1304.4574861429123,1313.176153064324,-8.718666921411568,8.718666921411568,47.50444103345944,uncertain
0,56,7,38,1,31,49,1547.324199523016,1516.8554783833713,30.468721139644686,30.468721139644686,51.658844586618315,uncertain
0,22,8,55,0,48,36,1731.5753094252398,1698.9929434794371,32.58236594580262,32.58236594580262,53.75657783349902,uncertain
1,32,4,4,0,55,50,939.5700908991029,954.1065323726853,-14.536441473582386,14.536441473582386,60.91086949932088,uncertain
24,36,35,46,1,5,13,232.07476675884584,266.21839357935704,-34.1436268205112,34.1436268205112,38.92151761956598,uncertain
3,68,31,43,1,15,19,1011.1478487072012,1029.421146684418,-18.273297977216885,18.273297977216885,43.11531866581987,uncertain
6,62,30,42,1,35,27,807.979766975592,811.7517564863997,-3.771989510807657,3.771989510807657,50.54918070893163,uncertain
3,68,30,42,1,16,18,1025.2899843309322,1015.2790110606873,10.010973270244904,10.010973270244904,43.11531866581988,uncertain
3,68,29,41,1,17,17,1039.432119954663,1001.1368754369563,38.29524451770669,38.29524451770669,43.11531866581987,uncertain
24,36,28,39,1,12,20,331.0697161249625,365.2133429454737,-34.1436268205112,34.1436268205112,42.802048327745084,uncertain
3,9,28,35,1,23,32,1103.574255578394,1150.001755891385,-46.427500312991015,46.427500312991015,48.05788448792306,uncertain
3,9,28,34,1,24,31,1113.574255578394,1140.001755891385,-26.427500312991015,26.427500312991015,48.05788448792306,uncertain
3,52,28,34,1,24,21,1113.574255578394,1153.0609273546866,-39.486671776292496,39.486671776292496,44.38071292582141,uncertain
9,52,28,34,1,31,21,1140.001755891385,1153.0609273546866,-13.059171463301482,13.059171463301482,46.658051628401736,uncertain
3,9,28,33,1,25,30,1123.574255578394,1130.001755891385,-6.427500312991015,6.427500312991015,48.05788448792306,uncertain
3,9,28,32,1,26,29,1133.574255578394,1120.001755891385,13.572499687008985,13.572499687008985,48.05788448792306,uncertain
3,9,28,31,1,27,28,1143.574255578394,1110.001755891385,33.572499687008985,33.572499687008985,48.05788448792306,uncertain
13,42,28,21,1,27,26,2023.7343787090012,1987.8263352893796,35.90804341962166,35.90804341962166,48.14807407434527,uncertain
4,51,8,25,1,32,7,473.97419591222763,471.3711303310543,2.6030655811733254,2.6030655811733254,42.61619437991702,uncertain
5,30,8,24,0,6,7,1588.388675411793,1582.760156654243,5.628518757549955,5.628518757549955,37.2797248131415,uncertain
5,90,31,24,0,29,10,1818.388675411793,1796.4733899825605,21.915285429232426,21.915285429232426,42.70036863860936,uncertain
6,62,47,25,0,18,10,567.2487647010959,571.0207542119035,-3.771989510807657,3.771989510807657,41.11269882052679,uncertain
6,79,55,10,0,3,2,375.8274084637864,385.27147211970953,-9.444063655923117,9.444063655923117,35.224647427013856,uncertain
6,79,54,11,0,4,3,389.96954408751736,399.4136077434405,-9.444063655923117,9.444063655923117,35.77900895675373,uncertain
6,62,52,18,0,11,3,476.53808658244117,480.31007609324877,-3.7719895108076003,3.7719895108076003,37.55690557801142,uncertain
6,62,52,19,0,12,4,486.53808658244117,490.31007609324877,-3.7719895108076003,3.7719895108076003,37.94889837491942,uncertain
6,62,51,20,0,13,5,500.6802222061721,504.4522117169797,-3.7719895108076003,3.7719895108076003,38.503259904659295,uncertain
6,62,50,21,0,14,6,514.822357829903,518.5943473407107,-3.771989510807657,3.771989510807657,39.05762143439917,uncertain
6,62,49,22,0,15,7,528.964493453634,532.7364829644416,-3.771989510807657,3.771989510807657,39.61198296413904,uncertain
6,62,48,23,0,16,8,543.1066290773649,546.8786185881726,-3.771989510807657,3.771989510807657,40.16634449387891,uncertain
6,62,48,24,0,17,9,553.1066290773649,556.8786185881726,-3.771989510807657,3.771989510807657,40.558337290786916,uncertain
6,62,46,26,0,19,11,581.3909003248268,585.1628898356345,-3.771989510807657,3.771989510807657,41.66706035026666,uncertain
6,62,45,27,0,20,12,595.5330359485578,599.3050254593654,-3.771989510807657,3.771989510807657,42.22142188000653,uncertain
6,62,44,28,0,21,13,609.6751715722887,613.4471610830964,-3.771989510807657,3.771989510807657,42.7757834097464,uncertain
6,62,43,29,0,22,14,623.8173071960197,627.5892967068273,-3.771989510807657,3.771989510807657,43.330144939486274,uncertain
6,62,42,30,0,23,15,637.9594428197506,641.7314323305583,-3.771989510807657,3.771989510807657,43.884506469226146,uncertain
6,62,41,31,0,24,16,652.1015784434816,655.8735679542892,-3.771989510807657,3.771989510807657,44.43886799896602,uncertain
6,62,40,32,0,25,17,666.2437140672125,670.0157035780202,-3.771989510807657,3.771989510807657,44.99322952870589,uncertain
6,62,39,33,0,26,18,680.3858496909435,684.1578392017511,-3.771989510807657,3.771989510807657,45.54759105844576,uncertain
6,62,38,34,0,27,19,694.5279853146744,698.2999748254821,-3.771989510807657,3.771989510807657,46.101952588185625,uncertain
6,62,37,35,0,28,20,708.6701209384054,712.442110449213,-3.771989510807657,3.771989510807657,46.656314117925504,uncertain
6,62,36,36,0,29,21,722.8122565621363,726.584246072944,-3.771989510807657,3.771989510807657,47.21067564766537,uncertain
6,62,35,37,0,30,22,736.9543921858673,740.7263816966749,-3.771989510807657,3.771989510807657,47.76503717740525,uncertain
6,62,34,38,0,31,23,751.0965278095982,754.8685173204059,-3.771989510807657,3.771989510807657,48.31939870714511,uncertain
6,62,33,39,0,32,24,765.2386634333292,769.0106529441368,-3.771989510807657,3.771989510807657,48.87376023688498,uncertain
6,62,32,40,0,33,25,779.3807990570601,783.1527885678678,-3.771989510807657,3.771989510807657,49.428121766624855,uncertain
6,62,31,41,1,34,26,793.8376313518611,797.6096208626687,-3.771989510807657,3.771989510807657,49.994819179191765,uncertain
13,70,20,32,1,16,23,1871.6836291295508,1901.4972325052431,-29.81360337569231,29.81360337569231,44.7423136818347,uncertain
24,36,21,32,1,19,27,430.06466549107915,464.20829231159036,-34.1436268205112,34.1436268205112,46.68257903592418,uncertain
44,53,23,32,1,31,20,875.9155832434442,888.1396584927435,-12.22407524929929,12.22407524929929,47.70203058425803,uncertain
50,67,27,32,1,24,7,1045.3284997292776,1045.8559815714761,-0.5274818421985401,0.5274818421985401,42.389632503280076,uncertain
7,14,36,32,1,33,16,342.9413350450678,320.3855529513345,22.555782093733285,22.555782093733285,43.5582708893113,uncertain
12,19,39,37,1,32,15,877.0851016159623,900.7742212991766,-23.689119683214244,23.689119683214244,45.26968589646933,uncertain
77,80,25,24,1,27,17,1399.267606191468,1411.7606551004733,-12.49304890900521,12.49304890900521,44.910452009945395,uncertain
9,72,38,21,1,18,15,967.9510063119347,982.614416336664,-14.663410024729274,14.663410024729274,42.67576916811808,uncertain
9,98,33,26,1,23,33,1039.2910777727297,1021.7718374218844,17.519240350845394,17.519240350845394,47.36085285580182,uncertain
9,67,31,28,1,25,11,1067.5753490201919,1102.4245240664004,-34.84917504620853,34.84917504620853,43.763200444802735,uncertain
9,67,30,29,1,26,10,1081.717484643923,1088.2823884426693,-6.5649037987464,6.5649037987464,43.763200444802735,uncertain
9,67,29,30,1,27,9,1095.859620267654,1074.1402528189383,21.71936744871573,21.71936744871573,43.763200444802735,uncertain
10,29,9,5,1,5,2,164.96133033991623,161.2903650224303,3.6709653174859227,3.6709653174859227,35.791344839580766,uncertain
24,36,31,42,1,9,17,288.64330925376964,322.78693607428085,-34.1436268205112,34.1436268205112,41.13896373852547,uncertain
96,99,34,15,0,22,22,2034.6999859494758,2029.083364790491,5.616621158984799,5.616621158984799,44.65456302787058,uncertain
12,44,35,16,0,11,15,650.076252612128,656.9815944980008,-6.905341885872872,6.905341885872872,40.80189039003471,uncertain
96,99,35,16,0,21,21,2020.5578503257448,2014.94122916676,5.616621158984799,5.616621158984799,44.10020149813071,uncertain
13,96,31,15,0,33,25,2105.5147566787064,2064.699985949476,40.81477072923053,40.81477072923053,48.49337892569757,uncertain
24,36,36,47,1,4,12,217.9326311351149,252.0762579556261,-34.1436268205112,34.1436268205112,38.36715608982611,uncertain
64,93,36,42,1,17,34,529.077058853382,570.6956918090438,-41.618632955661724,41.618632955661724,47.0254219796938,uncertain
49,65,33,18,0,27,5,825.3442367097726,815.2274529885447,10.11678372122799,10.11678372122799,42.383790612838396,uncertain
41,65,34,19,0,19,6,845.3116463888999,829.3695886122756,15.942057776624324,15.942057776624324,40.36234089233291,uncertain
15,92,37,24,0,14,22,1208.8323762365135,1222.2039000716231,-13.371523835109656,13.371523835109656,43.41132930590225,uncertain
15,92,37,25,0,15,23,1218.8323762365135,1232.2039000716231,-13.371523835109656,13.371523835109656,43.80332210281026,uncertain
15,92,36,26,0,16,24,1232.9745118602445,1246.3460356953542,-13.371523835109656,13.371523835109656,44.357683632550135,uncertain
15,92,35,27,0,17,25,1247.1166474839756,1260.4881713190853,-13.371523835109656,13.371523835109656,44.91204516229001,uncertain
15,47,35,41,0,31,34,1387.1166474839756,1342.1999661936109,44.91668129036475,44.91668129036475,49.52581845880213,uncertain
16,76,40,42,1,17,40,2001.8884283998118,1963.9168189451634,37.97160945464839,37.97160945464839,48.93205966816128,uncertain
17,37,25,15,1,23,29,1745.829403712492,1734.611214651071,11.218189061421072,11.218189061421072,46.928738400886346,uncertain
24,36,25,36,1,15,23,373.49612299615535,407.63974981666655,-34.1436268205112,34.1436268205112,44.46513291696469,uncertain
53,98,29,26,1,26,29,972.9924722351292,981.7718374218844,-8.779365186755172,8.779365186755172,47.42074543942264,uncertain
20,50,5,15,0,5,47,1337.7150455094334,1351.460424311786,-13.745378802352661,13.745378802352661,47.829178499123174,uncertain
20,50,6,16,0,6,46,1351.8571811331644,1337.318288688055,14.538892445109468,14.538892445109468,47.829178499123174,uncertain
20,54,46,28,0,46,10,1819.0119641306824,1850.815785787369,-31.803821656686523,31.803821656686523,47.18614824014297,uncertain
20,54,47,28,0,47,9,1829.0119641306824,1840.815785787369,-11.803821656686523,11.803821656686523,47.18614824014297,uncertain
20,54,48,28,0,48,8,1839.0119641306824,1830.815785787369,8.196178343313477,8.196178343313477,47.18614824014297,uncertain
20,99,49,28,0,49,7,1849.0119641306824,1825.2356016819872,23.77636244869518,23.77636244869518,47.10496387372703,uncertain
21,37,22,15,1,23,32,1753.2053103117892,1764.611214651071,-11.405904339281733,11.405904339281733,47.57077828942752,uncertain
21,89,16,9,0,29,43,1838.3728207252454,1819.4506825823469,18.922138142898575,18.922138142898575,53.73924607253781,uncertain
21,89,15,8,0,30,44,1852.5149563489763,1833.592818206078,18.922138142898348,18.922138142898348,54.29360760227769,uncertain
21,89,14,7,0,31,45,1866.6570919727073,1847.734953829809,18.922138142898348,18.922138142898348,54.84796913201755,uncertain
22,92,27,35,0,16,33,1420.292366628547,1373.6252563089338,46.66711031961313,46.66711031961313,46.933494882795515,uncertain
22,92,26,36,0,17,34,1434.434502252278,1387.7673919326649,46.66711031961313,46.66711031961313,47.48785641253539,uncertain
22,92,25,37,0,18,35,1448.576637876009,1401.909527556396,46.66711031961313,46.66711031961313,48.042217942275265,uncertain
