run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[64, 90, 32, 78, 37, 40, 52, 85, 31, 47]",0.5267857142857143,0.4411764705882353,38,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[64, 78, 90, 32, 37, 40, 47, 52, 85, 34]",0.5178571428571429,0.4264705882352941,39,0.07
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[64, 85, 90, 52, 78, 32, 37, 47, 31, 40]",0.5267857142857143,0.4411764705882353,38,0.07
