run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,20,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,47,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,49,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,50,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,51,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,52,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,53,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,54,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,55,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,56,0,2
