run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,8,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,49,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,9,32
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,6,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,17,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,41,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,18,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,68,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,44,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,44,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,39,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,67,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,56,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,52,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,61,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,68,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,88,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,87,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,74,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,95,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,92,1
