run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[24, 87, 9, 4, 5, 16, 18, 49, 95, 41]",0.5503355704697986,0.42528735632183906,50,0.22
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[24, 87, 9, 5, 16, 4, 13, 69, 95, 7]",0.5436241610738255,0.41379310344827586,51,0.22
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[24, 18, 7, 5, 9, 13, 16, 69, 4, 90]",0.5234899328859061,0.41379310344827586,51,0.23
