run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,2,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,3,8,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,3,49,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,9,32
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,5,6,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,5,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,5,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,5,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,6,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,7,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,7,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,7,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,8,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,8,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,9,17,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,9,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,9,41,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,9,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,9,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,10,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,11,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,12,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,13,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,13,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,13,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,13,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,16,18,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,16,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,16,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,16,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,17,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,18,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,18,31,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,18,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,20,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,21,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,21,68,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,21,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,22,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,24,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,24,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,24,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,24,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,25,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,26,44,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,26,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,26,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,28,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,29,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,30,44,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,30,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,31,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,32,39,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,33,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,33,67,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,33,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,34,56,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,34,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,35,52,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,36,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,40,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,42,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,44,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,44,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,46,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,48,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,49,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,49,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,49,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,51,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,52,61,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,56,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,57,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,58,68,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,64,88,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,66,87,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,67,74,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,70,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,75,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,76,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,82,95,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,82,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,86,92,1
