run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,34,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,46,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,9,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,11,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,12,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,14,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,15,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,15,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,16,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,18,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,19,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,20,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,20,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,21,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,21,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,22,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,22,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,23,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,23,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,24,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,24,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,25,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,25,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,26,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,27,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,27,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,28,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,29,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,29,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,30,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,30,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,31,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,32,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,32,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,33,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,34,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,34,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,35,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,35,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,36,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,37,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,38,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,38,1,1
