run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,3,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,3,52,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,5,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,5,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,5,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,5,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,11,50,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,12,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,13,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,13,91,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,14,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,14,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,15,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,15,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,16,24,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,16,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,16,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,16,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,16,85,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,17,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,18,36,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,18,72,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,19,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,19,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,20,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,20,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,21,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,21,90,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,22,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,22,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,25,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,25,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,27,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,31,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,32,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,33,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,35,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,35,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,36,41,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,39,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,39,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,40,71,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,42,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,42,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,45,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,46,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,46,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,47,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,47,99,7
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,48,54,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,48,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,48,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,51,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,51,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,54,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,55,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,59,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,60,74,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,60,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,62,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,62,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,64,78,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,64,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,66,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,74,93,15
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,74,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,74,96,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,74,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,75,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,76,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,86,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,86,99,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,92,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,93,96,1
