run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,7,1,1710232.515972914,29,36,44.8,68.0,36,0,True,False,0
20260913_213050_360342_A_plus_elite,7,2,1645618.6653854027,28,35,35.142857142857146,51.285714285714285,34,0,True,False,0
20260913_213050_360342_A_plus_elite,7,3,1645618.6652772948,37,76,45.666666666666664,73.0,46,0,False,False,0
20260913_213050_360342_A_plus_elite,7,4,1645618.6648771416,29,40,37.833333333333336,56.0,40,0,False,False,0
20260913_213050_360342_A_plus_elite,7,5,1516249.7704178777,23,47,36.0,50.142857142857146,32,0,True,False,0
20260913_213050_360342_A_plus_elite,7,6,1516249.7682226792,37,43,43.0,69.75,43,0,False,False,0
20260913_213050_360342_A_plus_elite,7,7,1516249.76396019,32,37,38.857142857142854,55.142857142857146,37,0,False,False,0
20260913_213050_360342_A_plus_elite,7,8,1516249.75642685,28,33,35.875,58.5,33,0,False,False,0
20260913_213050_360342_A_plus_elite,7,9,1516249.7440226336,31,36,34.5,46.375,36,0,False,False,0
20260913_213050_360342_A_plus_elite,7,10,1516249.724694409,31,38,40.75,55.25,37,0,False,False,0
20260913_213050_360342_A_plus_elite,7,11,1516249.695879302,34,41,50.333333333333336,74.16666666666667,41,0,False,False,0
20260913_213050_360342_A_plus_elite,7,12,1516249.654448058,27,35,34.714285714285715,49.57142857142857,35,0,False,False,0
20260913_213050_360342_A_plus_elite,7,13,1516249.5966484018,48,68,53.75,91.25,68,0,False,False,0
20260913_213050_360342_A_plus_elite,7,14,1516249.5180484024,28,34,46.833333333333336,68.16666666666667,34,0,False,False,0
20260913_213050_360342_A_plus_elite,7,15,1433720.1353417663,25,30,38.1,57.9,30,0,False,False,0
20260913_213050_360342_A_plus_elite,7,16,1433720.0063736448,29,34,36.375,58.375,34,0,False,False,0
20260913_213050_360342_A_plus_elite,7,17,1433719.84080225,30,56,42.416666666666664,57.583333333333336,40,0,False,False,0
20260913_213050_360342_A_plus_elite,7,18,1433719.631336359,26,34,42.666666666666664,66.0,34,0,False,False,0
