run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260913_213050_360342_A_plus_elite,56,62,34,31,1,23,31,2100.3935694414017,2094.5750146521186,5.818554789283098,5.818554789283098,47.95910138778683,uncertain
20260913_213050_360342_A_plus_elite,64,83,19,27,1,35,29,344.3963669038696,338.04643991083367,6.349926993035922,6.349926993035922,46.847394005118176,uncertain
20260913_213050_360342_A_plus_elite,14,93,32,23,1,33,32,485.8348948159816,446.1415288677359,39.69336594824574,39.69336594824574,49.28196822737833,uncertain
20260913_213050_360342_A_plus_elite,15,67,14,49,0,48,44,2240.6642465731493,2209.7058373215978,30.95840925155153,30.95840925155153,55.34936573312908,uncertain
20260913_213050_360342_A_plus_elite,76,97,46,48,0,11,47,1252.844095133083,1217.7245968686284,35.119498264454705,35.119498264454705,46.61872643046952,uncertain
20260913_213050_360342_A_plus_elite,22,30,35,55,0,45,22,534.4724045484624,509.2745260224131,25.19787852604924,25.19787852604924,48.85007860947597,uncertain
20260913_213050_360342_A_plus_elite,23,35,5,22,0,54,0,1196.926313910081,1203.9132492102551,-6.986935300174309,6.986935300174309,44.66285453298684,uncertain
20260913_213050_360342_A_plus_elite,24,94,58,22,1,17,31,459.2224929348248,500.809538320717,-41.58704538589223,41.58704538589223,44.43897632813852,uncertain
20260913_213050_360342_A_plus_elite,24,94,58,23,1,18,30,467.7303652821416,490.809538320717,-23.07917303857539,23.07917303857539,44.40973116354257,uncertain
20260913_213050_360342_A_plus_elite,29,41,37,47,1,24,21,1490.9943932143897,1461.952107007893,29.04228620649701,29.04228620649701,45.46307647248634,uncertain
20260913_213050_360342_A_plus_elite,49,70,12,35,0,25,9,333.8669172843994,360.1668812194549,-26.29996393505553,26.29996393505553,42.33794197759783,uncertain
20260913_213050_360342_A_plus_elite,34,61,36,30,0,17,20,867.0132257735835,857.0963318220131,9.916893951570389,9.916893951570389,42.84133888111859,uncertain
