run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,7,1,29,36,1710232.515972914,0.9560036963412176,46,17,1,True,False,,,
20260913_213050_360342_A_plus_elite,7,2,28,35,1717158.7907881928,3.2475447469258234,46,20,2,True,False,,,
20260913_213050_360342_A_plus_elite,7,3,28,35,1717158.7906754173,3.2475447469258234,46,20,2,False,False,,,
20260913_213050_360342_A_plus_elite,7,4,28,35,1717158.7902579864,3.2475447469258234,46,20,2,False,False,,,
20260913_213050_360342_A_plus_elite,7,5,23,47,2271309.0608330383,2.7457878478477715,46,22,5,True,False,,,
20260913_213050_360342_A_plus_elite,7,6,23,47,2271309.0575422426,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,7,23,47,2271309.051152396,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,8,23,47,2271309.0398592567,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,9,23,47,2271309.0212642443,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,10,23,47,2271308.9922895343,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,11,23,47,2271308.9490931532,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,12,23,47,2271308.886984072,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,13,23,47,2271308.8003373,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,14,23,47,2271308.682508984,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,15,23,47,2271308.525751495,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,16,23,47,2271308.32112853,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,17,23,47,2271308.0584302023,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,18,23,47,2271307.7260881374,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,19,23,47,2271307.311090567,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,20,23,47,2271306.7988974247,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,21,23,47,2271306.1733554383,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,22,23,47,2271305.4166132268,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,23,23,47,2271304.509036392,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,24,23,47,2271303.429122617,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,25,23,47,2271302.153416757,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,26,23,47,2271300.6564259343,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,27,23,47,2271298.910534635,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,28,23,47,2271296.8859198033,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,29,23,47,2271294.5504659317,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,30,23,47,2271291.869680161,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,31,23,47,2271288.806607372,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,32,23,47,2271285.3217452806,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,33,23,47,2271281.372959532,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,34,23,47,2271276.915398794,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,35,23,47,2271271.9014098556,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,36,23,47,2271266.280452716,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,37,23,47,2271259.9990156847,2.7457878478477715,46,22,5,False,False,,,
20260913_213050_360342_A_plus_elite,7,38,20,38,1798398.285331413,2.129982345882568,46,22,38,True,False,,,
20260913_213050_360342_A_plus_elite,7,39,20,38,1798392.1322694437,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,40,20,38,1798385.3147021732,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,41,20,38,1798377.7802035792,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,42,20,38,1798369.473659985,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,43,20,38,1798360.3372028717,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,44,20,38,1798350.3101416847,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,45,20,38,1798339.328896643,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,46,20,38,1798327.3269315464,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,47,20,38,1798314.2346865882,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,48,20,38,1798299.9795111585,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,49,20,38,1798284.4855966577,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,50,20,38,1798267.6739093023,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,51,20,38,1798249.4621229342,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,52,20,38,1798229.7645518295,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,53,20,38,1798208.4920835078,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,54,20,38,1798185.5521115402,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,55,20,38,1798160.848468358,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,56,20,38,1798134.2813580616,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,57,20,38,1798105.7472892285,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,58,20,38,1798075.139007724,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,59,20,38,1798042.3454295075,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,60,20,38,1798007.2515734418,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,61,20,38,1797969.7384941028,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,62,20,38,1797929.6832145879,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,63,20,38,1797886.9586593236,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,64,20,38,1797841.433586875,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,65,20,38,1797792.9725227547,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,66,20,38,1797741.435692231,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,67,20,38,1797686.6789531368,2.129982345882568,46,22,38,False,False,,,
20260913_213050_360342_A_plus_elite,7,68,20,38,1797628.553728678,2.129982345882568,46,22,38,False,False,,,
