action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
delay,47,39,39,43,44,False,True,7.540600000083941,rollback,1.0,2.0,0.0,stage2_independent_matching,5,0,47-62,1,head_to_head,delay,0,0.7875000000000001,0.037500000000000006,0.17500000000000002,ADM_ref6_independent_matching,5,0,47,62,delay,47,43,44,39,39,,,
delay,47,39,39,43,45,False,True,7.952299999942625,rollback,1.0,3.0,0.0,stage2_independent_matching,5,0,47-62,1,head_to_head,delay,1,0.7875000000000001,0.037500000000000006,0.17500000000000002,ADM_ref6_independent_matching,5,0,47,62,delay,47,43,45,39,39,,,
delay,47,39,45,43,52,False,True,7.530800000040472,rollback,1.0,0.0,7.0,stage2_independent_matching,5,0,47-62,1,head_to_head,delay,2,0.7875000000000001,0.037500000000000006,0.17500000000000002,ADM_ref6_independent_matching,5,0,47,62,delay,47,43,52,39,45,,,
delay,47,39,39,43,45,False,True,10.360599999785336,rollback,1.0,0.0,1.0,stage2_independent_matching,5,0,47-62,1,head_to_head,delay,3,0.7875000000000001,0.037500000000000006,0.17500000000000002,ADM_ref6_independent_matching,5,0,47,62,delay,47,43,45,39,39,,,
delay,47,39,38,43,42,True,False,21.15479999974923,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,5,0,47-62,1,head_to_head,delay,4,0.7875000000000001,0.037500000000000006,0.17500000000000002,ADM_ref6_independent_matching,5,0,47,62,delay,47,43,42,39,38,0.89375,0.018750000000000003,0.08750000000000001
speed,9,38,38,42,42,False,True,8.389399999941816,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,0,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,9,42,42,38,38,,,
speed,9,38,38,42,42,False,True,7.8601999998682,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,1,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,9,42,42,38,38,,,
speed,9,38,38,42,42,False,True,8.01099999989674,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,2,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,9,42,42,38,38,,,
speed,12,38,38,42,42,False,True,7.96489999993355,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,3,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,12,42,42,38,38,,,
speed,12,38,38,42,42,False,True,8.21059999998397,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,4,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,12,42,42,38,38,,,
speed,9,38,39,42,43,False,True,8.137499999975262,rollback,1.0,1.0,1.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,5,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,9,42,43,38,39,,,
speed,9,38,38,42,42,False,True,8.039499999995314,rollback,1.0,1.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,6,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,9,42,42,38,38,,,
speed,12,38,40,42,44,False,True,7.898299999851588,rollback,1.0,1.0,2.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,7,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,12,42,44,38,40,,,
speed,12,38,40,42,44,False,True,8.065600000008999,rollback,1.0,1.0,2.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,8,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,12,42,44,38,40,,,
speed,12,38,39,42,43,False,True,8.273199999621283,rollback,1.0,1.0,1.0,stage2_independent_matching,6,0,9-12,1,crossing,speed,9,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,speed,12,42,43,38,39,,,
delay,9,38,37,42,41,True,False,8.104000000002998,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,6,0,9-12,1,crossing,delay,0,0.125,0.8,0.075,ADM_ref6_independent_matching,6,0,9,12,delay,9,42,41,38,37,0.5625,0.4,0.0375
delay,32,37,38,41,42,False,True,7.867299999816169,rollback,1.0,1.0,2.0,stage2_independent_matching,7,0,32-35,1,crossing,delay,0,0.5625,0.4,0.0375,ADM_ref6_independent_matching,7,0,32,35,delay,32,41,42,37,38,,,
delay,35,37,37,41,41,False,True,7.708399999955873,rollback,1.0,1.0,0.0,stage2_independent_matching,7,0,32-35,1,crossing,delay,1,0.5625,0.4,0.0375,ADM_ref6_independent_matching,7,0,32,35,delay,35,41,41,37,37,,,
delay,32,37,35,41,39,True,False,7.842099999834318,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,7,0,32-35,1,crossing,delay,2,0.5625,0.4,0.0375,ADM_ref6_independent_matching,7,0,32,35,delay,32,41,39,37,35,0.78125,0.2,0.01875
cruise_level,35,35,34,39,38,True,False,9.070099999917147,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,8,0,35-67,1,head_to_head,reroute,0,0.89375,0.018750000000000003,0.08750000000000001,ADM_ref6_independent_matching,8,0,35,67,reroute,35,39,38,35,34,0.446875,0.009375000000000001,0.54375
delay,13,34,34,38,38,False,True,8.047999999689637,rollback,1.0,1.0,0.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,0,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,38,34,34,,,
delay,13,34,36,38,40,False,True,12.7994999998009,rollback,1.0,1.0,2.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,1,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,40,34,36,,,
delay,13,34,35,38,40,False,True,18.997500000295986,rollback,1.0,0.0,2.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,2,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,40,34,35,,,
delay,13,34,35,38,40,False,True,8.256699999947159,rollback,1.0,0.0,2.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,3,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,40,34,35,,,
delay,13,34,36,38,40,False,True,7.9453000003013585,rollback,1.0,1.0,2.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,4,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,40,34,36,,,
delay,13,34,36,38,40,False,True,7.720700000390934,rollback,1.0,1.0,2.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,5,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,40,34,36,,,
delay,13,34,35,38,39,False,True,7.520499999827734,rollback,1.0,1.0,1.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,6,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,13,38,39,34,35,,,
delay,45,34,33,38,37,True,False,7.8972999999677995,pairs_decreased,1.0,0.0,1.0,stage2_independent_matching,9,0,13-45,1,crossing,delay,7,0.78125,0.2,0.01875,ADM_ref6_independent_matching,9,0,13,45,delay,45,38,37,34,33,0.890625,0.1,0.009375
delay,,,,,,False,True,0.0,no_candidate,,,,stage2_independent_matching,10,0,45-60,1,crossing,delay,-1,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,delay,,,,,,,,
speed,60,33,35,37,40,False,True,8.029999999962456,rollback,1.0,1.0,2.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,0,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,60,37,40,33,35,,,
speed,60,33,34,37,39,False,True,8.679399999891757,rollback,1.0,1.0,1.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,1,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,60,37,39,33,34,,,
speed,60,33,34,37,39,False,True,8.418500000061613,rollback,1.0,1.0,1.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,2,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,60,37,39,33,34,,,
speed,45,33,34,37,38,False,True,7.9637000003458525,rollback,1.0,1.0,1.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,3,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,45,37,38,33,34,,,
speed,45,33,34,37,38,False,True,7.9436999999416,rollback,1.0,1.0,1.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,4,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,45,37,38,33,34,,,
speed,60,33,33,37,36,False,True,8.45290000006571,rollback,1.0,1.0,1.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,5,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,60,37,36,33,33,,,
speed,60,33,33,37,37,False,True,8.992300000045361,rollback,1.0,1.0,0.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,6,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,60,37,37,33,33,,,
speed,45,33,33,37,37,True,False,9.000699999887729,soft_decreased,1.0,1.0,0.0,stage2_independent_matching,10,0,45-60,1,crossing,speed,7,0.890625,0.1,0.009375,ADM_ref6_independent_matching,10,0,45,60,speed,45,37,37,33,33,0.4453125,0.55,0.0046875
delay,,,,,,False,True,0.0,no_candidate,,,,stage2_independent_matching,11,0,45-60,1,crossing,delay,-1,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,delay,,,,,,,,
speed,60,33,35,37,40,False,True,9.134200000062265,rollback,1.0,1.0,2.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,0,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,60,37,40,33,35,,,
speed,60,33,34,37,39,False,True,9.059999999863066,rollback,1.0,1.0,1.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,1,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,60,37,39,33,34,,,
speed,60,33,34,37,39,False,True,8.719899999960035,rollback,1.0,1.0,1.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,2,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,60,37,39,33,34,,,
speed,45,33,33,37,37,False,True,11.712299999999232,rollback,1.0,1.0,0.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,3,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,45,37,37,33,33,,,
speed,45,33,33,37,37,False,True,22.17719999998735,rollback,1.0,1.0,0.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,4,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,45,37,37,33,33,,,
speed,60,33,33,37,36,False,True,8.603799999946204,rollback,1.0,1.0,1.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,5,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,60,37,36,33,33,,,
speed,60,33,33,37,37,False,True,8.511799999723735,rollback,1.0,1.0,0.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,6,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,60,37,37,33,33,,,
speed,45,33,33,37,37,True,False,9.226599999692553,soft_decreased,1.0,1.0,0.0,stage2_independent_matching,11,0,45-60,1,crossing,speed,7,0.4453125,0.55,0.0046875,ADM_ref6_independent_matching,11,0,45,60,speed,45,37,37,33,33,0.22265625,0.775,0.00234375
speed,60,33,35,37,40,False,True,8.19309999997131,rollback,1.0,1.0,2.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,0,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,60,37,40,33,35,,,
speed,60,33,34,37,39,False,True,8.47959999964587,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,1,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,60,37,39,33,34,,,
speed,60,33,34,37,39,False,True,8.118900000226859,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,2,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,60,37,39,33,34,,,
speed,45,33,33,37,37,False,True,7.96859999991284,rollback,1.0,1.0,0.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,3,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,45,37,37,33,33,,,
speed,45,33,33,37,37,False,True,8.265599999958795,rollback,1.0,1.0,0.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,4,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,45,37,37,33,33,,,
speed,60,33,33,37,36,False,True,8.524700000180019,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,5,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,60,37,36,33,33,,,
speed,60,33,33,37,37,False,True,7.991200000105891,rollback,1.0,1.0,0.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,6,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,60,37,37,33,33,,,
speed,45,33,34,37,38,False,True,7.865499999752501,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,7,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,45,37,38,33,34,,,
speed,45,33,34,37,38,False,True,8.352900000318186,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,8,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,45,37,38,33,34,,,
speed,45,33,34,37,38,False,True,7.863700000143581,rollback,1.0,1.0,1.0,stage2_independent_matching,12,0,45-60,1,crossing,speed,9,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,speed,45,37,38,33,34,,,
delay,,,,,,False,True,0.0,no_candidate,,,,stage2_independent_matching,12,0,45-60,1,crossing,delay,-1,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,delay,,,,,,,,
cruise_level,45,33,32,37,36,True,False,7.6371000000108324,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,12,0,45-60,1,crossing,reroute,0,0.22265625,0.775,0.00234375,ADM_ref6_independent_matching,12,0,45,60,reroute,45,37,36,33,32,0.111328125,0.3875,0.501171875
speed,14,32,31,36,35,True,False,7.756499999686639,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,13,0,14-59,1,cluster,speed,0,0.375,0.575,0.05,ADM_ref6_independent_matching,13,0,14,59,speed,14,36,35,32,31,0.1875,0.7875,0.025
speed,14,31,30,35,34,True,False,7.715799999914452,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,14,0,14-40,1,crossing,speed,0,0.111328125,0.3875,0.501171875,ADM_ref6_independent_matching,14,0,14,40,speed,14,35,34,31,30,0.0556640625,0.69375,0.2505859375
speed,14,30,29,34,33,True,False,10.221499999715888,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,15,0,14-93,1,crossing,speed,0,0.0556640625,0.69375,0.2505859375,ADM_ref6_independent_matching,15,0,14,93,speed,14,34,33,30,29,0.02783203125,0.846875,0.12529296875
cruise_level,50,29,27,33,31,True,False,18.44630000005054,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,16,0,50-64,1,head_to_head,reroute,0,0.446875,0.009375000000000001,0.54375,ADM_ref6_independent_matching,16,0,50,64,reroute,50,33,31,29,27,0.2234375,0.004687500000000001,0.771875
cruise_level,15,27,26,31,30,True,False,7.900300000073912,pairs_decreased,1.0,0.0,1.0,stage2_independent_matching,17,0,15-95,1,crossing,reroute,0,0.02783203125,0.846875,0.12529296875,ADM_ref6_independent_matching,17,0,15,95,reroute,15,31,30,27,26,0.013916015625,0.4234375,0.562646484375
speed,48,26,25,30,29,True,False,7.745999999769992,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,18,0,48-75,1,crossing,speed,0,0.013916015625,0.4234375,0.562646484375,ADM_ref6_independent_matching,18,0,48,75,speed,48,30,29,26,25,0.0069580078125,0.71171875,0.2813232421875
speed,75,25,25,29,29,False,True,8.400499999879685,rollback,1.0,0.0,1.0,stage2_independent_matching,19,0,15-75,1,crossing,speed,0,0.0069580078125,0.71171875,0.2813232421875,ADM_ref6_independent_matching,19,0,15,75,speed,75,29,29,25,25,,,
speed,75,25,25,29,29,False,True,8.071499999914522,rollback,1.0,0.0,1.0,stage2_independent_matching,19,0,15-75,1,crossing,speed,1,0.0069580078125,0.71171875,0.2813232421875,ADM_ref6_independent_matching,19,0,15,75,speed,75,29,29,25,25,,,
speed,75,25,25,29,29,False,True,8.137799999985873,rollback,1.0,0.0,1.0,stage2_independent_matching,19,0,15-75,1,crossing,speed,2,0.0069580078125,0.71171875,0.2813232421875,ADM_ref6_independent_matching,19,0,15,75,speed,75,29,29,25,25,,,
speed,15,25,24,29,28,True,False,7.982600000104867,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,19,0,15-75,1,crossing,speed,3,0.0069580078125,0.71171875,0.2813232421875,ADM_ref6_independent_matching,19,0,15,75,speed,15,29,28,25,24,0.00347900390625,0.855859375,0.14066162109375
speed,54,24,23,28,26,True,False,7.972500000050786,pairs_decreased,2.0,0.0,0.0,stage2_independent_matching,20,0,27-54,1,crossing,speed,0,0.00347900390625,0.855859375,0.14066162109375,ADM_ref6_independent_matching,20,0,27,54,speed,54,28,26,24,23,0.001739501953125,0.9279296875,0.070330810546875
speed,71,23,23,26,26,False,True,8.019000000331289,rollback,1.0,0.0,1.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,0,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,71,26,26,23,23,,,
speed,71,23,24,26,27,False,True,7.841699999971752,rollback,1.0,1.0,1.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,1,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,71,26,27,23,24,,,
speed,71,23,23,26,26,False,True,7.9873999998199,rollback,1.0,1.0,0.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,2,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,71,26,26,23,23,,,
speed,19,23,24,26,27,False,True,7.84750000002532,rollback,1.0,1.0,1.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,3,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,19,26,27,23,24,,,
speed,19,23,23,26,26,False,True,8.23579999996582,rollback,1.0,1.0,0.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,4,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,19,26,26,23,23,,,
speed,71,23,23,26,26,False,True,7.8972999999677995,rollback,1.0,1.0,0.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,5,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,71,26,26,23,23,,,
speed,71,23,23,26,26,False,True,8.687900000040827,rollback,1.0,1.0,0.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,6,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,71,26,26,23,23,,,
speed,19,23,27,26,30,False,True,13.021700000081182,rollback,1.0,1.0,4.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,7,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,19,26,30,23,27,,,
speed,19,23,26,26,29,False,True,19.832899999983056,rollback,1.0,1.0,3.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,8,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,19,26,29,23,26,,,
speed,19,23,25,26,28,False,True,8.118700000068202,rollback,1.0,1.0,2.0,stage2_independent_matching,21,0,19-71,1,crossing,speed,9,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,speed,19,26,28,23,25,,,
cruise_level,19,23,22,26,25,True,False,8.76879999987068,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,21,0,19-71,1,crossing,reroute,0,0.001739501953125,0.9279296875,0.070330810546875,ADM_ref6_independent_matching,21,0,19,71,reroute,19,26,25,23,22,0.0008697509765625,0.46396484375,0.5351654052734375
cruise_level,39,22,20,25,23,True,False,8.056300000134797,pairs_decreased,1.0,0.0,0.0,stage2_independent_matching,22,0,39-52,1,head_to_head,reroute,0,0.2234375,0.004687500000000001,0.771875,ADM_ref6_independent_matching,22,0,39,52,reroute,39,25,23,22,20,0.11171875,0.0023437500000000003,0.8859375
