run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,1,1,2188529.4027591175,29,46,38.0,63.0,46,0,True,False,0
20260913_213050_360342_A_plus_elite,1,2,1454821.054761548,26,31,37.833333333333336,49.5,31,0,True,False,0
20260913_213050_360342_A_plus_elite,1,3,1454821.0546659948,34,47,42.2,60.4,45,0,False,False,0
20260913_213050_360342_A_plus_elite,1,4,1454821.054312312,23,38,34.5,46.5,38,0,True,False,0
20260913_213050_360342_A_plus_elite,1,5,1454821.053360856,33,72,36.5,62.5,53,0,False,False,0
20260913_213050_360342_A_plus_elite,1,6,1454821.0512546094,37,44,44.5,54.0,44,0,False,False,0
20260913_213050_360342_A_plus_elite,1,7,1454821.0471648413,28,53,37.166666666666664,55.166666666666664,42,0,False,False,0
20260913_213050_360342_A_plus_elite,1,8,1454821.0399367611,28,54,35.57142857142857,54.714285714285715,39,0,False,False,0
20260913_213050_360342_A_plus_elite,1,9,1454821.028035178,22,47,35.666666666666664,67.5,37,0,True,False,0
20260913_213050_360342_A_plus_elite,1,10,1454821.0094901558,25,32,37.8,55.5,32,0,False,False,0
20260913_213050_360342_A_plus_elite,1,11,1454820.981842671,28,36,39.23076923076923,56.38461538461539,36,0,False,False,0
20260913_213050_360342_A_plus_elite,1,12,1325640.2593431226,25,28,35.0,51.5,28,0,False,False,0
20260913_213050_360342_A_plus_elite,1,13,1325640.208855369,26,42,34.77777777777778,51.22222222222222,38,0,False,False,0
20260913_213050_360342_A_plus_elite,1,14,1325640.140198604,34,70,40.77777777777778,56.0,38,0,False,False,0
20260913_213050_360342_A_plus_elite,1,15,1325640.0488584032,25,32,42.357142857142854,61.5,32,0,False,False,0
20260913_213050_360342_A_plus_elite,1,16,1325639.9296277186,31,38,38.53333333333333,48.86666666666667,38,0,False,False,0
20260913_213050_360342_A_plus_elite,1,17,1325639.7765574052,24,29,35.125,50.75,29,0,False,False,0
20260913_213050_360342_A_plus_elite,1,18,944945.4953119346,20,20,39.875,51.75,20,0,True,False,0
20260913_213050_360342_A_plus_elite,1,19,944945.3233158564,27,33,36.4,54.6,33,0,False,False,0
20260913_213050_360342_A_plus_elite,1,20,944945.1110369947,29,44,40.357142857142854,59.57142857142857,42,0,False,False,0
20260913_213050_360342_A_plus_elite,1,21,944944.8517806132,29,38,40.0,66.45454545454545,38,0,False,False,0
