generation,population_size,accepted_trials,rolled_back_trials,acceptance_rate,best_conflict_pairs,best_conflict_points,best_fitness,mean_conflict_pairs,mean_conflict_points,best_conflict_lexicographic_pairs,best_conflict_lexicographic_points,adm_learning_samples,rollback_due_to_pair_increase,rollback_due_to_point_increase,rollback_due_to_fitness_worse,new_pair_trials_rejected,rejected_lower_risk_equal_conflicts,rollback_due_to_infeasible_route,exact_survivors,moved_same_pair,new_conflict_pairs,new_conflict_points,resolved_original_conflicts
51,50,0,50,0.0,18,19,903377.0545054887,25.98,41.88,18,19,0,27,0,0,27,0,23,10,0,9,9,41
52,50,1,49,0.02,18,19,903367.1980696026,25.96,41.2,18,19,1,26,2,0,28,0,21,10,0,9,9,41
53,50,2,48,0.04,18,19,903356.5535734341,25.88,40.9,18,19,2,29,0,0,29,0,19,10,0,9,9,41
54,50,0,50,0.0,18,19,903345.0746778015,25.88,40.9,18,19,0,26,1,0,27,0,23,10,0,9,9,41
55,50,0,50,0.0,18,19,903332.7132615697,25.88,40.9,18,19,0,30,0,0,30,0,20,10,0,9,9,41
56,50,2,48,0.04,18,19,903319.4193880295,25.84,41.0,18,19,2,29,0,0,29,0,19,10,0,9,9,41
57,50,1,49,0.02,18,19,903305.1412712744,25.82,41.62,18,19,1,26,0,0,26,0,23,10,0,9,9,41
58,50,1,49,0.02,18,19,903289.8252425808,25.66,42.04,18,19,1,30,0,0,30,0,19,10,0,9,9,41
59,50,1,49,0.02,18,19,903273.4157167844,25.66,41.56,18,19,1,31,0,0,31,0,18,10,0,9,9,41
60,50,2,48,0.04,18,19,903255.8551586593,25.58,41.4,18,19,2,26,0,0,26,0,22,10,0,9,9,41
61,50,0,50,0.0,18,19,903237.0840492962,25.58,41.4,18,19,0,35,1,0,36,0,14,10,0,9,9,41
62,50,0,50,0.0,18,19,903217.0408524806,25.58,41.4,18,19,0,26,1,0,27,0,23,10,0,9,9,41
63,50,1,49,0.02,18,19,903195.6619810711,25.52,40.98,18,19,1,30,0,0,30,0,19,10,0,9,9,41
64,50,1,49,0.02,18,19,903172.8817633775,25.5,41.06,18,19,1,26,0,0,26,0,23,10,0,9,9,41
65,50,1,49,0.02,18,19,903148.6324095391,25.44,40.98,18,19,1,24,0,0,24,0,25,10,0,9,9,41
66,50,0,50,0.0,18,19,903122.8439779029,25.44,40.98,18,19,0,32,0,0,32,0,18,10,0,9,9,41
67,50,1,49,0.02,18,19,903095.4443414023,25.42,41.02,18,19,1,29,0,0,29,0,20,10,0,9,9,41
68,50,2,48,0.04,18,19,903066.3591539343,25.38,40.58,18,19,2,28,0,0,28,0,20,10,0,9,9,41
69,50,1,49,0.02,18,19,903035.511816739,25.34,40.3,18,19,1,25,0,0,25,0,24,10,0,9,9,41
70,50,1,49,0.02,18,19,903002.8234447769,25.32,40.12,18,19,1,31,0,0,31,0,18,10,0,9,9,41
71,50,4,46,0.08,18,19,902968.212833108,25.22,39.84,18,19,4,30,0,0,30,0,16,10,0,9,9,41
72,50,0,50,0.0,18,19,902931.5964232688,25.22,39.84,18,19,0,30,0,0,30,0,20,10,0,9,9,41
73,50,0,50,0.0,18,19,902892.8882696519,25.22,39.84,18,19,0,27,0,0,27,0,23,10,0,9,9,41
74,50,1,49,0.02,18,19,902852.0000058833,25.2,39.74,18,19,1,19,1,0,20,0,29,10,0,9,9,41
75,50,0,50,0.0,18,19,902808.8408112014,25.2,39.74,18,19,0,26,2,0,28,0,22,10,0,9,9,41
76,50,1,49,0.02,18,19,902763.3173768341,25.18,39.22,18,19,1,22,0,0,22,0,27,10,0,9,9,41
77,50,0,50,0.0,18,19,902715.3338723786,25.18,39.22,18,19,0,27,0,0,27,0,23,10,0,9,9,41
78,50,0,50,0.0,18,19,902664.7919121782,25.18,39.22,18,19,0,28,0,0,28,0,22,10,0,9,9,41
79,50,0,50,0.0,18,19,902611.5905217017,25.18,39.22,18,19,0,29,0,0,29,0,21,10,0,9,9,41
80,50,2,48,0.04,18,19,902555.6261039206,25.04,39.1,18,19,2,23,0,0,23,0,25,10,0,9,9,41
81,50,0,50,0.0,18,19,902496.7924056883,25.04,39.1,18,19,0,25,0,0,25,0,25,10,0,9,9,41
82,50,1,49,0.02,18,19,902434.9804841179,25.0,39.08,18,19,1,33,0,0,33,0,16,10,0,9,9,41
83,50,2,48,0.04,18,19,902370.0786729598,24.96,38.22,18,19,2,30,0,0,30,0,18,10,0,9,9,41
84,50,1,49,0.02,18,19,902301.9725489813,24.96,37.84,18,19,1,28,1,0,29,0,20,10,0,9,9,41
85,50,1,49,0.02,18,19,902230.5448983444,24.9,38.36,18,19,1,22,0,0,22,0,27,10,0,9,9,41
86,50,2,48,0.04,18,19,902155.6756829828,24.88,38.28,18,19,2,27,0,0,27,0,21,10,0,9,9,41
87,50,1,49,0.02,18,19,902077.2420069817,24.88,38.26,18,19,1,31,0,0,31,0,18,10,0,9,9,41
88,50,1,49,0.02,18,19,901995.118082956,24.8,37.54,18,19,1,26,0,0,26,0,23,10,0,9,9,41
89,50,0,50,0.0,18,19,901909.1751984268,24.8,37.54,18,19,0,29,0,0,29,0,21,10,0,9,9,41
90,50,0,50,0.0,18,19,901819.2816822022,24.8,37.54,18,19,0,30,1,0,31,0,19,10,0,9,9,41
91,50,0,50,0.0,18,19,901725.3028707535,24.8,37.54,18,19,0,31,0,0,31,0,19,10,0,9,9,41
92,50,0,50,0.0,18,19,901627.1010745942,24.8,37.54,18,19,0,26,0,0,26,0,24,10,0,9,9,41
93,50,0,50,0.0,18,19,901524.5355446583,24.8,37.54,18,19,0,27,0,0,27,0,23,10,0,9,9,41
94,50,0,50,0.0,18,19,901417.4624386786,24.8,37.54,18,19,0,31,1,0,32,0,18,10,0,9,9,41
95,50,2,48,0.04,18,19,901305.7347875648,24.78,37.64,18,19,2,24,0,0,24,0,24,10,0,9,9,41
96,50,2,48,0.04,18,19,901189.2024617817,24.76,38.18,18,19,2,30,0,0,30,0,18,10,0,9,9,41
97,50,1,49,0.02,18,19,901067.7121377272,24.68,38.16,18,19,1,31,0,0,31,0,18,10,0,9,9,41
98,50,1,49,0.02,18,19,900941.1072641114,24.66,37.96,18,19,1,35,0,0,35,0,14,10,0,9,9,41
99,50,2,48,0.04,18,19,900809.2280283342,24.6,38.58,18,19,2,28,0,0,28,0,20,10,0,9,9,41
100,50,0,50,0.0,18,19,900671.9113228632,24.6,38.58,18,19,0,26,0,0,26,0,24,10,0,9,9,41
101,50,1,49,0.02,18,19,900528.9907116129,24.58,38.84,18,19,1,29,0,0,29,0,20,10,0,9,9,41
102,50,0,50,0.0,18,19,900380.2963963221,24.58,38.84,18,19,0,26,0,0,26,0,24,10,0,9,9,41
103,50,1,49,0.02,18,19,900225.6551829326,24.56,38.58,18,19,1,25,0,0,25,0,24,10,0,9,9,41
104,50,3,47,0.06,18,19,900064.8904479676,24.5,37.74,18,19,3,28,1,0,29,0,18,10,0,9,9,41
105,50,0,50,0.0,18,19,899897.8221049091,24.5,37.74,18,19,0,29,0,0,29,0,21,10,0,9,9,41
106,50,4,46,0.08,18,19,899724.2665705774,24.42,36.94,18,19,4,25,1,0,26,0,20,10,0,9,9,41
107,50,0,50,0.0,18,19,899544.0367315082,24.42,36.94,18,19,0,25,0,0,25,0,25,10,0,9,9,41
108,50,1,49,0.02,18,19,899356.9419103314,24.4,37.3,18,19,1,28,0,0,28,0,21,10,0,9,9,41
109,50,2,48,0.04,18,19,899162.7878321494,24.22,36.86,18,19,2,34,0,0,34,0,14,10,0,9,9,41
110,50,1,49,0.02,18,19,898961.3765909151,24.22,36.82,18,19,1,28,0,0,28,0,21,10,0,9,9,41
111,50,2,48,0.04,18,19,898752.5066158103,24.2,36.56,18,19,2,26,0,0,26,0,22,10,0,9,9,41
112,50,0,50,0.0,18,19,898535.972637624,24.2,36.56,18,19,0,31,0,0,31,0,19,10,0,9,9,41
113,50,1,49,0.02,18,19,898311.5656551303,24.2,35.9,18,19,1,30,0,0,30,0,19,10,0,9,9,41
114,50,0,50,0.0,18,19,898079.0729014672,24.2,35.9,18,19,0,24,0,0,24,0,26,10,0,9,9,41
115,50,0,50,0.0,18,19,897838.2778105143,24.2,35.9,18,19,0,30,1,0,31,0,19,10,0,9,9,41
116,50,1,49,0.02,18,19,897588.9599832714,24.16,36.06,18,19,1,25,0,0,25,0,24,10,0,9,9,41
117,50,1,49,0.02,18,19,897330.8951542367,24.14,36.02,18,19,1,28,0,0,28,0,21,10,0,9,9,41
118,50,0,50,0.0,18,19,897063.8551577848,24.14,36.02,18,19,0,24,0,0,24,0,26,10,0,9,9,41
119,50,0,50,0.0,18,19,896787.6078945454,24.14,36.02,18,19,0,29,0,0,29,0,21,10,0,9,9,41
120,50,0,50,0.0,18,19,896501.9172977809,24.14,36.02,18,19,0,24,0,0,24,0,26,10,0,9,9,41
121,50,1,49,0.02,18,19,896206.5432997653,24.06,35.98,18,19,1,28,0,0,28,0,21,10,0,9,9,41
122,50,0,50,0.0,18,19,895901.2417981621,24.06,35.98,18,19,0,30,1,0,31,0,19,10,0,9,9,41
123,50,2,48,0.04,18,19,895585.7646224028,23.96,35.7,18,19,2,32,0,0,32,0,16,10,0,9,9,41
124,50,0,50,0.0,18,19,895259.8595000647,23.96,35.7,18,19,0,30,1,0,31,0,19,10,0,9,9,41
125,50,2,48,0.04,18,19,894923.2700232496,23.9,36.44,18,19,2,30,0,0,30,0,18,10,0,9,9,41
126,50,2,48,0.04,18,19,894575.7356149614,23.86,36.22,18,19,2,25,2,0,27,0,21,10,0,9,9,41
127,50,0,50,0.0,18,19,894216.9914954853,23.86,36.22,18,19,0,21,0,0,21,0,29,10,0,9,9,41
128,50,1,49,0.02,18,19,893846.7686487656,23.78,36.12,18,19,1,27,1,0,28,0,21,10,0,9,9,41
129,50,2,48,0.04,18,19,893464.7937887836,23.72,36.28,18,19,2,22,0,0,22,0,26,10,0,9,9,41
130,50,1,49,0.02,18,19,893070.7893259359,23.62,36.04,18,19,1,25,1,0,26,0,23,10,0,9,9,41
131,50,2,48,0.04,18,19,892664.4733334137,23.52,35.82,18,19,2,27,1,0,28,0,20,10,0,9,9,41
132,50,0,50,0.0,18,19,892245.5595135796,23.52,35.82,18,19,0,28,0,0,28,0,22,10,0,9,9,41
133,50,1,49,0.02,18,19,891813.7571643465,23.46,35.76,18,19,1,37,0,0,37,0,12,10,0,9,9,41
134,50,0,50,0.0,18,19,891368.7711455564,23.46,35.76,18,19,0,33,2,0,35,0,15,10,0,9,9,41
135,50,0,50,0.0,18,19,890910.3018453568,23.46,35.76,18,19,0,23,1,0,24,0,26,10,0,9,9,41
136,50,1,49,0.02,18,19,890438.0451465818,23.46,35.54,18,19,1,26,1,0,27,0,22,10,0,9,9,41
137,50,1,49,0.02,18,19,889951.6923931277,23.46,35.46,18,19,1,29,0,0,29,0,20,10,0,9,9,41
138,50,2,48,0.04,18,19,889450.9303563329,23.32,34.72,18,19,2,28,0,0,28,0,20,10,0,9,9,41
139,50,2,48,0.04,18,19,888935.4412013548,23.24,34.22,18,19,2,30,0,0,30,0,18,10,0,9,9,41
140,50,2,48,0.04,18,19,888404.9024535497,23.14,34.1,18,19,2,27,1,0,28,0,20,10,0,9,9,41
141,50,2,48,0.04,18,19,887858.9869648498,23.08,33.68,18,19,2,29,0,0,29,0,19,10,0,9,9,41
142,50,0,50,0.0,18,19,887297.3628801411,23.08,33.68,18,19,0,29,0,0,29,0,21,10,0,9,9,41
143,50,1,49,0.02,18,19,886719.6936036438,23.08,33.48,18,19,1,26,1,0,27,0,22,10,0,9,9,41
144,50,1,49,0.02,18,19,886125.6377652878,23.06,33.46,18,19,1,29,0,0,29,0,20,10,0,9,9,41
145,50,1,49,0.02,18,19,885514.849187093,23.06,32.88,18,19,1,33,0,0,33,0,16,10,0,9,9,41
146,50,1,49,0.02,18,19,884886.9768495463,23.04,32.86,18,19,1,29,0,0,29,0,20,10,0,9,9,41
147,50,1,49,0.02,18,19,884241.6648579802,23.04,32.86,18,19,1,22,0,0,22,0,27,10,0,9,9,41
148,50,2,48,0.04,18,19,883578.5524089523,22.94,32.28,18,19,2,23,0,0,23,0,25,10,0,9,9,41
149,50,0,50,0.0,18,19,882897.2737566209,22.94,32.28,18,19,0,25,0,0,25,0,25,10,0,9,9,41
150,50,0,50,0.0,18,19,882197.4581791261,22.94,32.28,18,19,0,32,0,0,32,0,18,10,0,9,9,41
151,50,0,50,0.0,18,19,881478.7299449655,22.94,32.28,18,19,0,30,0,0,30,0,20,10,0,9,9,41
152,50,0,50,0.0,18,19,880740.7082793746,22.94,32.28,18,19,0,31,0,0,31,0,19,10,0,9,9,41
153,50,1,49,0.02,18,19,879983.0073307039,22.8,32.16,18,19,1,28,1,0,29,0,20,10,0,9,9,41
154,50,0,50,0.0,18,19,879205.236136797,22.8,32.16,18,19,0,31,3,0,34,0,16,10,0,9,9,41
155,50,2,48,0.04,18,19,878406.9985913695,22.8,32.08,18,19,2,30,0,0,30,0,18,10,0,9,9,41
156,50,1,49,0.02,18,19,877587.893410387,22.72,31.98,18,19,1,34,0,0,34,0,15,10,0,9,9,41
157,50,0,50,0.0,18,19,876747.5140984429,22.72,31.98,18,19,0,30,0,0,30,0,20,10,0,9,9,41
158,50,3,47,0.06,18,19,875885.4489151376,22.64,31.42,18,19,3,27,1,0,28,0,19,10,0,9,9,41
159,50,1,49,0.02,18,19,875001.2808414554,22.54,30.96,18,19,1,30,0,0,30,0,19,10,0,9,9,41
160,50,3,47,0.06,18,19,874094.587546145,22.44,30.62,18,19,3,27,0,0,27,0,20,10,0,9,9,41
161,50,1,49,0.02,18,19,873164.9413520945,22.44,30.62,18,19,1,32,0,0,32,0,17,10,0,9,9,41
162,50,1,49,0.02,18,19,872211.9092027122,22.4,30.56,18,19,1,33,2,0,35,0,14,10,0,9,9,41
163,50,0,50,0.0,18,19,871235.0526283048,22.4,30.56,18,19,0,33,0,0,33,0,17,10,0,9,9,41
164,50,0,50,0.0,18,19,870233.9277124536,22.4,30.56,18,19,0,28,1,0,29,0,21,10,0,9,9,41
165,50,0,50,0.0,18,19,869208.0850583949,22.4,30.56,18,19,0,33,0,0,33,0,17,10,0,9,9,41
166,50,3,47,0.06,18,19,868157.0697553973,22.32,30.48,18,19,3,31,0,0,31,0,16,10,0,9,9,41
167,50,2,48,0.04,18,19,867080.4213451397,22.3,30.36,18,19,2,31,1,0,32,0,16,10,0,9,9,41
168,50,3,47,0.06,18,19,865977.6737880907,22.1,29.38,18,19,3,25,0,0,25,0,22,10,0,9,9,41
169,50,3,47,0.06,18,19,864848.355429885,21.96,29.32,18,19,3,29,0,0,29,0,18,10,0,9,9,41
170,50,2,48,0.04,18,19,863691.9889677033,21.88,29.2,18,19,2,27,0,1,28,0,20,10,0,9,9,41
171,50,1,49,0.02,18,19,862508.0914166501,21.84,29.06,18,19,1,35,1,0,36,0,13,10,0,9,9,41
172,50,3,47,0.06,16,17,769997.1547278012,21.7,28.9,16,17,3,35,1,0,36,0,11,11,1,5,5,40
173,50,2,48,0.04,16,17,768889.2643216451,21.58,29.82,16,17,2,38,1,0,39,0,9,11,1,5,5,40
174,50,2,48,0.04,16,17,767755.4596643934,21.56,29.7,16,17,2,37,2,0,39,0,9,11,1,5,5,40
175,50,3,47,0.06,16,17,766595.2887784401,21.52,29.46,16,17,3,30,1,0,31,0,16,11,1,5,5,40
176,50,2,48,0.04,16,17,765408.2944610913,21.48,29.34,16,17,2,39,1,0,40,0,8,11,1,5,5,40
177,50,0,50,0.0,16,17,764194.0142545357,21.48,29.34,16,17,0,39,2,0,41,0,9,11,1,5,5,40
178,50,3,47,0.06,16,17,762951.9804158161,21.38,29.1,16,17,3,34,0,0,34,0,13,11,1,5,5,40
179,50,3,47,0.06,16,17,761681.7198867996,21.22,28.88,16,17,3,33,1,0,34,0,13,11,1,5,5,40
180,50,4,46,0.08,16,17,760382.7542641484,20.96,28.3,16,17,4,33,1,1,35,0,11,11,1,5,5,40
181,50,6,44,0.12,16,17,759054.5997692905,20.7,28.82,16,17,6,38,3,0,41,0,3,11,1,5,5,40
182,50,0,50,0.0,16,17,757696.7672183915,20.7,28.82,16,17,0,46,0,0,46,0,4,11,1,5,5,40
183,50,5,45,0.1,16,17,756308.761992323,20.56,28.62,16,17,5,36,0,0,36,0,9,11,1,5,5,40
184,50,2,48,0.04,16,17,754890.0840066359,20.44,28.52,16,17,2,40,1,0,41,0,7,11,1,5,5,40
185,50,2,48,0.04,16,17,753440.2276815298,20.38,27.64,16,17,2,35,3,0,38,0,10,11,1,5,5,40
186,50,5,45,0.1,16,17,751958.6819118242,20.26,27.48,16,17,5,40,0,0,40,0,5,11,1,5,5,40
187,50,7,43,0.14,16,16,706632.9585606944,20.02,27.22,16,16,7,33,1,0,34,0,9,10,1,5,5,41
188,50,7,43,0.14,16,16,705177.3367732156,19.82,27.22,16,16,7,32,2,0,34,0,9,10,1,5,5,41
189,50,5,45,0.1,16,16,703690.4126341253,19.48,26.76,16,16,5,34,2,1,37,0,8,10,1,5,5,41
190,50,7,43,0.14,16,16,702171.683980906,19.24,26.2,16,16,7,34,1,0,35,0,8,10,1,5,5,41
191,50,7,43,0.14,16,16,700620.64330896,19.04,26.18,16,16,7,34,1,0,35,0,8,10,1,5,5,41
192,50,7,43,0.14,16,16,699036.777743346,18.76,25.66,15,16,7,31,1,1,33,1,10,10,1,5,5,41
193,50,11,39,0.22,15,15,654794.4016229302,18.3,24.78,15,15,10,29,2,1,32,1,7,10,1,4,4,41
194,50,8,42,0.16,15,15,653244.8904790776,18.1,24.26,15,15,8,34,1,2,37,2,5,10,1,4,4,41
195,50,12,38,0.24,15,15,651205.0942930068,17.66,23.42,15,15,10,31,0,1,32,0,6,9,1,5,5,42
196,50,21,29,0.42,15,15,649591.6568390077,17.16,22.8,15,15,10,23,0,1,24,0,5,9,1,5,5,42
197,50,12,38,0.24,14,14,605836.6528435139,17.0,22.36,14,14,10,31,2,2,35,0,3,8,1,5,5,43
198,50,23,27,0.46,13,13,560811.5233498524,16.16,21.24,13,13,10,19,1,6,26,3,1,8,1,4,4,43
199,50,33,17,0.66,11,11,474370.04594440147,15.28,19.68,11,11,10,10,2,1,13,0,4,7,0,4,4,44
200,50,32,18,0.64,11,11,472780.50767396006,13.96,18.36,11,11,10,11,1,3,15,2,3,8,0,3,3,43
