action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,37,39,38,40,38,True,False,7.645099999990634,local_pair_points_decreased,2,0,1,stage2_independent_matching,9,0,37-76,2,crossing,speed,0,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,0.00390625,0.99375,0.00234375,9,0,37,76,speed,37,40,38,39,38
speed,8,38,38,38,38,False,True,8.048299999700248,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,8,38,38,38,38
speed,8,38,38,38,38,False,True,7.718000000295433,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,1,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,8,38,38,38,38
speed,8,38,38,38,38,False,True,8.1609999997454,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,2,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,8,38,38,38,38
speed,37,38,39,38,39,False,True,7.70909999982905,local_pair_not_improved,1,1,1,stage2_independent_matching,10,0,8-37,1,crossing,speed,3,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,39,38,39
speed,37,38,38,38,38,False,True,7.7147999995759164,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,4,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,38,38,38
speed,8,38,38,38,38,False,True,7.6653999999507505,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,5,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,8,38,38,38,38
speed,8,38,38,38,38,False,True,9.428000000298198,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,6,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,8,38,38,38,38
speed,37,38,38,38,39,False,True,21.774399999685556,local_pair_not_improved,1,1,1,stage2_independent_matching,10,0,8-37,1,crossing,speed,7,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,39,38,38
speed,37,38,38,38,38,False,True,7.9377000001841225,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,8,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,38,38,38
speed,37,38,38,38,38,False,True,7.689300000038202,local_pair_not_improved,1,1,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,9,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,,,,10,0,8,37,speed,37,38,38,38,38
cruise_level,8,38,37,38,37,True,False,7.6266999999461405,local_pair_points_decreased,1,0,0,stage2_independent_matching,10,0,8-37,1,crossing,reroute,0,0.00390625,0.99375,0.00234375,ADM_ref6_independent_matching,0.001953125,0.496875,0.501171875,10,0,8,37,reroute,8,38,37,38,37
speed,9,37,38,37,38,False,True,8.059000000230299,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,0,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,38,37,38
speed,9,37,37,37,37,False,True,7.890699999734352,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,1,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,9,37,37,37,37,False,True,8.187299999917741,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,2,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,12,37,37,37,37,False,True,7.909799999652023,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,3,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,37,37,37
speed,12,37,37,37,37,False,True,8.328599999913422,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,4,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,37,37,37
speed,9,37,37,37,37,False,True,8.036500000343949,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,5,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,9,37,37,37,37,False,True,8.280000000013388,local_pair_not_improved,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,6,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,37,37,37,37
speed,12,37,39,37,39,False,True,8.380099999612867,local_pair_not_improved,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,7,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,39,37,39
speed,12,37,39,37,39,False,True,8.269599999948696,local_pair_not_improved,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,8,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,39,37,39
speed,12,37,38,37,38,False,True,8.438100000148552,local_pair_not_improved,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,9,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,37,38,37,38
cruise_level,9,37,36,37,36,True,False,22.51879999994344,local_pair_points_decreased,1,0,0,stage2_independent_matching,11,0,9-12,1,crossing,reroute,0,0.001953125,0.496875,0.501171875,ADM_ref6_independent_matching,0.0009765625,0.2484375,0.7505859375,11,0,9,12,reroute,9,37,36,37,36
delay,13,36,36,36,36,False,True,7.698399999753747,local_pair_not_improved,1,1,0,stage2_independent_matching,12,0,13-45,1,cluster,delay,0,0.625,0.075,0.3,ADM_ref6_independent_matching,,,,12,0,13,45,delay,13,36,36,36,36
delay,13,36,38,36,38,False,True,7.740000000012515,local_pair_not_improved,1,1,2,stage2_independent_matching,12,0,13-45,1,cluster,delay,1,0.625,0.075,0.3,ADM_ref6_independent_matching,,,,12,0,13,45,delay,13,36,38,36,38
delay,13,36,35,36,36,True,False,7.617100000061328,local_pair_points_decreased,1,0,1,stage2_independent_matching,12,0,13-45,1,cluster,delay,2,0.625,0.075,0.3,ADM_ref6_independent_matching,0.8125,0.0375,0.15,12,0,13,45,delay,13,36,36,36,35
cruise_level,13,35,35,36,35,True,False,7.803400000284455,local_pair_points_decreased,2,0,1,stage2_independent_matching,13,0,13-64,2,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,0.01875,0.01875,0.9625,13,0,13,64,reroute,13,36,35,35,35
cruise_level,13,35,34,35,34,True,False,8.183699999790406,local_pair_points_decreased,1,0,0,stage2_independent_matching,14,0,13-40,1,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,0.009375,0.009375,0.98125,14,0,13,40,reroute,13,35,34,35,34
cruise_level,14,34,32,34,32,True,False,8.172000000286062,local_pair_points_decreased,1,0,0,stage2_independent_matching,15,0,14-40,1,crossing,reroute,0,0.0009765625,0.2484375,0.7505859375,ADM_ref6_independent_matching,0.00048828125,0.12421875,0.87529296875,15,0,14,40,reroute,14,34,32,34,32
cruise_level,15,32,31,32,31,True,False,7.596199999625242,local_pair_points_decreased,1,0,1,stage2_independent_matching,16,0,15-67,1,crossing,reroute,0,0.00048828125,0.12421875,0.87529296875,ADM_ref6_independent_matching,0.000244140625,0.062109375,0.937646484375,16,0,15,67,reroute,15,32,31,32,31
cruise_level,15,31,30,31,30,True,False,7.83240000009755,local_pair_points_decreased,1,0,0,stage2_independent_matching,17,0,15-75,1,crossing,reroute,0,0.000244140625,0.062109375,0.937646484375,ADM_ref6_independent_matching,0.0001220703125,0.0310546875,0.9688232421875,17,0,15,75,reroute,15,31,30,31,30
cruise_level,16,30,29,30,29,True,False,8.558399999856192,local_pair_points_decreased,1,0,0,stage2_independent_matching,18,0,16-37,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,0.0046875,0.0046875,0.990625,18,0,16,37,reroute,16,30,29,30,29
cruise_level,19,29,28,29,28,True,False,7.740099999864469,local_pair_points_decreased,1,0,0,stage2_independent_matching,19,0,19-71,1,crossing,reroute,0,0.0001220703125,0.0310546875,0.9688232421875,ADM_ref6_independent_matching,6.103515625e-05,0.01552734375,0.98441162109375,19,0,19,71,reroute,19,29,28,29,28
cruise_level,22,28,26,28,26,True,False,24.600199999895267,local_pair_points_decreased,1,0,0,stage2_independent_matching,20,0,22-32,1,crossing,reroute,0,6.103515625e-05,0.01552734375,0.98441162109375,ADM_ref6_independent_matching,3.0517578125e-05,0.007763671875,0.992205810546875,20,0,22,32,reroute,22,28,26,28,26
cruise_level,23,26,25,26,25,True,False,7.587200000216399,local_pair_points_decreased,1,0,0,stage2_independent_matching,21,0,23-35,1,head_to_head,reroute,0,0.0046875,0.0046875,0.990625,ADM_ref6_independent_matching,0.00234375,0.00234375,0.9953125,21,0,23,35,reroute,23,26,25,26,25
cruise_level,24,25,24,25,24,True,False,7.603600000038568,local_pair_points_decreased,1,0,0,stage2_independent_matching,22,0,24-94,1,head_to_head,reroute,0,0.00234375,0.00234375,0.9953125,ADM_ref6_independent_matching,0.001171875,0.001171875,0.99765625,22,0,24,94,reroute,24,25,24,25,24
cruise_level,28,24,24,24,24,True,False,7.714100000157487,local_pair_points_decreased,1,0,1,stage2_independent_matching,23,0,28-45,1,crossing,reroute,0,3.0517578125e-05,0.007763671875,0.992205810546875,ADM_ref6_independent_matching,1.52587890625e-05,0.0038818359375,0.9961029052734375,23,0,28,45,reroute,28,24,24,24,24
cruise_level,2,24,23,24,23,True,False,7.853099999920232,local_pair_points_decreased,1,0,0,stage2_independent_matching,24,0,2-28,1,head_to_head,reroute,0,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,0.0005859375,0.0005859375,0.998828125,24,0,2,28,reroute,2,24,23,24,23
cruise_level,29,23,21,23,21,True,False,7.72610000012719,local_pair_points_decreased,1,0,0,stage2_independent_matching,25,0,29-41,1,head_to_head,reroute,0,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,0.00029296875,0.00029296875,0.9994140625,25,0,29,41,reroute,29,23,21,23,21
cruise_level,32,21,21,21,21,True,False,8.052399999996851,local_pair_points_decreased,1,0,1,stage2_independent_matching,26,0,32-35,1,crossing,reroute,0,1.52587890625e-05,0.0038818359375,0.9961029052734375,ADM_ref6_independent_matching,7.62939453125e-06,0.00194091796875,0.9980514526367188,26,0,32,35,reroute,32,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.8764999998384155,local_pair_points_decreased,1,0,1,stage2_independent_matching,27,0,22-32,1,crossing,reroute,0,7.62939453125e-06,0.00194091796875,0.9980514526367188,ADM_ref6_independent_matching,3.814697265625e-06,0.000970458984375,0.9990257263183594,27,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.817299999715033,local_pair_points_decreased,1,0,1,stage2_independent_matching,28,0,22-75,1,crossing,reroute,0,3.814697265625e-06,0.000970458984375,0.9990257263183594,ADM_ref6_independent_matching,1.9073486328125e-06,0.0004852294921875,0.9995128631591796,28,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.17319999987376,local_pair_points_decreased,1,0,1,stage2_independent_matching,29,0,22-32,1,crossing,reroute,0,1.9073486328125e-06,0.0004852294921875,0.9995128631591796,ADM_ref6_independent_matching,9.5367431640625e-07,0.00024261474609375,0.9997564315795898,29,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,12.5742000000173,local_pair_points_decreased,1,0,1,stage2_independent_matching,30,0,22-75,1,crossing,reroute,0,9.5367431640625e-07,0.00024261474609375,0.9997564315795898,ADM_ref6_independent_matching,4.76837158203125e-07,0.000121307373046875,0.999878215789795,30,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.14570000011372,local_pair_points_decreased,1,0,1,stage2_independent_matching,31,0,22-32,1,crossing,reroute,0,4.76837158203125e-07,0.000121307373046875,0.999878215789795,ADM_ref6_independent_matching,2.384185791015625e-07,6.06536865234375e-05,0.9999391078948975,31,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.579900000109774,local_pair_points_decreased,1,0,1,stage2_independent_matching,32,0,22-75,1,crossing,reroute,0,2.384185791015625e-07,6.06536865234375e-05,0.9999391078948975,ADM_ref6_independent_matching,1.1920928955078125e-07,3.032684326171875e-05,0.9999695539474487,32,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.719799999904353,local_pair_points_decreased,1,0,1,stage2_independent_matching,33,0,22-32,1,crossing,reroute,0,1.1920928955078125e-07,3.032684326171875e-05,0.9999695539474487,ADM_ref6_independent_matching,5.960464477539063e-08,1.5163421630859375e-05,0.9999847769737243,33,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.084600000074715,local_pair_points_decreased,1,0,1,stage2_independent_matching,34,0,22-75,1,crossing,reroute,0,5.960464477539063e-08,1.5163421630859375e-05,0.9999847769737243,ADM_ref6_independent_matching,2.9802322387695312e-08,7.581710815429688e-06,0.9999923884868622,34,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.704199999807315,local_pair_points_decreased,1,0,1,stage2_independent_matching,35,0,22-32,1,crossing,reroute,0,2.9802322387695312e-08,7.581710815429688e-06,0.9999923884868622,ADM_ref6_independent_matching,1.4901161193847656e-08,3.790855407714844e-06,0.9999961942434311,35,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.30180000002656,local_pair_points_decreased,1,0,1,stage2_independent_matching,36,0,22-75,1,crossing,reroute,0,1.4901161193847656e-08,3.790855407714844e-06,0.9999961942434311,ADM_ref6_independent_matching,7.450580596923828e-09,1.895427703857422e-06,0.9999980971217155,36,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.936900000004243,local_pair_points_decreased,1,0,1,stage2_independent_matching,37,0,22-32,1,crossing,reroute,0,7.450580596923828e-09,1.895427703857422e-06,0.9999980971217155,ADM_ref6_independent_matching,3.725290298461914e-09,9.47713851928711e-07,0.9999990485608578,37,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.001100000001315,local_pair_points_decreased,1,0,1,stage2_independent_matching,38,0,22-75,1,crossing,reroute,0,3.725290298461914e-09,9.47713851928711e-07,0.9999990485608578,ADM_ref6_independent_matching,1.862645149230957e-09,4.738569259643555e-07,0.9999995242804289,38,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,23.067099999934726,local_pair_points_decreased,1,0,1,stage2_independent_matching,39,0,22-32,1,crossing,reroute,0,1.862645149230957e-09,4.738569259643555e-07,0.9999995242804289,ADM_ref6_independent_matching,9.313225746154785e-10,2.3692846298217774e-07,0.9999997621402145,39,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.277599999928498,local_pair_points_decreased,1,0,1,stage2_independent_matching,40,0,22-75,1,crossing,reroute,0,9.313225746154785e-10,2.3692846298217774e-07,0.9999997621402145,ADM_ref6_independent_matching,4.656612873077393e-10,1.1846423149108887e-07,0.9999998810701072,40,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.163699999840901,local_pair_points_decreased,1,0,1,stage2_independent_matching,41,0,22-32,1,crossing,reroute,0,4.656612873077393e-10,1.1846423149108887e-07,0.9999998810701072,ADM_ref6_independent_matching,2.3283064365386963e-10,5.9232115745544435e-08,0.9999999405350536,41,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.722700000158511,local_pair_points_decreased,1,0,1,stage2_independent_matching,42,0,22-75,1,crossing,reroute,0,2.3283064365386963e-10,5.9232115745544435e-08,0.9999999405350536,ADM_ref6_independent_matching,1.1641532182693481e-10,2.9616057872772217e-08,0.9999999702675268,42,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,9.024699999827135,local_pair_points_decreased,1,0,1,stage2_independent_matching,43,0,22-32,1,crossing,reroute,0,1.1641532182693481e-10,2.9616057872772217e-08,0.9999999702675268,ADM_ref6_independent_matching,5.820766091346741e-11,1.4808028936386109e-08,0.9999999851337634,43,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.204600000226492,local_pair_points_decreased,1,0,1,stage2_independent_matching,44,0,22-75,1,crossing,reroute,0,5.820766091346741e-11,1.4808028936386109e-08,0.9999999851337634,ADM_ref6_independent_matching,2.9103830456733704e-11,7.404014468193054e-09,0.9999999925668817,44,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.913800000300398,local_pair_points_decreased,1,0,1,stage2_independent_matching,45,0,22-32,1,crossing,reroute,0,2.9103830456733704e-11,7.404014468193054e-09,0.9999999925668817,ADM_ref6_independent_matching,1.4551915228366852e-11,3.702007234096527e-09,0.9999999962834408,45,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.57049999967785,local_pair_points_decreased,1,0,1,stage2_independent_matching,46,0,22-75,1,crossing,reroute,0,1.4551915228366852e-11,3.702007234096527e-09,0.9999999962834408,ADM_ref6_independent_matching,7.275957614183426e-12,1.8510036170482636e-09,0.9999999981417205,46,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.66649999989022,local_pair_points_decreased,1,0,1,stage2_independent_matching,47,0,22-32,1,crossing,reroute,0,7.275957614183426e-12,1.8510036170482636e-09,0.9999999981417205,ADM_ref6_independent_matching,3.637978807091713e-12,9.255018085241318e-10,0.9999999990708602,47,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,9.751600000072358,local_pair_points_decreased,1,0,1,stage2_independent_matching,48,0,22-75,1,crossing,reroute,0,3.637978807091713e-12,9.255018085241318e-10,0.9999999990708602,ADM_ref6_independent_matching,1.8189894035458565e-12,4.627509042620659e-10,0.9999999995354301,48,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,20.20670000001701,local_pair_points_decreased,1,0,1,stage2_independent_matching,49,0,22-32,1,crossing,reroute,0,1.8189894035458565e-12,4.627509042620659e-10,0.9999999995354301,ADM_ref6_independent_matching,9.094947017729282e-13,2.3137545213103295e-10,0.999999999767715,49,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.919600000353967,local_pair_points_decreased,1,0,1,stage2_independent_matching,50,0,22-75,1,crossing,reroute,0,9.094947017729282e-13,2.3137545213103295e-10,0.999999999767715,ADM_ref6_independent_matching,4.547473508864641e-13,1.1568772606551647e-10,0.9999999998838576,50,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,9.061400000064168,local_pair_points_decreased,1,0,1,stage2_independent_matching,51,0,22-32,1,crossing,reroute,0,4.547473508864641e-13,1.1568772606551647e-10,0.9999999998838576,ADM_ref6_independent_matching,2.2737367544323206e-13,5.784386303275824e-11,0.9999999999419288,51,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.016599999791651,local_pair_points_decreased,1,0,1,stage2_independent_matching,52,0,22-75,1,crossing,reroute,0,2.2737367544323206e-13,5.784386303275824e-11,0.9999999999419288,ADM_ref6_independent_matching,1.1368683772161603e-13,2.892193151637912e-11,0.9999999999709643,52,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.436599999640748,local_pair_points_decreased,1,0,1,stage2_independent_matching,53,0,22-32,1,crossing,reroute,0,1.1368683772161603e-13,2.892193151637912e-11,0.9999999999709643,ADM_ref6_independent_matching,5.684341886080802e-14,1.446096575818956e-11,0.9999999999854822,53,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.952699999805191,local_pair_points_decreased,1,0,1,stage2_independent_matching,54,0,22-75,1,crossing,reroute,0,5.684341886080802e-14,1.446096575818956e-11,0.9999999999854822,ADM_ref6_independent_matching,2.842170943040401e-14,7.23048287909478e-12,0.9999999999927411,54,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,7.552000000032422,local_pair_points_decreased,1,0,1,stage2_independent_matching,55,0,22-32,1,crossing,reroute,0,2.842170943040401e-14,7.23048287909478e-12,0.9999999999927411,ADM_ref6_independent_matching,1.4210854715202004e-14,3.61524143954739e-12,0.9999999999963706,55,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.216000000174972,local_pair_points_decreased,1,0,1,stage2_independent_matching,56,0,22-75,1,crossing,reroute,0,1.4210854715202004e-14,3.61524143954739e-12,0.9999999999963706,ADM_ref6_independent_matching,7.105427357601002e-15,1.807620719773695e-12,0.9999999999981852,56,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.698399999957473,local_pair_points_decreased,1,0,1,stage2_independent_matching,57,0,22-32,1,crossing,reroute,0,7.105427357601002e-15,1.807620719773695e-12,0.9999999999981852,ADM_ref6_independent_matching,3.552713678800501e-15,9.038103598868475e-13,0.9999999999990926,57,0,22,32,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,21.521900000152527,local_pair_points_decreased,1,0,1,stage2_independent_matching,58,0,22-75,1,crossing,reroute,0,3.552713678800501e-15,9.038103598868475e-13,0.9999999999990926,ADM_ref6_independent_matching,1.7763568394002505e-15,4.5190517994342373e-13,0.9999999999995464,58,0,22,75,reroute,22,21,21,21,21
cruise_level,22,21,21,21,21,True,False,8.100799999738229,local_pair_points_decreased,1,0,1,stage2_independent_matching,59,0,22-32,1,crossing,reroute,0,1.7763568394002505e-15,4.5190517994342373e-13,0.9999999999995464,ADM_ref6_independent_matching,8.881784197001252e-16,2.2595258997171186e-13,0.9999999999997732,59,0,22,32,reroute,22,21,21,21,21
