action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
cruise_level,60,44,41,51,48,True,False,21.162700000331824,pairs_decreased,1,0,0,stage2_independent_matching,0,0,60-89,1,cluster,reroute,0,0.5,0.3,0.2,ADM_ref6_independent_matching,0.25,0.15,0.6,0,0,60,89,reroute,60,51,48,44,41
cruise_level,2,41,40,48,44,True,False,7.730699999683566,pairs_decreased,4,0,0,stage2_independent_matching,1,0,2-59,1,cluster,reroute,0,0.25,0.15,0.6,ADM_ref6_independent_matching,0.125,0.075,0.8,1,0,2,59,reroute,2,48,44,41,40
cruise_level,3,40,40,44,44,False,True,7.96859999991284,rollback,1,0,1,stage2_independent_matching,2,0,3-65,1,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,,,,2,0,3,65,reroute,3,44,44,40,40
cruise_level,3,40,39,44,43,True,False,7.733899999948335,pairs_decreased,1,0,0,stage2_independent_matching,2,0,3-65,1,head_to_head,reroute,1,0.15,0.15,0.7,ADM_ref6_independent_matching,0.075,0.075,0.85,2,0,3,65,reroute,3,44,43,40,39
cruise_level,6,39,38,43,42,True,False,8.454900000288035,pairs_decreased,1,0,0,stage2_independent_matching,3,0,6-11,1,crossing,reroute,0,0.25,0.6,0.15,ADM_ref6_independent_matching,0.125,0.3,0.575,3,0,6,11,reroute,6,43,42,39,38
speed,9,38,39,42,43,False,True,8.010200000171608,rollback,1,1,1,stage2_independent_matching,4,0,9-12,1,crossing,speed,0,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,9,42,43,38,39
speed,9,38,38,42,42,False,True,7.944199999656121,rollback,1,1,0,stage2_independent_matching,4,0,9-12,1,crossing,speed,1,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,9,42,42,38,38
speed,9,38,38,42,42,False,True,8.140800000091986,rollback,1,1,0,stage2_independent_matching,4,0,9-12,1,crossing,speed,2,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,9,42,42,38,38
speed,12,38,39,42,43,False,True,8.69139999986146,rollback,1,1,1,stage2_independent_matching,4,0,9-12,1,crossing,speed,3,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,12,42,43,38,39
speed,12,38,39,42,43,False,True,8.480999999846972,rollback,1,1,1,stage2_independent_matching,4,0,9-12,1,crossing,speed,4,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,12,42,43,38,39
speed,9,38,38,42,42,False,True,8.100999999896885,rollback,1,1,0,stage2_independent_matching,4,0,9-12,1,crossing,speed,5,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,9,42,42,38,38
speed,9,38,38,42,42,False,True,8.220000000164873,rollback,1,1,0,stage2_independent_matching,4,0,9-12,1,crossing,speed,6,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,9,42,42,38,38
speed,12,38,40,42,44,False,True,9.090699999887875,rollback,1,1,2,stage2_independent_matching,4,0,9-12,1,crossing,speed,7,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,12,42,44,38,40
speed,12,38,40,42,44,False,True,22.558099999969272,rollback,1,1,2,stage2_independent_matching,4,0,9-12,1,crossing,speed,8,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,12,42,44,38,40
speed,12,38,39,42,43,False,True,7.931900000130554,rollback,1,1,1,stage2_independent_matching,4,0,9-12,1,crossing,speed,9,0.125,0.3,0.575,ADM_ref6_independent_matching,,,,4,0,9,12,speed,12,42,43,38,39
cruise_level,9,38,37,42,41,True,False,8.377199999813456,pairs_decreased,1,0,0,stage2_independent_matching,4,0,9-12,1,crossing,reroute,0,0.125,0.3,0.575,ADM_ref6_independent_matching,0.0625,0.15,0.7875,4,0,9,12,reroute,9,42,41,38,37
cruise_level,32,37,35,41,39,True,False,8.200899999792455,pairs_decreased,1,0,0,stage2_independent_matching,5,0,32-35,1,crossing,reroute,0,0.0625,0.15,0.7875,ADM_ref6_independent_matching,0.03125,0.075,0.89375,5,0,32,35,reroute,32,41,39,37,35
cruise_level,35,35,35,39,40,False,True,7.631999999830441,rollback,1,0,1,stage2_independent_matching,6,0,35-67,1,head_to_head,reroute,0,0.075,0.075,0.85,ADM_ref6_independent_matching,,,,6,0,35,67,reroute,35,39,40,35,35
cruise_level,35,35,34,39,38,True,False,7.586900000205787,pairs_decreased,1,0,0,stage2_independent_matching,6,0,35-67,1,head_to_head,reroute,1,0.075,0.075,0.85,ADM_ref6_independent_matching,0.0375,0.0375,0.925,6,0,35,67,reroute,35,39,38,35,34
cruise_level,13,34,34,38,41,False,True,8.251400000062858,rollback,1,1,0,stage2_independent_matching,7,0,13-45,1,cluster,reroute,0,0.125,0.075,0.8,ADM_ref6_independent_matching,,,,7,0,13,45,reroute,13,38,41,34,34
cruise_level,13,34,33,38,37,True,False,7.913699999789969,pairs_decreased,1,0,1,stage2_independent_matching,7,0,13-45,1,cluster,reroute,1,0.125,0.075,0.8,ADM_ref6_independent_matching,0.0625,0.0375,0.9,7,0,13,45,reroute,13,38,37,34,33
