generation,population_size,accepted_trials,rolled_back_trials,acceptance_rate,best_conflict_pairs,best_conflict_points,best_fitness,mean_conflict_pairs,mean_conflict_points,best_conflict_lexicographic_pairs,best_conflict_lexicographic_points,adm_learning_samples,rollback_due_to_pair_increase,rollback_due_to_point_increase,rollback_due_to_fitness_worse,new_pair_trials_rejected,rejected_lower_risk_equal_conflicts,rollback_due_to_infeasible_route,exact_survivors,moved_same_pair,new_conflict_pairs,new_conflict_points,resolved_original_conflicts
62,50,1,49,0.02,15,15,719484.3949714293,19.84,31.54,13,18,1,17,0,0,17,0,32,6,0,9,9,47
63,50,0,50,0.0,15,15,719467.4211221696,19.84,31.54,13,18,0,20,0,1,21,0,29,6,0,9,9,47
64,50,0,50,0.0,15,15,719449.3346678461,19.84,31.54,13,18,0,19,0,0,19,0,31,6,0,9,9,47
65,50,1,49,0.02,15,15,719430.0817864002,19.82,31.76,13,18,1,17,0,0,17,0,32,6,0,9,9,47
66,50,1,49,0.02,15,15,719409.6069473475,19.78,32.42,13,18,1,20,0,0,20,0,29,6,0,9,9,47
67,50,0,50,0.0,15,15,719387.8528850856,19.78,32.42,13,18,0,14,0,0,14,0,36,6,0,9,9,47
68,50,1,49,0.02,15,15,719364.7605721981,19.72,32.44,13,18,1,18,0,0,18,0,31,6,0,9,9,47
69,50,0,50,0.0,15,15,719340.2691927615,19.72,32.44,13,18,0,19,0,0,19,0,31,6,0,9,9,47
70,50,0,50,0.0,15,15,719314.3161156509,19.72,32.44,13,18,0,18,0,0,18,0,32,6,0,9,9,47
71,50,3,47,0.06,15,15,719286.8368678459,19.62,32.36,13,18,3,20,0,0,20,0,27,6,0,9,9,47
72,50,1,49,0.02,15,15,719257.7651077358,19.58,32.92,13,18,1,18,0,0,18,0,31,6,0,9,9,47
73,50,0,50,0.0,15,15,719227.0325984264,19.58,32.92,13,18,0,19,0,0,19,0,31,6,0,9,9,47
74,50,2,48,0.04,15,15,719194.5691810456,19.52,32.94,13,18,2,20,1,0,21,0,27,6,0,9,9,47
75,50,0,50,0.0,15,15,719160.3027480488,19.52,32.94,13,18,0,19,1,0,20,0,30,6,0,9,9,47
76,50,4,46,0.08,15,15,719124.159216525,19.36,33.28,13,18,4,18,0,0,18,0,28,6,0,9,9,47
77,50,1,49,0.02,15,15,719086.062501503,19.36,33.08,13,18,1,16,0,0,16,0,33,6,0,9,9,47
78,50,1,49,0.02,15,15,719045.9344892569,19.34,32.84,13,18,1,13,1,0,14,0,35,6,0,9,9,47
79,50,2,48,0.04,15,15,719003.6950106119,19.28,32.66,13,18,2,20,0,0,20,0,28,6,0,9,9,47
80,50,2,48,0.04,15,15,718959.2618142506,19.2,32.66,13,18,2,16,0,0,16,0,32,6,0,9,9,47
81,50,2,48,0.04,15,15,718912.5505400184,19.16,32.88,13,18,2,15,1,0,16,0,32,6,0,9,9,47
82,50,1,49,0.02,15,15,718863.4746922295,19.12,33.06,13,18,1,23,0,0,23,0,26,6,0,9,9,47
83,50,2,48,0.04,15,15,718811.945612973,19.08,32.84,13,18,2,24,0,0,24,0,24,6,0,9,9,47
84,50,1,49,0.02,15,15,718757.8724554181,19.04,32.84,13,18,1,14,0,0,14,0,35,6,0,9,9,47
85,50,2,48,0.04,12,13,623297.280148851,18.94,32.42,12,13,2,23,0,0,23,0,25,5,1,6,7,48
86,50,0,50,0.0,12,13,623245.7744409323,18.94,32.42,12,13,0,22,0,0,22,0,28,5,1,6,7,48
87,50,3,47,0.06,12,13,623191.8165893967,18.8,32.08,12,13,3,18,0,0,18,0,29,5,1,6,7,48
88,50,2,48,0.04,12,13,623135.3200597673,18.76,32.02,12,13,2,17,1,0,18,0,30,5,1,6,7,48
89,50,1,49,0.02,12,13,623076.1963052729,18.7,31.98,12,13,1,14,0,0,14,0,35,5,1,6,7,48
90,50,1,49,0.02,12,13,623014.354743717,18.66,32.32,12,13,1,20,0,0,20,0,29,5,1,6,7,48
91,50,0,50,0.0,12,13,622949.702734348,18.66,32.32,12,13,0,11,1,0,12,0,38,5,1,6,7,48
92,50,0,50,0.0,12,13,622882.1455547299,18.66,32.32,12,13,0,16,0,0,16,0,34,5,1,6,7,48
93,50,3,47,0.06,12,13,622811.5863776118,18.48,31.56,12,13,3,17,0,0,17,0,30,5,1,6,7,48
94,50,0,50,0.0,12,13,622737.9262477991,18.48,31.56,12,13,0,15,0,0,15,0,35,5,1,6,7,48
95,50,0,50,0.0,12,13,622661.0640590225,18.48,31.56,12,13,0,18,0,0,18,0,32,5,1,6,7,48
96,50,0,50,0.0,12,13,622580.8965308084,18.48,31.56,12,13,0,16,0,0,16,0,34,5,1,6,7,48
97,50,1,49,0.02,12,13,622497.3181853504,18.44,31.74,12,13,1,8,0,0,8,0,41,5,1,6,7,48
98,50,2,48,0.04,12,13,622410.2213243773,18.24,31.64,12,13,2,15,0,0,15,0,33,5,1,6,7,48
99,50,2,48,0.04,12,13,622319.496006025,18.2,32.12,12,13,2,8,0,0,8,0,40,5,1,6,7,48
100,50,1,49,0.02,12,13,622225.030021706,18.2,32.12,12,13,1,21,0,0,21,0,28,5,1,6,7,48
101,50,1,49,0.02,12,13,622126.7088729797,18.2,31.62,12,13,1,17,0,0,17,0,32,5,1,6,7,48
102,50,1,49,0.02,12,13,622024.4157484222,18.2,31.06,12,13,1,16,0,0,16,0,33,5,1,6,7,48
103,50,2,48,0.04,12,13,621918.0315004969,18.16,31.36,12,13,2,16,0,0,16,0,32,5,1,6,7,48
104,50,0,50,0.0,12,13,621807.4346224247,18.16,31.36,12,13,0,19,0,0,19,0,31,5,1,6,7,48
105,50,1,49,0.02,12,13,621692.5012250539,18.12,31.72,12,13,1,12,0,0,12,0,37,5,1,6,7,48
106,50,0,50,0.0,12,13,621573.1050137305,18.12,31.72,12,13,0,20,0,0,20,0,30,5,1,6,7,48
107,50,1,49,0.02,12,13,621449.1172651682,18.04,31.9,12,13,1,12,0,0,12,0,37,5,1,6,7,48
108,50,3,47,0.06,12,13,621320.4068043194,17.94,31.92,12,13,3,15,1,0,16,0,31,5,1,6,7,48
109,50,4,46,0.08,12,13,621186.8399812434,17.78,32.22,12,13,4,14,1,0,15,0,31,5,1,6,7,48
110,50,0,50,0.0,12,13,621048.2806479792,17.78,32.22,12,13,0,18,0,0,18,0,32,5,1,6,7,48
111,50,1,49,0.02,12,13,620904.5901354136,17.72,32.32,12,13,1,18,0,0,18,0,31,5,1,6,7,48
112,50,1,49,0.02,12,13,620755.6272301524,17.7,32.78,12,13,1,15,0,0,15,0,34,5,1,6,7,48
113,50,0,50,0.0,12,13,620601.2481513899,17.7,32.78,12,13,0,19,0,0,19,0,31,5,1,6,7,48
114,50,1,49,0.02,12,13,620441.3065277798,17.7,32.7,12,13,1,13,0,0,13,0,36,5,1,6,7,48
115,50,0,50,0.0,12,13,620275.6533743051,17.7,32.7,12,13,0,11,0,0,11,0,39,5,1,6,7,48
116,50,1,49,0.02,12,13,620104.1370691479,17.62,32.66,12,13,1,22,0,0,22,0,27,5,1,6,7,48
117,50,3,47,0.06,12,13,619926.6033305598,17.58,32.3,12,13,3,17,1,0,18,0,29,5,1,6,7,48
118,50,1,49,0.02,12,13,619742.8951937323,17.54,32.2,12,13,1,17,0,0,17,0,32,5,1,6,7,48
119,50,1,49,0.02,12,13,619552.852987667,17.5,31.84,12,13,1,24,0,0,24,0,25,5,1,6,7,48
120,50,1,49,0.02,12,13,619356.314312045,17.44,31.96,12,13,1,14,0,0,14,0,35,5,1,6,7,48
121,50,0,50,0.0,12,13,619153.1140140983,17.44,31.96,12,13,0,15,0,0,15,0,35,5,1,6,7,48
122,50,1,49,0.02,12,13,618943.084165479,17.44,31.94,12,13,1,24,0,0,24,0,25,5,1,6,7,48
123,50,3,47,0.06,12,13,618726.0540391295,17.24,31.96,12,13,3,16,0,0,16,0,31,5,1,6,7,48
124,50,3,47,0.06,12,13,618501.8500861533,17.16,31.66,12,13,3,18,0,0,18,0,29,5,1,6,7,48
125,50,0,50,0.0,12,13,618270.2959126849,17.16,31.66,12,13,0,20,0,0,20,0,30,5,1,6,7,48
126,50,1,49,0.02,12,13,618031.2122567594,17.1,31.54,12,13,1,17,0,0,17,0,32,5,1,6,7,48
127,50,1,49,0.02,12,13,617784.4169651836,17.08,31.46,12,13,1,14,0,0,14,0,35,5,1,6,7,48
128,50,0,50,0.0,12,13,617529.7249704057,17.08,31.46,12,13,0,22,1,0,23,0,27,5,1,6,7,48
129,50,0,50,0.0,12,13,617266.9482673852,17.08,31.46,12,13,0,18,0,0,18,0,32,5,1,6,7,48
130,50,2,48,0.04,12,13,616995.8958904637,16.86,31.1,12,13,2,20,0,0,20,0,28,5,1,6,7,48
131,50,1,49,0.02,12,13,616716.3738902345,16.86,31.02,12,13,1,17,1,0,18,0,31,5,1,6,7,48
132,50,1,49,0.02,12,13,616428.185310413,16.86,30.7,12,13,1,27,0,0,27,0,22,5,1,6,7,48
133,50,0,50,0.0,12,13,616131.1301647072,16.86,30.7,12,13,0,15,0,0,15,0,35,5,1,6,7,48
134,50,3,47,0.06,12,13,615825.0054136871,16.64,30.92,12,13,3,15,0,1,16,0,31,5,1,6,7,48
135,50,1,49,0.02,12,13,615509.6049416556,16.62,30.84,12,13,1,16,0,0,16,0,33,5,1,6,7,48
136,50,2,48,0.04,12,13,615184.7195335185,16.56,30.92,12,13,2,15,0,0,15,0,33,5,1,6,7,48
137,50,0,50,0.0,12,13,614850.136851654,16.56,30.92,12,13,0,22,0,0,22,0,28,5,1,6,7,48
138,50,1,49,0.02,12,13,614505.6414127843,16.56,30.54,12,13,1,23,0,0,23,0,26,5,1,6,7,48
139,50,0,50,0.0,12,13,614151.0145648438,16.56,30.54,12,13,0,22,0,0,22,0,28,5,1,6,7,48
140,50,2,48,0.04,12,13,613786.0344638514,16.54,30.4,12,13,2,18,0,0,18,0,30,5,1,6,7,48
141,50,1,49,0.02,12,13,613410.4760507791,16.52,30.44,12,13,1,21,0,0,21,0,28,5,1,6,7,48
142,50,1,49,0.02,12,13,613024.1110284226,16.5,30.34,12,13,1,25,0,0,25,0,24,5,1,6,7,48
143,50,0,50,0.0,12,13,612626.707838272,16.5,30.34,12,13,0,14,2,0,16,0,34,5,1,6,7,48
144,50,0,50,0.0,12,13,612218.0316373813,16.5,30.34,12,13,0,19,0,0,19,0,31,5,1,6,7,48
145,50,2,48,0.04,12,13,611797.8442752388,16.5,30.16,12,13,2,21,0,0,21,0,27,5,1,6,7,48
146,50,0,50,0.0,12,13,611365.9042706373,16.5,30.16,12,13,0,11,0,0,11,0,39,5,1,6,7,48
147,50,3,47,0.06,12,13,610921.9667885444,16.42,29.94,12,13,3,22,0,0,22,0,25,5,1,6,7,48
148,50,1,49,0.02,12,13,610465.7836169724,16.4,29.68,12,13,1,23,0,0,23,0,26,5,1,6,7,48
149,50,0,50,0.0,12,13,609997.1031438486,16.4,29.68,12,13,0,20,0,0,20,0,30,5,1,6,7,48
150,50,0,50,0.0,12,13,609515.6703338854,16.4,29.68,12,13,0,18,0,1,19,1,31,5,1,6,7,48
151,50,1,49,0.02,12,13,609021.2267054504,16.36,30.1,12,13,1,18,0,0,18,0,31,5,1,6,7,48
152,50,0,50,0.0,12,13,608513.5103074374,16.36,30.1,12,13,0,12,0,0,12,0,38,5,1,6,7,48
153,50,1,49,0.02,12,13,607992.2556961352,16.34,30.1,12,13,1,20,2,1,23,1,26,5,1,6,7,48
154,50,2,48,0.04,12,13,607457.1939120986,16.32,30.64,12,13,2,22,0,0,22,0,26,5,1,6,7,48
155,50,2,48,0.04,12,13,606908.0524570185,16.26,30.98,12,13,2,16,0,0,16,0,32,5,1,6,7,48
156,50,2,48,0.04,12,13,605950.5857579019,16.12,30.78,12,13,2,18,0,0,18,0,30,6,2,4,5,47
157,50,0,50,0.0,12,13,605372.8520219438,16.12,30.78,12,13,0,17,0,0,17,0,33,6,2,4,5,47
158,50,0,50,0.0,12,13,604780.2099472139,16.12,30.78,12,13,0,20,0,0,20,0,30,6,2,4,5,47
159,50,4,46,0.08,12,13,604172.372846558,16.06,30.56,12,13,4,16,0,0,16,0,30,6,2,4,5,47
160,50,0,50,0.0,12,13,603549.0503808295,16.06,30.56,12,13,0,18,0,0,18,0,32,6,2,4,5,47
161,50,1,49,0.02,12,13,602909.948535776,16.04,30.72,12,13,1,25,0,0,25,0,24,6,2,4,5,47
162,50,1,49,0.02,12,13,602254.7695989253,16.02,31.06,12,13,1,16,0,0,16,0,33,6,2,4,5,47
163,50,2,48,0.04,12,13,601583.2121364714,15.88,30.8,12,13,2,18,0,0,18,0,30,6,2,4,5,47
164,50,3,47,0.06,12,13,600894.9709701609,15.82,31.04,12,13,3,20,0,0,20,0,27,6,2,4,5,47
165,50,3,47,0.06,12,13,600189.7371541789,15.72,30.08,12,13,3,22,0,0,22,0,25,6,2,4,5,47
166,50,1,49,0.02,12,13,599467.1979520351,15.62,29.84,12,13,1,21,0,0,21,0,28,6,2,4,5,47
167,50,1,49,0.02,12,13,598727.0368134504,15.6,30.0,12,13,1,24,0,0,24,0,25,6,2,4,5,47
168,50,1,49,0.02,12,13,597968.9333512422,15.52,29.8,12,13,1,20,0,0,20,0,29,6,2,4,5,47
169,50,0,50,0.0,12,13,597192.5633182115,15.52,29.8,12,13,0,17,0,0,17,0,33,6,2,4,5,47
170,50,0,50,0.0,12,13,596397.5985840276,15.52,29.8,12,13,0,19,0,0,19,0,31,6,2,4,5,47
171,50,3,47,0.06,12,13,595583.7071121165,15.42,29.16,11,14,3,10,0,0,10,0,37,6,2,4,5,47
172,50,1,49,0.02,12,13,594750.5529365445,15.4,29.14,11,14,1,19,1,0,20,0,29,6,2,4,5,47
173,50,2,48,0.04,12,13,593897.7961389062,15.34,28.54,11,14,2,16,0,0,16,0,32,6,2,4,5,47
174,50,2,48,0.04,12,13,593025.092825209,15.28,29.1,11,14,2,17,0,0,17,0,31,6,2,4,5,47
175,50,0,50,0.0,12,13,592132.0951027614,15.28,29.1,11,14,0,23,1,0,24,0,26,6,2,4,5,47
176,50,1,49,0.02,12,13,591218.451057057,15.28,29.08,11,14,1,19,2,0,21,0,28,6,2,4,5,47
177,50,1,49,0.02,12,13,590283.8047286618,15.26,29.26,11,14,1,12,0,0,12,0,37,6,2,4,5,47
178,50,2,48,0.04,12,13,589327.7960900996,15.14,28.74,11,14,2,12,0,0,12,0,36,6,2,4,5,47
179,50,3,47,0.06,12,13,588350.0610227396,15.14,28.42,11,14,3,20,1,0,21,0,26,6,2,4,5,47
180,50,1,49,0.02,12,13,587350.2312936801,15.12,28.42,11,14,1,17,0,0,17,0,32,6,2,4,5,47
181,50,1,49,0.02,12,13,586327.934532637,15.08,28.4,11,14,1,20,0,0,20,0,29,6,2,4,5,47
182,50,1,49,0.02,11,12,543488.0698339578,15.02,28.28,11,12,1,14,0,0,14,0,35,6,1,4,5,47
183,50,2,48,0.04,10,10,454356.89067252184,14.88,27.98,10,10,2,22,1,0,23,0,25,6,0,4,4,47
184,50,5,45,0.1,10,10,453510.6978907713,14.68,28.18,10,10,5,18,2,0,20,0,25,6,0,4,4,47
185,50,5,45,0.1,10,10,452645.90829844825,14.4,27.9,10,10,5,18,0,0,18,0,27,6,0,4,4,47
186,50,2,48,0.04,10,10,451762.2170388347,14.3,28.3,10,10,2,28,1,0,29,0,19,6,0,4,4,47
187,50,3,47,0.06,10,10,450257.12511296617,14.26,28.18,10,10,3,18,2,1,21,0,26,6,0,4,4,47
188,50,7,43,0.14,9,9,404708.44074482995,14.0,28.66,9,9,7,19,1,0,20,0,23,5,0,4,4,48
189,50,1,49,0.02,9,9,403862.3775765881,13.96,28.4,9,9,1,16,0,0,16,0,33,5,0,4,4,48
190,50,5,45,0.1,9,9,402998.21756851353,13.72,27.82,8,11,5,25,0,0,25,0,20,5,0,4,4,48
191,50,3,47,0.06,9,9,402115.67194935255,13.6,27.96,8,11,3,23,1,0,24,0,23,5,0,4,4,48
192,50,6,44,0.12,9,9,401214.44889211404,13.4,28.26,8,11,6,22,4,0,26,0,18,5,0,4,4,48
193,50,4,46,0.08,9,9,400294.25349798595,13.26,27.86,8,11,4,24,0,0,24,0,22,5,0,4,4,48
194,50,4,46,0.08,9,9,399354.78778025234,13.14,28.76,8,11,4,23,2,0,25,0,21,5,0,4,4,48
195,50,8,42,0.16,9,9,398395.7506482112,13.04,28.58,8,11,8,28,0,0,28,0,14,5,0,4,4,48
196,50,8,42,0.16,6,7,310768.02679421694,12.7,28.84,6,7,8,24,2,0,26,0,16,4,0,2,3,49
197,50,14,36,0.28,6,7,309991.12298363505,12.02,30.6,6,7,10,13,1,0,14,0,22,4,0,2,3,49
198,50,11,39,0.22,6,7,309198.2833068768,11.54,30.28,6,7,10,18,1,1,20,0,19,4,0,2,3,49
199,50,8,42,0.16,6,6,265470.33467837673,11.28,29.72,6,6,8,23,0,1,23,0,18,4,0,2,2,49
200,50,10,40,0.2,6,6,264735.6630637708,11.02,29.62,6,6,10,27,1,0,28,0,12,4,0,2,2,49
