traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
90,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3492300000070827,139,168,75,0.5535714285714286,0.36,0.6309523809523809,0.5819674177159266,3.0,11,0.4534666666666667,5,0.5357142857142857,0.6488095238095238,5.0,33.0,4.666666666666667,93.0,4.4,138.0,3.7,194.0,0.8246211251235321,3.333333333333333,2.666184521404809,0.5535714285714286,
343,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3532958999930995,108,134,62,0.5522388059701493,0.2903225806451613,0.6343283582089553,0.5775619913888325,3.0,12,0.5154838709677418,6,0.6417910447761194,0.664179104477612,6.0,46.0,4.333333333333333,122.0,3.8,134.0,3.4,155.0,0.9618097752177788,4.838709677419355,1.7324206329089518,0.5522388059701493,
50,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3597790000058012,94,149,87,0.5436241610738255,0.4137931034482758,0.5771812080536913,0.5710288357644516,3.0,8,0.4636781609195401,8,0.5704697986577181,0.5570469798657718,8.0,41.0,6.666666666666667,86.0,5.8,102.0,4.9,129.0,0.877712468993678,4.597701149425287,1.6336219488081931,0.5436241610738255,
186,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4894020000065211,84,173,110,0.5433526011560693,0.3636363636363636,0.4335260115606936,0.5855789242516386,3.0,9,0.4476363636363636,8,0.5953757225433526,0.5953757225433526,8.0,26.0,8.0,74.0,7.0,111.0,6.0,162.0,0.8356716504931925,3.636363636363636,1.6927030930660374,0.5433526011560693,
106,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2923699999955716,73,199,84,0.542713567839196,0.4761904761904761,0.6683417085427136,0.5825360323611394,3.0,9,0.4826190476190475,6,0.4974874371859296,0.628140703517588,6.0,34.0,6.0,100.0,5.6,148.0,5.0,226.0,0.9061705825707174,3.571428571428572,1.7539918556467946,0.542713567839196,
12,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4099605000010342,85,126,75,0.5396825396825397,0.5066666666666667,0.5238095238095238,0.5764893231994209,3.0,10,0.5044,7,0.5396825396825397,0.6111111111111112,7.0,25.0,6.0,57.0,5.6,75.0,4.6,108.0,0.9637888196533974,4.666666666666667,1.2315989859269376,0.5396825396825397,
215,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3903324999992035,78,145,85,0.5379310344827586,0.388235294117647,0.496551724137931,0.5919400761648744,3.0,10,0.4004705882352941,6,0.5448275862068965,0.593103448275862,6.0,31.0,5.333333333333333,82.0,4.8,107.0,4.1,133.0,0.7417364831128526,3.5294117647058822,1.2975779567909105,0.5379310344827586,
440,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.29295540000021,144,209,89,0.5358851674641149,0.4606741573033708,0.7033492822966507,0.5993399384726746,3.0,9,0.4039325842696628,8,0.631578947368421,0.6028708133971292,8.0,40.0,6.666666666666667,100.0,5.6,137.0,4.7,212.0,0.7848296510157448,4.49438202247191,3.205199009332958,0.5358851674641149,
399,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.404878800000006,103,173,89,0.5317919075144508,0.4157303370786517,0.6242774566473989,0.5847106989318797,3.0,11,0.5030337078651685,7,0.5606936416184971,0.6242774566473989,7.0,43.0,6.666666666666667,109.0,6.2,136.0,5.5,174.0,0.9553205186067404,3.932584269662921,2.0655704191452733,0.5317919075144508,
331,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.260467799998878,102,162,93,0.5308641975308642,0.3763440860215054,0.5246913580246914,0.5609050571359105,3.0,8,0.4321505376344086,6,0.4567901234567901,0.5679012345679012,6.0,31.0,5.333333333333333,87.0,5.0,117.0,4.5,153.0,0.7791804737416048,3.225806451612903,1.934454123381915,0.5308641975308642,
