run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,0,1,24,31,1476655.6981078647,1.2849697387713361,44,17,1,True,False,,,
20260913_213050_360342_A_plus_elite,0,2,24,31,1476655.6980936148,1.2849697387713361,44,17,1,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,3,24,31,1476655.6979966254,1.2849697387713361,44,17,1,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,4,24,31,1476655.6976376264,1.2849697387713361,44,17,1,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,5,24,31,1476655.6966718687,1.2849697387713361,44,17,1,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,6,24,31,1476655.694533963,1.2849697387713361,44,17,1,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,7,24,28,1336423.8091129742,1.4947902514118252,44,29,7,True,False,,,
20260913_213050_360342_A_plus_elite,0,8,16,20,957474.6946010732,1.32332782306938,44,27,8,True,False,,,
20260913_213050_360342_A_plus_elite,0,9,16,20,957474.6868026761,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,10,16,20,957474.6746512298,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,11,16,20,957474.6565354832,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,12,16,20,957474.630488107,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,13,16,20,957474.594150087,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,14,16,20,957474.5447351156,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,15,16,20,957474.4789939845,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,16,16,20,957474.3931789761,1.32332782306938,44,27,8,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,17,14,17,808578.1127310835,1.223204350665946,44,25,17,True,False,,,
20260913_213050_360342_A_plus_elite,0,18,14,17,808577.9951421777,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,19,14,17,808577.8483081914,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,20,14,17,808577.6670845742,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,21,14,17,808577.445755993,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,22,14,17,808577.1780062915,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,23,14,17,808576.856888449,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,24,14,17,808576.4747945387,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,25,14,17,808576.023425687,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,26,14,17,808575.493762032,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,27,14,17,808574.8760326828,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,28,14,17,808574.1596856781,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,29,14,17,808573.3333579445,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,30,14,17,808572.3848452562,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,31,14,17,808571.3010721934,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,32,14,17,808570.068062101,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,33,14,17,808568.6709070476,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,34,14,17,808567.0937377845,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,35,14,17,808565.319693704,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,36,14,17,808563.330892799,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,37,14,17,808561.1084016211,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,38,14,17,808558.6322052397,1.223204350665946,44,25,17,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,0,39,14,17,808555.8811772012,1.223204350665946,44,25,17,True,True,inf,inf,inf
