plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
22,37,53,23,0,23,33,1736.3921414799765,1751.910883536354,-15.518742056377505,15.518742056377505,30.0,deterministic
22,37,52,24,0,24,32,1750.5342771037076,1737.768747912623,12.765529191084624,12.765529191084624,30.0,deterministic
0,8,37,37,0,21,16,1266.1088384442332,1285.872777762669,-19.76393931843586,19.76393931843586,30.0,deterministic
1,26,56,14,0,2,3,981.3830458882529,992.1243946082461,-10.741348719993198,10.741348719993198,30.0,deterministic
20,34,52,46,0,48,43,1219.2310310152734,1219.3221886775818,-0.09115766230843292,0.09115766230843292,30.0,deterministic
2,62,16,52,0,41,49,1299.995211884774,1327.5449921185123,-27.549780233738147,27.549780233738147,30.0,deterministic
4,94,38,47,0,6,46,648.4629429332166,621.3041449274601,27.158798005756466,27.158798005756466,30.0,deterministic
4,72,37,46,1,7,5,662.9197752280176,636.8765224509539,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,36,45,1,8,6,677.0619108517485,651.0186580746848,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,36,44,1,9,7,687.0619108517485,661.0186580746848,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,35,43,1,10,8,701.2040464754795,675.1607936984158,26.043252777063685,26.043252777063685,30.0,deterministic
17,51,35,43,1,16,19,897.8712309956919,909.1371570297936,-11.265926034101653,11.265926034101653,30.0,deterministic
4,72,34,42,1,11,9,715.3461820992104,689.3029293221467,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,33,41,1,12,10,729.4883177229414,703.4450649458777,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,32,40,1,13,11,743.6304533466723,717.5872005696086,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,31,39,1,14,12,757.7725889704033,731.7293361933396,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,30,38,1,15,13,771.9147245941342,745.8714718170705,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,29,37,1,16,14,786.0568602178652,760.0136074408015,26.043252777063685,26.043252777063685,30.0,deterministic
4,72,28,36,1,17,15,800.1989958415961,774.1557430645324,26.043252777063685,26.043252777063685,30.0,deterministic
