plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
22,37,53,23,0,23,33,1736.3921414799765,1751.910883536354,-15.518742056377505,15.518742056377505,47.25007290856645,uncertain
22,37,52,24,0,24,32,1750.5342771037076,1737.768747912623,12.765529191084624,12.765529191084624,47.25007290856645,uncertain
0,8,37,37,0,21,16,1266.1088384442332,1285.872777762669,-19.76393931843586,19.76393931843586,43.444956971524405,uncertain
1,26,56,14,0,2,3,981.3830458882529,992.1243946082461,-10.741348719993198,10.741348719993198,35.143463060597924,uncertain
1,98,32,27,0,26,26,1275.2308089967564,1321.9253234337293,-46.694514436972895,46.694514436972895,46.953193513246006,uncertain
20,34,52,46,0,48,43,1219.2310310152734,1219.3221886775818,-0.09115766230843292,0.09115766230843292,56.45712441106486,uncertain
2,62,16,52,0,41,49,1299.995211884774,1327.5449921185123,-27.549780233738147,27.549780233738147,55.712342399980095,uncertain
4,94,38,47,0,6,46,648.4629429332166,621.3041449274601,27.158798005756466,27.158798005756466,45.669041441000815,uncertain
72,94,37,46,1,5,45,636.8765224509539,606.8473126326592,30.029209818294703,30.029209818294703,45.03349554484501,uncertain
4,72,37,46,1,7,5,662.9197752280176,636.8765224509539,26.043252777063685,26.043252777063685,37.17724866393044,uncertain
29,33,37,46,1,16,16,1332.827399890204,1366.0031833114135,-33.17578342120942,33.17578342120942,42.07385093758447,uncertain
4,72,36,45,1,8,6,677.0619108517485,651.0186580746848,26.043252777063685,26.043252777063685,37.73161019367031,uncertain
29,33,36,45,1,17,17,1346.9695355139352,1380.1453189351446,-33.17578342120942,33.17578342120942,42.628212467324346,uncertain
4,72,36,44,1,9,7,687.0619108517485,661.0186580746848,26.043252777063685,26.043252777063685,38.12360299057832,uncertain
4,72,35,43,1,10,8,701.2040464754795,675.1607936984158,26.043252777063685,26.043252777063685,38.67796452031819,uncertain
17,51,35,43,1,16,19,897.8712309956919,909.1371570297936,-11.265926034101653,11.265926034101653,43.080097847853125,uncertain
4,72,34,42,1,11,9,715.3461820992104,689.3029293221467,26.043252777063685,26.043252777063685,39.23232605005806,uncertain
4,72,33,41,1,12,10,729.4883177229414,703.4450649458777,26.043252777063685,26.043252777063685,39.786687579797935,uncertain
4,72,32,40,1,13,11,743.6304533466723,717.5872005696086,26.043252777063685,26.043252777063685,40.341049109537806,uncertain
4,72,31,39,1,14,12,757.7725889704033,731.7293361933396,26.043252777063685,26.043252777063685,40.89541063927768,uncertain
4,72,30,38,1,15,13,771.9147245941342,745.8714718170705,26.043252777063685,26.043252777063685,41.44977216901755,uncertain
33,63,30,38,1,24,25,1474.998132677531,1509.0810066652173,-34.0828739876863,34.0828739876863,46.864646399206634,uncertain
4,72,29,37,1,16,14,786.0568602178652,760.0136074408015,26.043252777063685,26.043252777063685,42.00413369875742,uncertain
4,72,28,36,1,17,15,800.1989958415961,774.1557430645324,26.043252777063685,26.043252777063685,42.55849522849729,uncertain
4,72,27,35,1,18,16,814.3411314653271,788.2978786882634,26.043252777063685,26.043252777063685,43.112856758237164,uncertain
4,72,26,34,1,19,17,828.483267089058,802.4400143119943,26.043252777063685,26.043252777063685,43.667218287977036,uncertain
4,72,25,33,1,20,18,842.625402712789,816.5821499357253,26.043252777063685,26.043252777063685,44.2215798177169,uncertain
4,72,24,32,2,21,19,857.0822350075899,831.0389822305262,26.043252777063685,26.043252777063685,44.78827723028381,uncertain
4,72,23,31,1,22,20,871.5390673023909,845.4958145253272,26.043252777063685,26.043252777063685,45.35497464285072,uncertain
51,88,23,31,1,31,15,1079.472177856705,1065.1974019093163,14.274775947388662,14.274775947388662,45.966717528590564,uncertain
4,72,22,30,1,23,21,885.6812029261218,859.6379501490582,26.043252777063685,26.043252777063685,45.90933617259059,uncertain
4,72,21,29,1,24,22,899.8233385498528,873.7800857727891,26.043252777063685,26.043252777063685,46.463697702330464,uncertain
4,72,20,28,1,25,23,913.9654741735837,887.9222213965201,26.043252777063685,26.043252777063685,47.01805923207033,uncertain
4,72,19,27,1,26,24,928.1076097973147,902.064357020251,26.043252777063685,26.043252777063685,47.57242076181021,uncertain
4,72,18,26,1,27,25,942.2497454210456,916.206492643982,26.043252777063685,26.043252777063685,48.12678229155007,uncertain
4,72,17,25,1,28,26,956.3918810447766,930.3486282677129,26.043252777063685,26.043252777063685,48.68114382128995,uncertain
4,72,16,24,1,29,27,970.5340166685075,944.4907638914439,26.043252777063685,26.043252777063685,49.235505351029815,uncertain
