run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,59,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,4,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,19,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,13,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,76,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,24,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,33,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,34,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,54,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,85,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,63,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,67,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,85,23
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,97,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,98,2
