run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260913_213050_360342_A_plus_elite,2,56,34,31,1,34,23,528.0313518107971,484.8588878179992,43.17246399279787,43.17246399279787,48.76049219000183,uncertain
20260913_213050_360342_A_plus_elite,12,95,28,32,0,24,30,3741.033398589616,3750.4419355267055,-9.408536937089591,9.408536937089591,48.07584560789733,uncertain
20260913_213050_360342_A_plus_elite,6,11,20,29,1,26,14,711.6451589294187,716.9677463112091,-5.322587381790413,5.322587381790413,43.9001363352298,uncertain
20260913_213050_360342_A_plus_elite,15,93,13,19,0,18,13,1940.6568512156252,1959.130217554532,-18.47336633890609,18.47336633890609,42.02542548155253,uncertain
20260913_213050_360342_A_plus_elite,19,71,28,20,1,28,28,1536.6542296463704,1511.3014281949015,25.352801451468626,25.352801451468626,47.08115341029634,uncertain
20260913_213050_360342_A_plus_elite,22,84,35,48,0,38,33,1901.1678498105412,1900.8645401692604,0.3033096412809755,0.3033096412809755,51.515265606765695,uncertain
20260913_213050_360342_A_plus_elite,23,35,5,22,0,54,0,1215.2441640861475,1203.9132492102551,11.330914875892404,11.330914875892404,45.02187779917976,uncertain
20260913_213050_360342_A_plus_elite,29,83,19,30,1,6,26,1239.948694268822,1256.5922537256747,-16.6435594568527,16.6435594568527,41.14640621630332,uncertain
20260913_213050_360342_A_plus_elite,54,72,34,15,1,21,11,244.46899767925828,204.8016975148335,39.66730016442477,39.66730016442477,41.12645902576253,uncertain
20260913_213050_360342_A_plus_elite,51,99,11,42,0,3,24,1477.359583367219,1486.611399866977,-9.251816499757751,9.251816499757751,41.07907115490469,uncertain
20260913_213050_360342_A_plus_elite,61,76,16,58,0,50,41,1635.3219025700432,1610.833993865319,24.487908704724305,24.487908704724305,56.80382873659207,uncertain
