run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,0,1,1476655.6981078647,24,31,39.6,63.6,31,0,True,False,0
20260913_213050_360342_A_plus_elite,0,2,1476655.6980936148,26,39,33.0,46.42857142857143,33,0,False,False,0
20260913_213050_360342_A_plus_elite,0,3,1476655.6979966254,34,46,39.4,55.7,41,0,False,False,0
20260913_213050_360342_A_plus_elite,0,4,1476655.6976376264,26,106,37.4,63.3,41,0,False,False,0
20260913_213050_360342_A_plus_elite,0,5,1180055.011384311,22,25,35.30769230769231,43.53846153846154,25,0,True,False,0
20260913_213050_360342_A_plus_elite,0,6,1180055.0096802888,28,47,38.93333333333333,54.6,37,0,False,False,0
20260913_213050_360342_A_plus_elite,0,7,1180055.006371533,32,33,40.1,62.5,33,0,False,False,0
20260913_213050_360342_A_plus_elite,0,8,667551.4810717517,14,14,34.76923076923077,44.53846153846154,14,0,True,False,0
20260913_213050_360342_A_plus_elite,0,9,667551.4756481006,20,27,39.35294117647059,57.1764705882353,27,0,False,False,0
20260913_213050_360342_A_plus_elite,0,10,667551.4671969785,25,28,32.84615384615385,47.38461538461539,28,0,False,False,0
20260913_213050_360342_A_plus_elite,0,11,667551.4545977882,23,27,38.22222222222222,55.333333333333336,27,0,False,False,0
20260913_213050_360342_A_plus_elite,0,12,667551.4364822858,19,25,34.94117647058823,47.411764705882355,22,0,False,False,0
20260913_213050_360342_A_plus_elite,0,13,667551.4112098176,24,41,38.95,63.0,32,0,False,False,0
20260913_213050_360342_A_plus_elite,0,14,667551.3768425545,19,20,34.77777777777778,46.888888888888886,20,0,False,False,0
20260913_213050_360342_A_plus_elite,0,15,667551.3311207279,18,19,35.875,48.5625,19,0,False,False,0
20260913_213050_360342_A_plus_elite,0,16,667551.2714378649,20,22,36.61538461538461,55.15384615384615,22,0,False,False,0
20260913_213050_360342_A_plus_elite,0,17,667551.1948160239,15,16,38.05263157894737,49.0,16,0,False,False,0
