action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,9,37,37,37,37,False,True,7.78230000014446,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,4,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,37,37,37,37
speed,12,37,38,37,38,False,True,7.7249000000847445,rollback,1,1,1,stage2_independent_matching,7,0,9-12,1,crossing,speed,5,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,37,38,37,38
speed,9,37,37,37,37,False,True,8.100799999738229,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,6,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,37,37,37,37
speed,12,37,39,37,39,False,True,7.742599999801314,rollback,1,1,2,stage2_independent_matching,7,0,9-12,1,crossing,speed,7,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,37,39,37,39
speed,9,37,37,37,37,False,True,7.768099999793776,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,speed,8,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,9,37,37,37,37
speed,12,37,39,37,39,False,True,7.828199999948993,rollback,1,1,2,stage2_independent_matching,7,0,9-12,1,crossing,speed,9,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,speed,12,37,39,37,39
delay,9,37,37,37,37,False,True,7.491200000004028,rollback,1,1,0,stage2_independent_matching,7,0,9-12,1,crossing,delay,0,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,delay,9,37,37,37,37
delay,12,37,40,37,40,False,True,7.390000000214059,rollback,1,1,3,stage2_independent_matching,7,0,9-12,1,crossing,delay,1,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,7,0,9,12,delay,12,37,40,37,40
delay,9,37,36,37,36,True,False,8.186399999885907,pairs_decreased,1,0,0,stage2_independent_matching,7,0,9-12,1,crossing,delay,2,0.03125,0.95,0.01875,ADM_ref6_independent_matching,0.515625,0.475,0.009375,7,0,9,12,delay,9,37,36,37,36
speed,13,36,36,36,39,False,True,11.766699999952834,rollback,1,0,2,stage2_independent_matching,8,0,13-45,1,cluster,speed,0,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,36,39,36,36
speed,45,36,36,36,36,False,True,18.736600000011094,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,1,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,45,36,36,36,36
speed,13,36,36,36,38,False,True,7.790599999680126,rollback,1,0,1,stage2_independent_matching,8,0,13-45,1,cluster,speed,2,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,36,38,36,36
speed,45,36,36,36,36,False,True,7.941800000025978,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,3,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,45,36,36,36,36
speed,13,36,36,36,36,False,True,7.602099999985512,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,4,0.125,0.825,0.05,ADM_ref6_independent_matching,,,,8,0,13,45,speed,13,36,36,36,36
speed,45,36,35,36,35,True,False,7.752900000014051,pairs_decreased,1,0,0,stage2_independent_matching,8,0,13-45,1,cluster,speed,5,0.125,0.825,0.05,ADM_ref6_independent_matching,0.0625,0.9125,0.025,8,0,13,45,speed,45,36,35,36,35
speed,13,35,36,35,39,False,True,7.723100000021077,rollback,1,0,2,stage2_independent_matching,9,0,13-59,1,crossing,speed,0,0.515625,0.475,0.009375,ADM_ref6_independent_matching,,,,9,0,13,59,speed,13,35,39,35,36
speed,59,35,34,35,34,True,False,7.702700000209006,pairs_decreased,1,1,0,stage2_independent_matching,9,0,13-59,1,crossing,speed,1,0.515625,0.475,0.009375,ADM_ref6_independent_matching,0.2578125,0.7375,0.0046875,9,0,13,59,speed,59,35,34,35,34
speed,13,34,36,34,39,False,True,8.462900000267837,rollback,1,1,2,stage2_independent_matching,10,0,13-59,1,crossing,speed,0,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,,,,10,0,13,59,speed,13,34,39,34,36
speed,59,34,34,34,45,False,True,7.779800000207615,rollback,1,0,1,stage2_independent_matching,10,0,13-59,1,crossing,speed,1,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,,,,10,0,13,59,speed,59,34,45,34,34
speed,13,34,35,34,37,False,True,7.966499999838561,rollback,1,1,1,stage2_independent_matching,10,0,13-59,1,crossing,speed,2,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,,,,10,0,13,59,speed,13,34,37,34,35
speed,59,34,34,34,39,False,True,8.219300000291696,rollback,1,0,1,stage2_independent_matching,10,0,13-59,1,crossing,speed,3,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,,,,10,0,13,59,speed,59,34,39,34,34
speed,13,34,34,34,34,False,True,7.978300000104355,rollback,1,0,1,stage2_independent_matching,10,0,13-59,1,crossing,speed,4,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,,,,10,0,13,59,speed,13,34,34,34,34
speed,59,34,34,34,34,True,False,8.006399999885616,soft_decreased,1,1,0,stage2_independent_matching,10,0,13-59,1,crossing,speed,5,0.2578125,0.7375,0.0046875,ADM_ref6_independent_matching,0.12890625,0.86875,0.00234375,10,0,13,59,speed,59,34,34,34,34
delay,13,34,36,34,36,False,True,7.792000000335975,rollback,1,1,2,stage2_independent_matching,11,0,13-59,1,crossing,delay,0,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,13,34,36,34,36
delay,59,34,35,34,35,False,True,7.7160999999250635,rollback,1,1,1,stage2_independent_matching,11,0,13-59,1,crossing,delay,1,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,59,34,35,34,35
delay,13,34,36,34,36,False,True,7.573100000172417,rollback,1,0,3,stage2_independent_matching,11,0,13-59,1,crossing,delay,2,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,13,34,36,34,36
delay,59,34,36,34,36,False,True,8.296599999994214,rollback,1,1,2,stage2_independent_matching,11,0,13-59,1,crossing,delay,3,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,59,34,36,34,36
delay,13,34,36,34,36,False,True,11.53180000028442,rollback,1,0,3,stage2_independent_matching,11,0,13-59,1,crossing,delay,4,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,13,34,36,34,36
delay,59,34,36,34,36,False,True,18.892000000050757,rollback,1,0,3,stage2_independent_matching,11,0,13-59,1,crossing,delay,5,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,59,34,36,34,36
delay,13,34,34,34,34,False,True,7.667500000025029,rollback,1,0,1,stage2_independent_matching,11,0,13-59,1,crossing,delay,6,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,13,34,34,34,34
delay,59,34,37,34,37,False,True,7.50289999996312,rollback,1,0,4,stage2_independent_matching,11,0,13-59,1,crossing,delay,7,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,,,,11,0,13,59,delay,59,34,37,34,37
delay,13,34,33,34,33,True,False,7.584200000110286,pairs_decreased,1,0,0,stage2_independent_matching,11,0,13-59,1,crossing,delay,8,0.12890625,0.86875,0.00234375,ADM_ref6_independent_matching,0.564453125,0.434375,0.001171875,11,0,13,59,delay,13,34,33,34,33
speed,14,33,33,33,33,False,True,7.88879999981873,rollback,1,0,2,stage2_independent_matching,12,0,14-40,1,crossing,speed,0,0.564453125,0.434375,0.001171875,ADM_ref6_independent_matching,,,,12,0,14,40,speed,14,33,33,33,33
speed,40,33,33,33,33,False,True,8.02899999962392,rollback,1,1,1,stage2_independent_matching,12,0,14-40,1,crossing,speed,1,0.564453125,0.434375,0.001171875,ADM_ref6_independent_matching,,,,12,0,14,40,speed,40,33,33,33,33
speed,14,33,32,33,32,True,False,7.7612000000044645,pairs_decreased,1,1,0,stage2_independent_matching,12,0,14-40,1,crossing,speed,2,0.564453125,0.434375,0.001171875,ADM_ref6_independent_matching,0.2822265625,0.7171875,0.0005859375,12,0,14,40,speed,14,33,32,33,32
speed,14,32,34,32,34,False,True,7.61529999999766,rollback,1,0,3,stage2_independent_matching,13,0,14-40,1,crossing,speed,0,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,,,,13,0,14,40,speed,14,32,34,32,34
speed,40,32,32,32,32,False,True,7.677800000237767,rollback,1,1,1,stage2_independent_matching,13,0,14-40,1,crossing,speed,1,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,,,,13,0,14,40,speed,40,32,32,32,32
speed,14,32,33,32,33,False,True,7.831899999928282,rollback,1,0,2,stage2_independent_matching,13,0,14-40,1,crossing,speed,2,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,,,,13,0,14,40,speed,14,32,33,32,33
speed,40,32,33,32,33,False,True,7.605900000271504,rollback,1,1,1,stage2_independent_matching,13,0,14-40,1,crossing,speed,3,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,,,,13,0,14,40,speed,40,32,33,32,33
speed,14,32,33,32,33,False,True,7.669000000078086,rollback,1,1,1,stage2_independent_matching,13,0,14-40,1,crossing,speed,4,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,,,,13,0,14,40,speed,14,32,33,32,33
speed,40,32,31,32,31,True,False,7.692899999710789,pairs_decreased,1,0,0,stage2_independent_matching,13,0,14-40,1,crossing,speed,5,0.2822265625,0.7171875,0.0005859375,ADM_ref6_independent_matching,0.14111328125,0.85859375,0.00029296875,13,0,14,40,speed,40,32,31,32,31
speed,15,31,31,31,31,False,True,7.768399999804387,rollback,1,0,1,stage2_independent_matching,14,0,15-67,1,crossing,speed,0,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,,,,14,0,15,67,speed,15,31,31,31,31
speed,67,31,31,31,31,False,True,7.90450000022247,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,1,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,,,,14,0,15,67,speed,67,31,31,31,31
speed,15,31,31,31,31,False,True,7.832100000086939,rollback,1,0,1,stage2_independent_matching,14,0,15-67,1,crossing,speed,2,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,,,,14,0,15,67,speed,15,31,31,31,31
speed,67,31,31,31,31,False,True,7.983899999999267,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,3,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,,,,14,0,15,67,speed,67,31,31,31,31
speed,15,31,31,31,31,False,True,11.7630999998255,rollback,1,1,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,4,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,,,,14,0,15,67,speed,15,31,31,31,31
speed,67,31,30,31,30,True,False,20.450200000141194,pairs_decreased,1,0,0,stage2_independent_matching,14,0,15-67,1,crossing,speed,5,0.14111328125,0.85859375,0.00029296875,ADM_ref6_independent_matching,0.070556640625,0.929296875,0.000146484375,14,0,15,67,speed,67,31,30,31,30
speed,15,30,31,30,31,False,True,8.011599999917962,rollback,1,1,1,stage2_independent_matching,15,0,15-95,1,crossing,speed,0,0.070556640625,0.929296875,0.000146484375,ADM_ref6_independent_matching,,,,15,0,15,95,speed,15,30,31,30,31
speed,95,30,30,30,30,False,True,8.511099999850558,rollback,1,0,2,stage2_independent_matching,15,0,15-95,1,crossing,speed,1,0.070556640625,0.929296875,0.000146484375,ADM_ref6_independent_matching,,,,15,0,15,95,speed,95,30,30,30,30
speed,15,30,31,30,31,False,True,8.298000000195316,rollback,1,1,1,stage2_independent_matching,15,0,15-95,1,crossing,speed,2,0.070556640625,0.929296875,0.000146484375,ADM_ref6_independent_matching,,,,15,0,15,95,speed,15,30,31,30,31
speed,95,30,28,30,28,True,False,7.836199999928795,pairs_decreased,1,0,0,stage2_independent_matching,15,0,15-95,1,crossing,speed,3,0.070556640625,0.929296875,0.000146484375,ADM_ref6_independent_matching,0.0352783203125,0.9646484375,7.32421875e-05,15,0,15,95,speed,95,30,28,30,28
cruise_level,16,28,27,28,27,True,False,8.341400000063004,pairs_decreased,1,0,0,stage2_independent_matching,16,0,16-37,1,head_to_head,reroute,0,0.5375,0.0375,0.425,ADM_ref6_independent_matching,0.26875,0.01875,0.7125,16,0,16,37,reroute,16,28,27,28,27
speed,19,27,28,27,28,False,True,8.30420000011145,rollback,1,1,1,stage2_independent_matching,17,0,19-71,1,crossing,speed,0,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,27,28,27,28
speed,71,27,27,27,27,False,True,8.994199999960983,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,1,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,27,27,27,27
speed,19,27,27,27,27,False,True,7.9349000002366665,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,2,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,27,27,27,27
speed,71,27,27,27,27,False,True,8.443499999884807,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,3,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,27,27,27,27
speed,19,27,29,27,29,False,True,7.826000000022759,rollback,1,1,2,stage2_independent_matching,17,0,19-71,1,crossing,speed,4,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,27,29,27,29
speed,71,27,27,27,27,False,True,7.781300000260671,rollback,1,1,0,stage2_independent_matching,17,0,19-71,1,crossing,speed,5,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,27,27,27,27
speed,19,27,30,27,30,False,True,7.779500000197004,rollback,1,1,3,stage2_independent_matching,17,0,19-71,1,crossing,speed,6,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,27,30,27,30
speed,71,27,28,27,28,False,True,8.13719999996465,rollback,1,1,1,stage2_independent_matching,17,0,19-71,1,crossing,speed,7,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,27,28,27,28
speed,19,27,30,27,30,False,True,7.732300000043324,rollback,1,1,3,stage2_independent_matching,17,0,19-71,1,crossing,speed,8,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,19,27,30,27,30
speed,71,27,28,27,28,False,True,7.790500000282918,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,speed,9,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,speed,71,27,28,27,28
delay,19,27,30,27,30,False,True,9.34929999993983,rollback,1,1,3,stage2_independent_matching,17,0,19-71,1,crossing,delay,0,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,30,27,30
delay,71,27,28,27,28,False,True,22.091199999977107,rollback,1,1,1,stage2_independent_matching,17,0,19-71,1,crossing,delay,1,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,30,27,30,False,True,7.795600000008562,rollback,1,0,4,stage2_independent_matching,17,0,19-71,1,crossing,delay,2,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,30,27,30
delay,71,27,28,27,28,False,True,7.5114000001121894,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,3,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,30,27,30,False,True,7.513999999900989,rollback,1,0,4,stage2_independent_matching,17,0,19-71,1,crossing,delay,4,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,30,27,30
delay,71,27,28,27,28,False,True,7.631800000126532,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,5,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,29,27,29,False,True,7.9365000001416774,rollback,1,0,3,stage2_independent_matching,17,0,19-71,1,crossing,delay,6,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,29,27,29
delay,71,27,28,27,28,False,True,7.69880000007106,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,7,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,27,27,27,False,True,7.537999999840395,rollback,1,0,1,stage2_independent_matching,17,0,19-71,1,crossing,delay,8,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,27,27,27
delay,71,27,28,27,28,False,True,7.497199999761506,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,9,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,27,27,27,False,True,7.625299999745039,rollback,1,0,1,stage2_independent_matching,17,0,19-71,1,crossing,delay,10,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,27,27,27
delay,71,27,27,27,27,False,True,7.576999999855616,rollback,1,0,1,stage2_independent_matching,17,0,19-71,1,crossing,delay,11,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,27,27,27
delay,19,27,28,27,28,False,True,7.4699000001601235,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,12,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,19,27,28,27,28
delay,71,27,28,27,28,False,True,7.320200000322075,rollback,1,0,2,stage2_independent_matching,17,0,19-71,1,crossing,delay,13,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,,,,17,0,19,71,delay,71,27,28,27,28
delay,19,27,26,27,26,True,False,7.4669999999059655,pairs_decreased,1,0,0,stage2_independent_matching,17,0,19-71,1,crossing,delay,14,0.0352783203125,0.9646484375,7.32421875e-05,ADM_ref6_independent_matching,0.51763916015625,0.48232421875,3.662109375e-05,17,0,19,71,delay,19,27,26,27,26
speed,22,26,26,26,26,False,True,7.688400000006368,rollback,1,1,1,stage2_independent_matching,18,0,22-32,1,crossing,speed,0,0.51763916015625,0.48232421875,3.662109375e-05,ADM_ref6_independent_matching,,,,18,0,22,32,speed,22,26,26,26,26
speed,32,26,26,26,26,False,True,7.80110000005152,rollback,1,1,1,stage2_independent_matching,18,0,22-32,1,crossing,speed,1,0.51763916015625,0.48232421875,3.662109375e-05,ADM_ref6_independent_matching,,,,18,0,22,32,speed,32,26,26,26,26
speed,22,26,26,26,26,False,True,7.770900000195979,rollback,1,1,0,stage2_independent_matching,18,0,22-32,1,crossing,speed,2,0.51763916015625,0.48232421875,3.662109375e-05,ADM_ref6_independent_matching,,,,18,0,22,32,speed,22,26,26,26,26
