run_id,plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,90,37,18,0,37,22,2105.792178146595,2080.5204332138264,25.271744932768343,25.271744932768343,49.9488556307427,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,90,36,19,0,36,23,2091.650042522864,2094.662568837557,-3.012526314693787,3.012526314693787,49.9488556307427,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,17,45,29,1,22,44,601.9146039839144,561.8024040429666,40.11219994094779,40.11219994094779,50.696027254247255,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,3,22,25,1,24,16,1261.4636084836566,1258.2340381608433,3.229570322813288,3.229570322813288,44.39715318861395,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,57,24,23,1,24,22,535.8214849746918,512.3977057446646,23.423779230027208,23.423779230027208,44.92858046317593,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,57,25,23,2,23,23,525.3811784657812,522.8380122535751,2.5431662122060743,2.5431662122060743,44.92858046317593,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,63,34,47,0,37,10,1770.6672325796812,1777.42174170089,-6.7545091212086845,6.7545091212086845,45.973211520976,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,63,33,46,0,36,11,1756.5250969559502,1791.563877324621,-35.038780368670814,35.038780368670814,45.973211520976,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,11,28,40,0,18,31,703.1347006545672,735.7896950975812,-32.65499444301406,32.65499444301406,46.77112614996358,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,67,24,36,0,21,24,1928.8430979382008,1919.162156712311,9.68094122588991,9.68094122588991,45.82477182331578,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,75,23,31,0,26,23,1897.8058122301925,1911.944415038091,-14.138602807898678,14.138602807898678,47.014679249211454,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,80,23,27,1,31,30,1710.2615079266384,1711.7680382222152,-1.5065302955767947,1.5065302955767947,49.878413994809165,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,73,16,19,0,10,38,1546.595845035632,1553.761098695315,-7.165253659683003,7.165253659683003,46.83348064116719,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,71,23,39,1,30,35,1403.2567868023953,1408.560635268835,-5.303848466439831,5.303848466439831,50.67965928661764,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,80,24,26,1,6,29,1670.1739961307642,1697.625902598484,-27.451906467719937,27.451906467719937,42.99645157385452,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,80,24,26,1,32,29,1724.4036435503697,1697.625902598484,26.77774095188533,26.77774095188533,49.878413994809165,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,87,24,26,1,36,24,2087.211776583034,2078.815698662229,8.396077920805055,8.396077920805055,49.11658893902637,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,87,24,26,1,30,24,2093.50587655097,2078.815698662229,14.690177888740893,14.690177888740893,48.02179491471826,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,70,24,26,1,36,30,2087.211776583034,2093.50587655097,-6.294099967935836,6.294099967935836,50.36387772092201,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,97,30,32,1,24,26,1613.4885715488808,1576.1084130061563,37.38015854272453,37.38015854272453,47.14428907165927,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,58,27,7,1,23,23,760.8778032340059,744.6751851907052,16.20261804330073,16.20261804330073,45.15487386443125,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,43,15,57,0,39,53,2315.1515944846847,2339.7722400095818,-24.6206455248971,24.6206455248971,55.47458187113589,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,99,48,40,2,9,45,1003.762584470781,1025.899370815525,-22.13678634474388,22.13678634474388,47.95294643112929,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,95,58,5,0,0,1,1296.745083837299,1273.9601178431426,22.78496599415644,22.78496599415644,34.19710873395004,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,99,40,35,1,13,37,903.7576944091752,916.589724778338,-12.832030369163022,12.832030369163022,47.47890051256724,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,72,38,37,1,29,19,444.7127771441215,474.7689166022109,-30.056139458089437,30.056139458089437,46.95413456364687,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,72,32,43,1,23,25,517.0819638402863,560.2511236867366,-43.16915984645027,43.16915984645027,45.74375479015606,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,60,22,39,0,37,22,1599.4521348290043,1632.2645668310124,-32.81243200200788,32.81243200200788,49.96119151356972,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,78,17,43,1,15,38,1859.8569779239972,1888.8460975487828,-28.989119624785417,28.989119624785417,47.46673196299653,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,92,33,32,1,21,24,1744.2663790247711,1724.6390632511598,19.62731577361137,19.62731577361137,45.97502132661501,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,77,37,28,0,23,24,963.73684578672,986.9959457426252,-23.259099955905185,23.259099955905185,46.05439588739185,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,49,35,26,0,25,12,992.021117034182,973.814113682961,18.20700335122092,18.20700335122092,43.44495697152435,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,96,32,22,0,29,32,1044.4475239053747,1035.3106183542463,9.136905551128391,9.136905551128391,50.0972953284028,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,79,5,13,0,51,0,1431.39216002516,1464.3780361157455,-32.98587609058541,32.98587609058541,45.51002634611445,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,95,16,37,0,16,43,1817.0916012957043,1836.1771255721187,-19.08552427641416,19.08552427641416,49.57006747189981,uncertain
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,60,17,36,0,22,17,1586.8097262657202,1569.8381599598192,16.97156630590098,16.97156630590098,44.24287160051208,uncertain
