run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,3,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,11,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,57,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,63,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,31,1
