run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,0,6,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,2,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,3,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,3,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,3,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,5,7,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,6,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,6,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,6,98,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,9,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,11,21,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,11,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,13,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,13,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,15,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,15,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,16,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,19,25,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,19,83,7
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,19,91,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,21,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,23,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,24,67,19
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,25,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,25,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,26,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,29,35,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,29,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,31,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,31,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,33,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,33,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,33,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,36,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,37,47,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,37,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,37,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,40,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,40,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,40,93,1
