action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
speed,8,41,42,41,42,False,True,8.03440000026967,rollback,1,1,1,stage2_independent_matching,9,0,8-37,1,crossing,speed,0,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,8,41,42,41,42
speed,8,41,42,41,42,False,True,7.697600000028615,rollback,1,1,1,stage2_independent_matching,9,0,8-37,1,crossing,speed,1,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,8,41,42,41,42
speed,8,41,42,41,42,False,True,7.785600000261184,rollback,1,1,1,stage2_independent_matching,9,0,8-37,1,crossing,speed,2,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,8,41,42,41,42
speed,37,41,42,41,43,False,True,7.888999999977386,rollback,1,0,2,stage2_independent_matching,9,0,8-37,1,crossing,speed,3,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,37,41,43,41,42
speed,37,41,41,41,41,False,True,8.558600000014849,rollback,1,1,0,stage2_independent_matching,9,0,8-37,1,crossing,speed,4,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,37,41,41,41,41
speed,8,41,41,41,41,False,True,7.835800000066229,rollback,1,1,0,stage2_independent_matching,9,0,8-37,1,crossing,speed,5,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,8,41,41,41,41
speed,8,41,41,41,41,False,True,12.428100000306586,rollback,1,1,0,stage2_independent_matching,9,0,8-37,1,crossing,speed,6,0.03125,0.95,0.01875,ADM_ref6_independent_matching,,,,9,0,8,37,speed,8,41,41,41,41
speed,37,41,41,41,41,True,False,18.38259999976799,soft_decreased,1,1,0,stage2_independent_matching,9,0,8-37,1,crossing,speed,7,0.03125,0.95,0.01875,ADM_ref6_independent_matching,0.015625,0.975,0.009375,9,0,8,37,speed,37,41,41,41,41
speed,37,41,39,41,39,True,False,7.820599999831757,pairs_decreased,1,0,0,stage2_independent_matching,10,0,8-37,1,crossing,speed,0,0.015625,0.975,0.009375,ADM_ref6_independent_matching,0.0078125,0.9875,0.0046875,10,0,8,37,speed,37,41,39,41,39
speed,9,39,40,39,40,False,True,8.0695999999989,rollback,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,0,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,39,40,39,40
speed,9,39,39,39,39,False,True,8.025599999655242,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,1,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,39,39,39,39
speed,9,39,39,39,39,False,True,8.17319999987376,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,2,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,39,39,39,39
speed,12,39,39,39,39,False,True,8.083200000328361,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,3,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,39,39,39,39
speed,12,39,39,39,39,False,True,7.9620000001341396,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,4,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,39,39,39,39
speed,9,39,39,39,39,False,True,8.027099999708298,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,5,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,39,39,39,39
speed,9,39,39,39,39,False,True,8.089299999937793,rollback,1,1,0,stage2_independent_matching,11,0,9-12,1,crossing,speed,6,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,9,39,39,39,39
speed,12,39,41,39,41,False,True,8.128299999953015,rollback,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,7,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,39,41,39,41
speed,12,39,41,39,41,False,True,8.203400000184047,rollback,1,1,2,stage2_independent_matching,11,0,9-12,1,crossing,speed,8,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,39,41,39,41
speed,12,39,40,39,40,False,True,8.184199999959674,rollback,1,1,1,stage2_independent_matching,11,0,9-12,1,crossing,speed,9,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,,,,11,0,9,12,speed,12,39,40,39,40
delay,9,39,38,39,38,True,False,8.294700000078592,pairs_decreased,1,0,0,stage2_independent_matching,11,0,9-12,1,crossing,delay,0,0.0078125,0.9875,0.0046875,ADM_ref6_independent_matching,0.50390625,0.49375,0.00234375,11,0,9,12,delay,9,39,38,39,38
speed,45,38,37,38,37,True,False,22.221199999876262,pairs_decreased,1,0,1,stage2_independent_matching,12,0,13-45,1,crossing,speed,0,0.50390625,0.49375,0.00234375,ADM_ref6_independent_matching,0.251953125,0.746875,0.001171875,12,0,13,45,speed,45,38,37,38,37
speed,40,37,36,37,36,True,False,7.920999999896594,pairs_decreased,1,0,1,stage2_independent_matching,13,0,14-40,1,cluster,speed,0,0.125,0.825,0.05,ADM_ref6_independent_matching,0.0625,0.9125,0.025,13,0,14,40,speed,40,37,36,37,36
speed,14,36,36,36,36,False,True,7.8855999995539605,rollback,1,0,1,stage2_independent_matching,14,0,14-59,1,cluster,speed,0,0.0625,0.9125,0.025,ADM_ref6_independent_matching,,,,14,0,14,59,speed,14,36,36,36,36
speed,14,36,35,36,35,True,False,7.782099999985803,pairs_decreased,1,0,0,stage2_independent_matching,14,0,14-59,1,cluster,speed,1,0.0625,0.9125,0.025,ADM_ref6_independent_matching,0.03125,0.95625,0.0125,14,0,14,59,speed,14,36,35,36,35
speed,93,35,34,35,34,True,False,7.952700000259938,pairs_decreased,1,0,1,stage2_independent_matching,15,0,14-93,1,crossing,speed,0,0.251953125,0.746875,0.001171875,ADM_ref6_independent_matching,0.1259765625,0.8734375,0.0005859375,15,0,14,93,speed,93,35,34,35,34
speed,67,34,32,34,32,True,False,7.914499999969848,pairs_decreased,1,0,0,stage2_independent_matching,16,0,15-67,1,crossing,speed,0,0.1259765625,0.8734375,0.0005859375,ADM_ref6_independent_matching,0.06298828125,0.93671875,0.00029296875,16,0,15,67,speed,67,34,32,34,32
speed,15,32,32,32,32,False,True,7.903499999883934,rollback,1,0,1,stage2_independent_matching,17,0,15-95,1,crossing,speed,0,0.06298828125,0.93671875,0.00029296875,ADM_ref6_independent_matching,,,,17,0,15,95,speed,15,32,32,32,32
speed,15,32,31,32,31,True,False,8.481100000153674,pairs_decreased,1,0,0,stage2_independent_matching,17,0,15-95,1,crossing,speed,1,0.06298828125,0.93671875,0.00029296875,ADM_ref6_independent_matching,0.031494140625,0.968359375,0.000146484375,17,0,15,95,speed,15,32,31,32,31
speed,71,31,31,31,31,False,True,7.860100000016246,rollback,1,0,1,stage2_independent_matching,18,0,19-71,1,crossing,speed,0,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,71,31,31,31,31
speed,71,31,31,31,31,False,True,7.89970000005269,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,1,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,71,31,31,31,31
speed,71,31,31,31,31,False,True,7.757100000162609,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,2,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,71,31,31,31,31
speed,19,31,33,31,33,False,True,7.891599999766186,rollback,1,1,2,stage2_independent_matching,18,0,19-71,1,crossing,speed,3,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,19,31,33,31,33
speed,19,31,31,31,31,False,True,7.893999999851076,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,4,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,19,31,31,31,31
speed,71,31,31,31,31,False,True,9.019499999794789,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,5,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,71,31,31,31,31
speed,71,31,31,31,31,False,True,8.583200000430224,rollback,1,1,0,stage2_independent_matching,18,0,19-71,1,crossing,speed,6,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,71,31,31,31,31
speed,19,31,34,31,34,False,True,8.262899999863293,rollback,1,1,3,stage2_independent_matching,18,0,19-71,1,crossing,speed,7,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,19,31,34,31,34
speed,19,31,34,31,34,False,True,8.106100000077276,rollback,1,1,3,stage2_independent_matching,18,0,19-71,1,crossing,speed,8,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,19,31,34,31,34
speed,19,31,33,31,33,False,True,9.230600000137201,rollback,1,1,2,stage2_independent_matching,18,0,19-71,1,crossing,speed,9,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,speed,19,31,33,31,33
delay,19,31,33,31,33,False,True,20.959399999810557,rollback,1,0,3,stage2_independent_matching,18,0,19-71,1,crossing,delay,0,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,,,,18,0,19,71,delay,19,31,33,31,33
delay,71,31,30,31,30,True,False,8.028100000046834,pairs_decreased,1,0,0,stage2_independent_matching,18,0,19-71,1,crossing,delay,1,0.031494140625,0.968359375,0.000146484375,ADM_ref6_independent_matching,0.5157470703125,0.4841796875,7.32421875e-05,18,0,19,71,delay,71,31,30,31,30
delay,22,30,32,30,32,False,True,7.693399999880057,rollback,1,0,3,stage2_independent_matching,19,0,22-32,1,crossing,delay,0,0.5157470703125,0.4841796875,7.32421875e-05,ADM_ref6_independent_matching,,,,19,0,22,32,delay,22,30,32,30,32
delay,32,30,29,30,29,True,False,7.371400000010908,pairs_decreased,1,0,0,stage2_independent_matching,19,0,22-32,1,crossing,delay,1,0.5157470703125,0.4841796875,7.32421875e-05,ADM_ref6_independent_matching,0.75787353515625,0.24208984375,3.662109375e-05,19,0,22,32,delay,32,30,29,30,29
delay,22,29,32,29,32,False,True,7.585600000311388,rollback,1,0,4,stage2_independent_matching,20,0,22-84,1,crossing,delay,0,0.75787353515625,0.24208984375,3.662109375e-05,ADM_ref6_independent_matching,,,,20,0,22,84,delay,22,29,32,29,32
delay,84,29,28,29,28,True,False,7.3829000002660905,pairs_decreased,1,0,0,stage2_independent_matching,20,0,22-84,1,crossing,delay,1,0.75787353515625,0.24208984375,3.662109375e-05,ADM_ref6_independent_matching,0.878936767578125,0.121044921875,1.8310546875e-05,20,0,22,84,delay,84,29,28,29,28
cruise_level,23,28,27,28,27,True,False,7.911199999853125,pairs_decreased,1,0,0,stage2_independent_matching,21,0,23-35,1,head_to_head,reroute,0,0.134375,0.009375,0.85625,ADM_ref6_independent_matching,0.0671875,0.0046875,0.928125,21,0,23,35,reroute,23,28,27,28,27
cruise_level,24,27,26,27,26,True,False,7.849800000258256,pairs_decreased,1,0,0,stage2_independent_matching,22,0,24-94,1,head_to_head,reroute,0,0.0671875,0.0046875,0.928125,ADM_ref6_independent_matching,0.03359375,0.00234375,0.9640625,22,0,24,94,reroute,24,27,26,27,26
delay,28,26,25,26,25,True,False,7.886700000199198,pairs_decreased,1,0,0,stage2_independent_matching,23,0,28-45,1,crossing,delay,0,0.878936767578125,0.121044921875,1.8310546875e-05,ADM_ref6_independent_matching,0.9394683837890625,0.0605224609375,9.1552734375e-06,23,0,28,45,delay,28,26,25,26,25
delay,29,25,26,25,26,False,True,7.84750000002532,rollback,1,1,1,stage2_independent_matching,24,0,29-41,1,head_to_head,delay,0,0.03359375,0.00234375,0.9640625,ADM_ref6_independent_matching,,,,24,0,29,41,delay,29,25,26,25,26
delay,29,25,25,25,26,False,True,8.117700000184414,rollback,1,1,1,stage2_independent_matching,24,0,29-41,1,head_to_head,delay,1,0.03359375,0.00234375,0.9640625,ADM_ref6_independent_matching,,,,24,0,29,41,delay,29,25,26,25,25
delay,29,25,23,25,23,True,False,7.760400000279333,pairs_decreased,1,0,0,stage2_independent_matching,24,0,29-41,1,head_to_head,delay,2,0.03359375,0.00234375,0.9640625,ADM_ref6_independent_matching,0.516796875,0.001171875,0.48203125,24,0,29,41,delay,29,25,23,25,23
delay,32,23,23,23,23,False,True,7.832799999960116,rollback,1,1,0,stage2_independent_matching,25,0,32-35,1,crossing,delay,0,0.9394683837890625,0.0605224609375,9.1552734375e-06,ADM_ref6_independent_matching,,,,25,0,32,35,delay,32,23,23,23,23
delay,35,23,25,23,26,False,True,7.836400000087451,rollback,1,1,2,stage2_independent_matching,25,0,32-35,1,crossing,delay,1,0.9394683837890625,0.0605224609375,9.1552734375e-06,ADM_ref6_independent_matching,,,,25,0,32,35,delay,35,23,26,23,25
delay,32,23,24,23,24,False,True,12.17899999983274,rollback,1,0,2,stage2_independent_matching,25,0,32-35,1,crossing,delay,2,0.9394683837890625,0.0605224609375,9.1552734375e-06,ADM_ref6_independent_matching,,,,25,0,32,35,delay,32,23,24,23,24
delay,32,23,22,23,22,True,False,19.406100000196602,pairs_decreased,1,0,0,stage2_independent_matching,25,0,32-35,1,crossing,delay,3,0.9394683837890625,0.0605224609375,9.1552734375e-06,ADM_ref6_independent_matching,0.9697341918945312,0.03026123046875,4.57763671875e-06,25,0,32,35,delay,32,23,22,23,22
delay,33,22,22,22,22,False,True,7.478800000171759,rollback,1,1,0,stage2_independent_matching,26,0,33-62,1,crossing,delay,0,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,22,22,22
delay,33,22,23,22,24,False,True,7.636800000000221,rollback,1,1,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,1,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,23
delay,33,22,24,22,24,False,True,7.523899999796413,rollback,1,0,3,stage2_independent_matching,26,0,33-62,1,crossing,delay,2,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,24
delay,33,22,24,22,33,False,True,7.5254000003042165,rollback,1,0,3,stage2_independent_matching,26,0,33-62,1,crossing,delay,3,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,33,22,24
delay,33,22,23,22,24,False,True,7.481999999981781,rollback,1,0,2,stage2_independent_matching,26,0,33-62,1,crossing,delay,4,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,23
delay,33,22,22,22,23,False,True,7.461200000307144,rollback,1,0,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,5,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,23,22,22
delay,33,22,23,22,23,False,True,7.540099999914673,rollback,1,0,2,stage2_independent_matching,26,0,33-62,1,crossing,delay,6,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,23,22,23
delay,33,22,23,22,24,False,True,7.580500000130996,rollback,1,0,2,stage2_independent_matching,26,0,33-62,1,crossing,delay,7,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,23
delay,33,22,22,22,24,False,True,7.759500000247499,rollback,1,0,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,8,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,22
delay,33,22,23,22,24,False,True,7.884800000283576,rollback,1,1,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,9,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,24,22,23
delay,33,22,23,22,23,False,True,7.62490000033722,rollback,1,1,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,10,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,,,,26,0,33,62,delay,33,22,23,22,23
delay,62,22,21,22,21,True,False,8.251400000062858,pairs_decreased,1,0,1,stage2_independent_matching,26,0,33-62,1,crossing,delay,11,0.9697341918945312,0.03026123046875,4.57763671875e-06,ADM_ref6_independent_matching,0.9848670959472656,0.015130615234375,2.288818359375e-06,26,0,33,62,delay,62,22,21,22,21
delay,34,21,21,21,21,False,True,21.648499999628257,rollback,1,1,0,stage2_independent_matching,27,0,34-61,1,crossing,delay,0,0.9848670959472656,0.015130615234375,2.288818359375e-06,ADM_ref6_independent_matching,,,,27,0,34,61,delay,34,21,21,21,21
delay,61,21,21,21,21,False,True,7.869300000038493,rollback,1,1,0,stage2_independent_matching,27,0,34-61,1,crossing,delay,1,0.9848670959472656,0.015130615234375,2.288818359375e-06,ADM_ref6_independent_matching,,,,27,0,34,61,delay,61,21,21,21,21
delay,34,21,22,21,29,False,True,7.6487000001179695,rollback,1,0,2,stage2_independent_matching,27,0,34-61,1,crossing,delay,2,0.9848670959472656,0.015130615234375,2.288818359375e-06,ADM_ref6_independent_matching,,,,27,0,34,61,delay,34,21,29,21,22
delay,34,21,27,21,28,False,True,8.065800000167656,rollback,1,0,7,stage2_independent_matching,27,0,34-61,1,crossing,delay,3,0.9848670959472656,0.015130615234375,2.288818359375e-06,ADM_ref6_independent_matching,,,,27,0,34,61,delay,34,21,28,21,27
