plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
73,98,21,33,1,12,19,987.9239541172515,992.7033258056925,-4.779371688441074,4.779371688441074,30.0,deterministic
49,69,28,34,1,30,19,732.2679802365963,728.3988773413129,3.8691028952833904,3.8691028952833904,30.0,deterministic
0,12,40,35,2,38,19,1236.5158423269395,1227.1289596029997,9.386882723939834,9.386882723939834,30.0,deterministic
44,58,23,15,0,30,33,1059.2686574190484,1031.9864443339711,27.282213085077274,27.282213085077274,30.0,deterministic
44,58,23,14,0,31,34,1069.2686574190484,1041.9864443339711,27.282213085077274,27.282213085077274,30.0,deterministic
44,58,23,13,0,32,35,1079.2686574190484,1051.9864443339711,27.282213085077274,27.282213085077274,30.0,deterministic
44,58,22,12,0,33,36,1093.4107930427795,1066.1285799577022,27.282213085077274,27.282213085077274,30.0,deterministic
2,5,5,15,0,5,37,552.6138548270944,579.9305764709787,-27.316721643884307,27.316721643884307,30.0,deterministic
2,79,8,18,0,8,39,595.0402616982873,622.3189714946649,-27.278709796377598,27.278709796377598,30.0,deterministic
8,79,12,23,0,46,34,574.3328499696227,555.7504289997411,18.582420969881582,18.582420969881582,30.0,deterministic
2,73,12,41,0,31,2,849.893075440673,857.8593049000842,-7.966229459411238,7.966229459411238,30.0,deterministic
42,51,12,49,0,33,48,2054.627236700285,2033.0751035949718,21.552133105313033,21.552133105313033,30.0,deterministic
3,99,21,45,0,14,38,1644.9909509696618,1617.5179344241483,27.473016545513474,27.473016545513474,30.0,deterministic
3,68,21,45,0,14,11,1644.9909509696618,1660.8193120157548,-15.82836104609305,15.82836104609305,30.0,deterministic
7,10,21,39,1,13,14,1142.1110006076333,1148.241133678337,-6.130133070703778,6.130133070703778,30.0,deterministic
4,98,30,41,1,28,28,1129.6173828902952,1115.8404107955407,13.776972094754456,13.776972094754456,30.0,deterministic
7,10,26,44,1,8,9,1071.400322488978,1077.5304555596817,-6.130133070703778,6.130133070703778,30.0,deterministic
5,72,10,35,0,17,6,359.219898352324,361.3116340688027,-2.091735716478695,2.091735716478695,30.0,deterministic
5,34,5,18,0,34,1,549.9305764709787,529.7438364458822,20.186740025096583,20.186740025096583,30.0,deterministic
6,44,51,40,0,39,2,681.3091791013503,675.7152668257744,5.593912275575917,5.593912275575917,30.0,deterministic
7,10,31,48,0,3,4,1004.5170833229844,1010.647216393688,-6.130133070703664,6.130133070703664,30.0,deterministic
7,10,30,47,0,4,5,1018.6592189467153,1024.7893520174189,-6.13013307070355,6.13013307070355,30.0,deterministic
7,10,29,46,0,5,6,1032.8013545704462,1038.93148764115,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,28,46,0,6,7,1042.8013545704462,1048.93148764115,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,27,45,1,7,8,1057.2581868652471,1063.388319935951,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,25,43,1,9,10,1085.542458112709,1091.6725911834128,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,24,42,1,10,11,1099.68459373644,1105.8147268071439,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,23,41,1,11,12,1113.8267293601712,1119.956862430875,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,22,40,1,12,13,1127.9688649839022,1134.098998054606,-6.130133070703778,6.130133070703778,30.0,deterministic
36,56,22,40,1,18,20,1914.7012840453667,1918.2247009125608,-3.5234168671941006,3.5234168671941006,30.0,deterministic
7,10,20,38,1,14,15,1156.2531362313644,1162.3832693020681,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,19,37,1,15,16,1170.3952718550954,1176.5254049257992,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,18,36,2,16,17,1184.8521041498964,1190.9822372206002,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,17,35,1,17,18,1199.3089364446973,1205.4390695154011,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,16,34,1,18,19,1213.4510720684284,1219.5812051391322,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,15,33,1,19,20,1227.5932076921595,1233.7233407628632,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,14,32,1,20,21,1241.7353433158905,1247.8654763865943,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,13,31,1,21,22,1255.8774789396216,1262.0076120103254,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,12,30,1,22,23,1270.0196145633527,1276.1497476340564,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,11,29,1,23,24,1284.1617501870837,1290.2918832577875,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,11,28,1,24,25,1294.1617501870837,1300.2918832577875,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,11,27,1,25,26,1304.1617501870837,1310.2918832577875,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,10,26,1,26,27,1318.3038858108148,1324.4340188815186,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,9,25,1,27,28,1332.4460214345459,1338.5761545052496,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,23,1,29,30,1356.588157058277,1362.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,22,1,30,31,1366.588157058277,1372.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,21,1,31,32,1376.588157058277,1382.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,20,1,32,33,1386.588157058277,1392.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,19,1,33,34,1396.588157058277,1402.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,18,1,34,35,1406.588157058277,1412.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,17,1,35,36,1416.588157058277,1422.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,16,1,36,37,1426.588157058277,1432.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,15,1,37,38,1436.588157058277,1442.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
7,10,8,14,1,38,39,1446.588157058277,1452.7182901289807,-6.130133070703778,6.130133070703778,30.0,deterministic
57,65,11,11,0,5,11,390.6323365191367,384.8679822628127,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,11,12,0,6,12,400.6323365191367,394.8679822628127,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,11,13,1,7,13,411.07264302804725,405.30828877172326,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,11,14,1,8,14,421.07264302804725,415.30828877172326,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,12,15,1,9,15,435.2147786517782,429.4504243954542,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,13,16,1,10,16,449.35691427550915,443.59256001918516,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,14,17,1,11,17,463.4990498992401,457.7346956429161,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,14,18,1,12,18,473.4990498992401,467.7346956429161,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,15,19,1,13,19,487.64118552297106,481.87683126664706,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,16,20,1,14,20,501.783321146702,496.018966890378,5.764354256323998,5.764354256323998,30.0,deterministic
57,65,16,22,1,16,22,530.0675923941639,516.018966890378,14.048625503785843,14.048625503785843,30.0,deterministic
57,65,16,23,1,17,23,540.0675923941639,526.018966890378,14.048625503785843,14.048625503785843,30.0,deterministic
11,43,44,18,0,13,16,692.4907458319415,713.110191207083,-20.61944537514148,20.61944537514148,30.0,deterministic
11,43,43,17,0,14,15,706.6328814556724,698.968055583352,7.664825872320421,7.664825872320421,30.0,deterministic
31,39,17,24,0,16,33,1427.6794123461395,1450.8517450936502,-23.17233274751061,23.17233274751061,30.0,deterministic
22,89,31,31,1,29,26,1514.644076803465,1529.262907159838,-14.61883035637311,14.61883035637311,30.0,deterministic
13,85,35,26,1,31,29,1071.42592411652,1098.7899678857361,-27.364043769216096,27.364043769216096,30.0,deterministic
