action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,prob_delay_after,prob_speed_after,prob_reroute_after,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs
cruise_level,2,45,44,52,48,True,False,8.230400000229565,pairs_decreased,4,0,0,stage2_independent_matching,0,0,2-59,4,cluster,reroute,0,0.5,0.3,0.2,ADM_ref6_independent_matching,0.25,0.15,0.6,0,0,2,59,reroute,2,52,48,45,44
delay,27,44,44,48,48,False,True,7.4386999999660475,rollback,2,2,0,stage2_independent_matching,1,0,27-54,2,crossing,delay,0,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,27,48,48,44,44
delay,54,44,45,48,49,False,True,7.411399999909918,rollback,2,2,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,1,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,54,48,49,44,45
delay,27,44,45,48,49,False,True,7.510900000397669,rollback,2,2,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,2,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,27,48,49,44,45
delay,54,44,44,48,47,False,True,7.8726000001552165,rollback,2,0,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,3,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,54,48,47,44,44
delay,27,44,44,48,47,False,True,7.584999999835418,rollback,2,0,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,4,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,27,48,47,44,44
delay,54,44,45,48,48,False,True,9.560799999690062,rollback,2,0,2,stage2_independent_matching,1,0,27-54,2,crossing,delay,5,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,54,48,48,44,45
delay,27,44,44,48,47,False,True,22.408400000131223,rollback,2,0,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,6,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,27,48,47,44,44
delay,54,44,44,48,47,False,True,7.918599999811704,rollback,2,0,1,stage2_independent_matching,1,0,27-54,2,crossing,delay,7,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,54,48,47,44,44
delay,27,44,45,48,48,False,True,7.615199999690958,rollback,2,0,2,stage2_independent_matching,1,0,27-54,2,crossing,delay,8,0.25,0.6,0.15,ADM_ref6_independent_matching,,,,1,0,27,54,delay,27,48,48,44,45
delay,54,44,43,48,46,True,False,7.529999999860593,pairs_decreased,2,0,0,stage2_independent_matching,1,0,27-54,2,crossing,delay,9,0.25,0.6,0.15,ADM_ref6_independent_matching,0.625,0.3,0.075,1,0,27,54,delay,54,48,46,44,43
delay,37,43,43,46,46,False,True,7.526299999881303,rollback,2,2,1,stage2_independent_matching,2,0,37-76,2,crossing,delay,0,0.625,0.3,0.075,ADM_ref6_independent_matching,,,,2,0,37,76,delay,37,46,46,43,43
delay,76,43,43,46,46,False,True,7.6537999998436135,rollback,2,2,0,stage2_independent_matching,2,0,37-76,2,crossing,delay,1,0.625,0.3,0.075,ADM_ref6_independent_matching,,,,2,0,37,76,delay,76,46,46,43,43
delay,37,43,41,46,43,True,False,7.420200000069599,pairs_decreased,2,0,1,stage2_independent_matching,2,0,37-76,2,crossing,delay,2,0.625,0.3,0.075,ADM_ref6_independent_matching,0.8125,0.15,0.0375,2,0,37,76,delay,37,46,43,43,41
delay,42,41,41,43,43,False,True,7.81600000027538,rollback,2,2,0,stage2_independent_matching,3,0,42-78,2,cluster,delay,0,0.25,0.15,0.6,ADM_ref6_independent_matching,,,,3,0,42,78,delay,42,43,43,41,41
delay,78,41,40,43,41,True,False,7.548300000053132,pairs_decreased,2,0,0,stage2_independent_matching,3,0,42-78,2,cluster,delay,1,0.25,0.15,0.6,ADM_ref6_independent_matching,0.625,0.075,0.3,3,0,42,78,delay,78,43,41,41,40
cruise_level,55,40,39,41,39,True,False,8.076699999946868,pairs_decreased,2,0,0,stage2_independent_matching,4,0,55-77,2,head_to_head,reroute,0,0.15,0.15,0.7,ADM_ref6_independent_matching,0.075,0.075,0.85,4,0,55,77,reroute,55,41,39,40,39
